町丁名,1999_変化率(%)_異常値フラグ,1999_変化率(%)_Zスコア,2000_変化率(%)_異常値フラグ,2000_変化率(%)_Zスコア,2001_変化率(%)_異常値フラグ,2001_変化率(%)_Zスコア,2002_変化率(%)_異常値フラグ,2002_変化率(%)_Zスコア,2003_変化率(%)_異常値フラグ,2003_変化率(%)_Zスコア,2004_変化率(%)_異常値フラグ,2004_変化率(%)_Zスコア,2005_変化率(%)_異常値フラグ,2005_変化率(%)_Zスコア,2006_変化率(%)_異常値フラグ,2006_変化率(%)_Zスコア,2007_変化率(%)_異常値フラグ,2007_変化率(%)_Zスコア,2008_変化率(%)_異常値フラグ,2008_変化率(%)_Zスコア,2009_変化率(%)_異常値フラグ,2009_変化率(%)_Zスコア,2010_変化率(%)_異常値フラグ,2010_変化率(%)_Zスコア,2011_変化率(%)_異常値フラグ,2011_変化率(%)_Zスコア,2012_変化率(%)_異常値フラグ,2012_変化率(%)_Zスコア,2013_変化率(%)_異常値フラグ,2013_変化率(%)_Zスコア,2014_変化率(%)_異常値フラグ,2014_変化率(%)_Zスコア,2015_変化率(%)_異常値フラグ,2015_変化率(%)_Zスコア,2016_変化率(%)_異常値フラグ,2016_変化率(%)_Zスコア,2017_変化率(%)_異常値フラグ,2017_変化率(%)_Zスコア,2018_変化率(%)_異常値フラグ,2018_変化率(%)_Zスコア,2019_変化率(%)_異常値フラグ,2019_変化率(%)_Zスコア,2020_変化率(%)_異常値フラグ,2020_変化率(%)_Zスコア,2021_変化率(%)_異常値フラグ,2021_変化率(%)_Zスコア,2022_変化率(%)_異常値フラグ,2022_変化率(%)_Zスコア,2023_変化率(%)_異常値フラグ,2023_変化率(%)_Zスコア,2024_変化率(%)_異常値フラグ,2024_変化率(%)_Zスコア,2025_変化率(%)_異常値フラグ,2025_変化率(%)_Zスコア
松原町,False,0.9511472559321806,False,0.039209068130403986,False,0.05488646336880623,False,0.9837510178739073,False,0.8179009698133526,False,0.03370211824970256,False,1.1587134338308305,False,0.6044883758237829,False,1.0395636128430636,False,0.006194604238245546,False,1.6856180512031704,False,1.0908216153208328,False,3.7724491352325885e-05,False,0.0626280642619804,False,0.04194576308643611,False,0.07911455628706873,False,0.054965237978155806,False,1.6187765313901816,False,1.6730987852703718,True,2.0830027534733246,False,1.1050165215261363,False,0.6838960945065863,False,0.002632707766289939,True,2.0395253184105853,True,13.213027472424814,False,0.008262635621025863,False,0.007596547859334831
松尾町平山,False,0.5519491149049013,False,0.19976642388929497,False,0.30275034182283433,False,0.01991850885661218,False,0.3591110399097887,False,0.02118917400002737,False,0.17431724909768262,False,0.20652408768694822,False,0.17072890539589575,False,0.2084638432724594,False,0.28175194005733,False,0.24013974133449875,False,0.13137332384806136,False,0.6250703595889685,False,0.006999099392490796,False,0.32198913876172996,False,0.4561428649386885,False,0.6724132060222685,False,0.8064934883240068,False,0.053612195399392895,False,0.17665778568772525,False,0.29492361709106596,False,1.0826407640992401,False,0.5034361380059191,False,0.6940117406670313,False,0.9653058583197424,False,0.007596547859334831
松尾町近津,False,0.3590056074260897,False,0.07014179783252766,False,0.24957783365352143,False,0.07835543563378151,False,0.1035921769147143,False,0.28022796152913143,False,0.2603024327857311,False,0.1114488429410728,False,0.002518612335890763,False,0.015123398547933006,False,0.31507201368881077,False,0.24963462098833994,False,0.23786936419600152,False,0.8160985374720231,False,0.0031453947030580503,False,0.2071457275915847,False,0.4023450988711841,False,0.5722100303950777,False,0.7025602431162761,False,0.5648327176622917,False,0.2089845374174063,False,0.21310556805471373,False,0.6618877417072101,False,0.4367378048346456,False,0.30015096670973507,False,0.6121812336430029,False,0.007596547859334831
板屋町,True,2.068122813109299,False,0.45598689990638613,False,1.7065182546174735,True,2.074705312516581,False,1.1951380205183348,False,0.4140049841621572,False,1.8660822165615314,False,0.22814282439212585,False,0.06352125942454799,False,0.38676043175447006,False,1.3608664145668696,False,1.2174790933505673,False,0.6251197284465826,False,0.0626280642619804,False,0.14971858527561172,False,0.7258548730481666,False,1.368967320486567,True,2.5200749365024797,False,0.8725745022523788,True,2.202378668654144,False,0.5880021908134985,False,0.2340384342276443,False,1.0768371626454136,True,4.685348217729648,True,4.9538683380495,False,1.6744507229701238,False,1.0592957213195469
栄町,False,0.28154980349810826,False,0.2465747978520056,False,0.04081804947401349,False,0.3410821895681206,False,0.3864774567812294,False,0.3800632904775036,False,0.9954533232007406,False,0.5191872307299966,False,0.1551684287596199,False,0.3136438475702506,False,0.7453144487607901,False,0.15623445911940023,False,0.4296992041737819,False,0.7661777905720644,False,0.13963342209827603,False,0.12522246860368694,False,0.6906106048512497,False,1.0804261367198118,False,0.7897176895196248,False,0.4622143211860905,False,0.18279212096305794,False,0.014001574552633352,False,0.2528334796629299,False,0.10216040954448702,False,0.11989672445218379,False,0.7970345224606271,False,0.19118493225388555
桜木１丁目,False,0.5497927969073119,False,0.015145483933044563,False,0.05031301378079042,False,0.22566791212164203,False,0.5016265632570815,False,0.10096327917542798,False,0.5486014518221972,False,0.23595463681500523,False,0.057190692411664176,False,0.01781305310506768,False,0.4715200927567434,False,0.14514666795976028,False,0.20857989050462156,False,1.1658158061390334,False,0.010307726459830845,False,0.29185808153742987,False,0.3923441510546398,False,0.31259798335634315,False,0.7076313120701002,False,0.18024843229158513,False,0.47930951472859257,False,0.07749080057893692,False,0.8226647711587556,False,0.07713300104466352,False,0.2689756463473741,False,0.4709593758211775,False,0.27273079326947225
桜木２丁目,False,0.33531339418726613,False,0.27463222175521557,False,0.0735997438711891,False,0.05356126630151898,False,0.4018595870697069,False,0.0951897889672112,False,1.5408353698301254,False,0.02783150794860959,False,0.025295057593535626,False,0.15336654534803548,False,0.1530648851271846,False,0.21527288031336947,False,0.21318105209048088,False,0.1670638094689411,False,0.05685051509132209,False,0.061387183651004,False,0.08403235419257628,False,0.08668659926244027,False,0.9770815888082526,False,0.46005481064646675,False,0.602242437265239,False,0.07509287785751861,False,0.6914097296375646,False,0.25103107949103404,False,0.5241548712837487,False,0.16044127436626163,False,0.2893016836076059
桜木３丁目,False,0.02120438705295834,False,0.6105368849972811,False,0.06431358546497441,False,0.028347516570973768,False,0.024577882357775874,False,0.2763274014159133,False,0.4802616781151449,False,0.00881548576854712,False,0.41033858849627153,False,0.43942251383239084,False,0.3099550983483833,False,0.3489430714272161,False,0.2477596804104339,False,0.02034859883845145,False,0.04506266339446566,False,0.06492560334791964,False,0.1930274964121078,False,0.3589961449119047,False,0.7008243763767353,False,0.9945108771021276,False,0.09852669931155332,False,0.013534575819799284,False,0.5528966907301469,False,0.05502048404099202,False,0.05048111694718499,False,0.6044440980988126,False,0.04000190611192476
桜木４丁目,False,1.5125271188651868,False,0.09114120024397725,False,0.2833995661640533,False,0.07754173479524405,False,0.3320389402494329,False,0.37944274635659886,False,0.013722183085749174,False,0.07421969893705241,False,0.07430228689235191,False,0.05438182814458754,False,0.6699138198654655,False,0.16803264903962015,False,0.0109685686941747,False,0.8447886398103533,False,0.0013370761809426703,False,0.06307436985946215,False,0.6532081616047604,False,0.12258767911761148,False,0.16183187532005877,False,0.026095787866603163,False,0.010092151851155343,False,0.05918893308763014,False,0.5504233882737216,False,0.05324088095076852,False,0.5055416718237238,False,0.22852970836297626,False,0.235771855916582
桜木５丁目,False,1.5316366015940366,False,0.7454038775616285,False,0.36725584749347284,False,0.07946108932476749,False,0.802951507376151,False,0.7824100409271629,False,0.6090542803018812,False,0.08199091560771078,False,0.1655369199957034,False,0.3491435271090923,False,0.11297985773179535,False,0.34197914931136986,False,0.7240828773672595,False,0.6137653761207127,False,0.017956470624412087,False,0.5695058195343812,False,0.12002885024444958,False,0.014765929334972974,False,0.28335495813998146,False,0.2292325321557908,False,0.09616127363555611,False,0.00633672115612864,False,0.5726955583017856,False,0.10548110353736774,False,0.016767421197976747,False,0.01607026055437452,False,0.13964133642509485
桜木６丁目,False,0.04825192680524084,False,0.4075243613277836,False,0.05488646336880623,False,0.13768296993593845,True,2.4024153166925926,False,1.1601834881819235,False,0.8350011260212912,False,0.6632268119446658,False,1.7665581532351686,False,0.4504843887812239,True,2.260497544142325,False,1.0313693014356793,True,2.232667464572701,True,2.432920594568573,False,0.11817385845176763,False,0.7948588447414419,True,16.530304949780454,False,0.4449925619416072,False,1.8434900294158107,False,0.5419698162092609,False,1.3938326076708074,False,0.27975375067844,False,0.6247000907154073,False,0.8058186520046673,False,0.5105687727344094,False,0.3206888480133342,False,0.10146855161061308
桜町,False,0.2162949156840766,False,0.09659152322999573,False,0.4481321279518223,False,0.25357319556042135,False,0.3563968464393178,False,0.18419335364656378,False,0.5583666699266527,False,0.2533337251265794,False,1.0357509474000224,False,0.13517298092784463,False,0.7043338238388949,False,0.743638981919468,False,0.8913464764657792,False,0.4830507916359403,False,0.07133835095621127,False,0.34937946983556684,False,0.4521161025871707,False,0.6048158256388461,False,0.6576686544623137,False,0.39498992796431825,False,0.33188143266325,True,2.4182984844500215,False,0.27067987644433295,False,0.2142814882663859,False,0.5631016871251885,False,0.217721596421174,False,0.14295343607157485
梶尾町,False,0.4616159702017867,False,0.22754838038204442,False,0.22010772992688507,False,0.08499775575695107,False,0.21347476865562007,False,0.16451829930707215,False,0.30359446284232416,False,0.057051915145126614,False,0.05751277399079151,False,0.11549862879381774,False,0.19466663486751287,False,0.0027427713877137645,False,0.08789529006165896,False,0.04029315231562854,False,0.019693845093259266,False,0.03411689689549873,False,0.34074790715711106,False,0.32826560651856473,False,0.4198699744488286,False,0.1289836046110419,False,0.001489183063205587,False,0.0010997651686877133,False,0.18730896207930917,False,0.24362421652357666,False,0.21211921183361138,False,0.5674024607391042,False,0.34061353446630166
楠野町,False,0.047265871190902094,False,0.14203058758908121,False,0.047858242980514026,False,0.20199139399354685,False,0.17425449201429988,False,0.2418099447729804,False,0.2425864450626572,False,0.10445808253321572,False,0.12841769249758758,False,0.10360355080650668,False,0.03856931011664848,False,0.14663808509508386,False,0.054876097556083456,False,0.5800862927091942,False,0.0470174253071032,False,0.030825434096164117,False,0.3658360347791172,False,0.338769525192762,False,0.11198451875165384,False,0.14242911074728384,False,0.0008738830437657782,False,0.029825373621975935,False,0.39664901105440115,False,0.054535225392116374,False,0.36642807731626037,False,0.06802428211806724,False,0.3913616676276137
楠１丁目,False,0.47220087948238915,False,1.199734598402904,False,0.24131647325055378,False,0.4011445203810387,False,0.007305078603795771,True,2.28602439683384,False,0.7564155050777989,False,0.11660779443237398,False,0.2726731922999442,False,0.0008966844732368982,False,0.03570000295679792,False,0.16632586776696512,False,0.30563145148615295,False,1.0350557690031466,False,0.05036045791201739,False,0.20091231279247287,False,1.0337724661057823,False,0.2420364404097618,False,0.7959546436174254,False,0.9675750133213088,False,0.24102725216142665,False,0.11169889596088171,False,0.07871032324877639,False,0.49556412029583474,False,0.45730488792053253,True,2.4352519755246327,False,0.5359621613202069
楠２丁目,False,0.503674339191914,False,0.12491013743498904,False,0.4637062136778823,False,0.17718280180042112,False,0.2883776506885314,False,0.20507325792888334,False,0.47719439121454027,False,0.16975283662111257,False,0.9887658695424716,False,0.15690503612585066,False,0.21857670153197303,False,0.07344019393395336,False,0.4585396829598633,False,0.18721637071699185,False,0.4867224895814465,True,2.595910600286624,True,3.9470411046387865,False,0.08376639451238177,True,3.646514192204032,False,0.5465076532824167,False,0.0943988253614927,False,0.015992480424391248,False,0.4717557040805492,False,0.2580562929453173,False,0.4710355789698875,False,0.9205557189746746,False,0.5921083179058985
楠３丁目,False,1.4320354105955169,True,21.768856367576344,False,0.22733061790753015,False,0.2896662922342617,False,0.2942517272579406,False,0.030113593452656066,False,0.8779463282788512,False,0.06409476351165995,False,0.5092548868639168,False,0.4777653035518281,False,0.27242877870319465,False,0.1960937231878277,False,0.7086544847484575,False,0.6129862243331681,False,0.026583694501246202,False,0.22109646608214115,False,0.634672039084808,False,0.1799351280160938,False,0.6445431213658863,False,0.667545473472179,False,0.10328711327981174,False,0.033317062714294146,False,0.6319835849253169,False,0.3804153871158634,False,0.04653121972387687,False,1.0893081363438284,False,0.8180803145626175
楠４丁目,False,0.6311720228404814,False,0.13377392404219224,False,0.3233912351419837,False,0.16927685484460053,False,0.2251473294010348,False,0.03871554279754012,False,0.5588896354639844,False,0.20813696330914222,False,0.4848345055044828,False,0.5485009084488655,False,0.32663578487716594,False,0.20627753137968408,False,0.5452331776349003,False,1.1097452463251338,False,0.03896798053923253,False,0.3279928628963023,False,1.1473284150032206,False,0.840382454247742,False,0.8081758903759314,False,0.07745620978929549,False,0.09324660051157192,False,0.17523878974362855,False,0.8212891933234594,False,0.42941770788479783,False,0.6878480795564258,False,0.787103648343555,False,0.29120081935422343
楠５丁目,False,0.40953129921774395,False,0.0335738252863576,False,0.14473044113391959,False,0.07754173479524405,False,0.4555969393900583,False,0.020616847730124982,False,0.007907452785119746,False,0.1600621001710778,False,0.21972590376407763,False,0.19759682925375846,False,0.09138274407951154,False,0.05678242789838728,False,0.07929196548246985,False,0.4298905154409835,False,0.056509657976865246,False,0.10445704518836568,False,0.16678983045355725,False,0.32828108770666364,False,0.2692381860072005,False,0.014375858078951686,False,0.2564953298949898,False,0.22294653559138383,False,0.12919124429731726,False,0.1403318947897799,False,0.43962874613658226,False,0.2557204824726655,False,0.3613717846983535
楠６丁目,False,0.2390005329037186,False,0.0852511095315789,False,0.4523325128304006,False,0.4511687086504614,False,0.4435163731779734,False,0.17361058775340873,False,0.6526979907204212,False,0.01858545917209486,False,0.14981184076803167,False,0.4326389208423944,False,1.4167309856283952,False,0.18855276358896503,False,0.9963425511383255,False,0.9068418421793969,False,0.07355270943888112,False,0.2043439635772985,False,0.8210835850350705,False,0.8531546837359513,False,0.15581786531201314,False,0.3688765862636854,False,0.07593603963326868,False,0.18587095520860672,False,1.1706271677795452,False,0.6554144333301607,False,0.2506470159739383,False,0.3430882528917138,False,0.41447153033789697
楠７丁目,False,0.6510795112393072,False,0.1526947516235456,False,0.23404830890008183,False,0.003092937561187206,False,0.3025268839221677,False,0.5586472398562802,False,0.5176936035196015,False,0.06062284687926914,False,0.40631559049676075,False,0.347909163980192,False,0.0063663083532549,False,0.15815297557792318,False,0.3101356674169153,False,0.13939867253101987,False,0.11940200277361597,False,0.11967101427794025,False,0.6517871922603377,False,0.19329779837027158,False,0.014996083441179574,False,0.04388521575362518,False,0.2588328711493815,False,0.11460278446603138,False,0.09931722443925987,False,0.23031457608291456,False,0.17500643738127628,False,0.26139984289221135,False,0.19433727914690416
楠８丁目,False,1.1757995631088793,False,0.11093842530425017,False,0.5023565635458437,False,0.19901643501477287,False,1.2326863492955253,False,0.007244819492215004,False,0.028231694804146935,False,0.10587177505089491,False,0.011279920258525741,False,0.12493114242330758,False,0.11384349331057028,False,0.14957720598331267,False,0.1971594438861967,False,0.14913509091550567,False,0.005988561182806483,False,0.30591263116935424,False,0.40671160550252106,False,0.5376910039997629,False,0.322516337336553,False,0.5678558222511366,False,0.19500885244725952,False,0.09555701209363536,False,0.13533613191814195,False,0.001020536904453384,False,0.0665599297411364,False,1.2282636248030974,False,0.16514681314423038
榎町,False,0.21285236418021167,False,0.01808845980327815,False,0.07100780832974979,False,0.0817515089709151,False,0.21231923173814587,False,0.09446850351432887,False,0.07653377291890022,False,0.21081869512094129,False,0.07730068088457409,False,0.25516431074934526,False,0.1442686627564877,False,0.20734889645643223,False,0.16622613662233363,False,0.0702855355682958,False,0.05884934262237177,False,0.1583719480470072,False,0.037653013476350326,False,0.3585848180566203,False,0.6456956034256803,False,0.1559059320426539,False,0.044429805666344496,False,0.03647280126222525,False,0.18414594017973168,False,0.10822984217280136,False,0.09520716090501949,False,0.33171247713949775,False,0.007596547859334831
横手１丁目,False,0.17274455856491966,False,0.2415472024885463,False,0.03487613398166481,False,0.22153914775756448,False,0.16315060575940624,False,0.7416627036394716,False,0.6703242481359424,False,0.22483095236896705,False,0.10435985161779132,False,0.13553375960389946,False,0.1978323663073467,False,0.44952475401786446,False,0.16356919573819628,False,0.3097441761487229,False,0.48197820449883305,False,0.06490672859020807,False,0.4261131946164966,False,0.16632442530993122,False,1.0139714544158829,False,0.1949237236211754,False,0.08521911021022022,False,0.03670371232028973,False,0.20951744017589458,False,0.05237676339021616,False,0.3565128866308769,False,0.5758845070819126,False,0.21879843105421345
横手２丁目,False,1.1432458139784158,False,0.3487909555195594,False,0.02634132964342331,False,0.2858246498158433,False,0.7356374385069703,True,2.511159305986132,False,1.7754149241548336,False,0.4080898162830334,False,0.760694369009202,False,0.250687329335206,False,0.4067329813296405,False,0.1530454944153906,False,3.7724491352325885e-05,False,0.572474240509164,False,0.7294964527933064,False,0.17830785640380153,False,0.14882252958589948,False,0.17537060628648707,True,2.3179655688126437,False,0.3377702693720082,False,0.495035623343568,False,0.14466498970425568,False,0.8367685167207883,False,0.19895286671036896,False,0.9804904473905398,False,0.8694938821440552,False,0.24897012865348184
横手３丁目,False,0.08227938952139516,False,0.010814803024009535,False,0.04846971881196143,False,0.2212022299186539,False,0.32775658530410984,False,0.1231250959885793,False,0.6711603061480931,False,0.15695215646286706,False,0.37566685388095084,False,0.16505342471936807,False,0.4440978757399103,False,0.3634569561265052,False,0.477986847532587,False,0.8402634685266039,False,1.894645660325356,False,0.07911455628706873,False,0.09174373239899691,False,0.2500379077611085,False,0.5292839794253198,False,0.22312288070159778,False,0.3963876639926746,False,0.1966591073342501,False,0.14575802913666663,False,0.07713300104466352,False,0.6300414245390268,False,1.3059483613142007,False,0.1844588713241152
横手４丁目,False,0.7029000647014745,False,0.13058758042117796,False,0.15406371264314572,False,0.16823609983593685,False,0.17964540812580465,False,0.31403155352649914,False,0.3274284768149539,False,0.09118273312629459,False,0.2744456663073628,False,0.1298866788737854,False,0.05453066632718406,False,0.5485382046144834,False,0.19823075757855999,False,0.07654507513216814,False,0.00621779653191888,False,0.22451480735745946,False,0.2633072444609237,False,0.041504322443659696,False,0.03115638676008611,False,0.15242832717215424,False,0.13701477047223576,False,0.11518983682486982,False,0.2146885667538335,False,0.2576635696951826,False,0.16236338175306406,False,0.14812895445357607,False,0.11211323590507019
横手５丁目,False,0.11465143286476577,False,0.09335456422437774,False,0.05488646336880623,False,0.08869327390048667,False,0.5567462670717389,False,0.04373911027559211,False,0.13144431468544931,False,0.21469626202487457,False,0.7015966871111526,False,0.07515619714387012,False,0.2746530441036253,False,0.06866591490435388,False,0.22888144935409657,False,0.012858142365778997,False,0.06028407052700264,False,0.16586283642546834,False,0.3834657586052586,False,0.5404584068424287,False,1.1462443070409778,False,0.6352846483505198,False,0.185086982384844,False,0.17205810537822103,False,0.4111163539697609,False,0.02625872147960917,False,0.5665491079912358,False,0.28712589759717955,False,0.37264476019227694
横紺屋町,True,6.87066549214614,True,2.6003838664508163,False,0.3607442024889298,False,1.4020014562179057,False,1.9202827362980943,True,3.4046884282733805,False,0.028231694804146935,True,5.496271089489396,True,4.119517398083375,False,0.006194604238245546,False,1.0976237531538677,False,1.3397152005688493,True,2.0642368615505715,False,0.34959672361742694,False,0.13691126097219572,False,0.7293108396643035,False,0.7692724319589386,False,1.1550470084812878,True,2.4521836086691233,True,2.1409853408468655,False,0.8539462241683922,False,0.48054259156036605,False,0.9632087552336553,False,0.07713300104466352,False,0.4572150315562742,True,2.373157085532912,False,0.21549115560192225
武蔵ケ丘１丁目,False,0.07220556900134414,False,0.05328689711483716,False,0.24320216205708955,False,0.11130058677534188,False,0.541790360178827,False,0.7679182336373518,False,0.1944040128130438,False,0.040925302201934625,False,0.19210902242196848,False,0.08423468532385107,False,0.03324596842182212,False,0.047456198359243446,False,0.5603581048454555,False,0.36547257866191946,False,0.03811404768266577,False,0.21181064400635968,False,0.5463720436832674,False,0.2771215289653006,False,0.10553792740508731,False,0.694472371633266,False,0.2532493432683076,False,0.14094667783607182,False,0.047506603154472256,False,0.0249414260443971,False,0.20286373007734623,False,0.1568718316922551,False,0.2493003250704369
武蔵ケ丘２丁目,False,0.2824306702159029,False,0.15314833149362214,False,0.14596909891560772,False,0.06114085065731467,False,0.42039317819777505,False,0.3627580076596676,False,0.5441612720633351,False,0.045770246072884505,False,0.32431013928479596,False,0.3252659552113693,False,0.27765733056648795,False,0.16950105840404095,False,0.24384684752604754,False,0.038348499290850144,False,0.06702844037343093,False,0.1608052386404353,False,0.149645839161406,False,0.1946568572341795,False,0.30731880622822366,False,0.08926536670750712,False,0.02198029834784862,False,0.09147428140372016,False,0.35625232085820085,False,0.11090946358916218,False,0.24261056559459598,False,0.5087736076918792,False,0.3118070525792309
武蔵ケ丘３丁目,False,0.6951659206103766,False,0.20584047289593296,False,0.03075370358482836,False,0.010820314067998034,False,0.21666231044410952,False,0.5368272865937294,False,0.29078176934091615,False,0.04978527533517071,False,0.5181993743710614,False,0.36846399773926697,False,0.3699963046440166,False,0.10073153725744238,False,0.35216280630214764,False,0.33159742940315406,False,0.0016278727710610605,False,0.3227888777617731,False,0.4140937778959026,False,0.13897620052462453,False,0.3807269554828494,False,0.26599027705829276,False,0.10479319019504771,False,0.027595078793223343,False,0.4325685838621439,False,0.15424260472574833,False,0.23678157470524924,False,0.23057232730481592,False,0.09829750327068783
武蔵ケ丘４丁目,False,0.3978959557512775,False,0.002584389157027295,False,0.11178322783111269,False,0.10313833000608835,False,0.6341572771240472,False,0.5333935448053198,False,0.8315437992165394,False,0.25656791308375815,False,0.5134698620642891,False,0.7455133398886671,False,1.0065841429039826,False,0.7986852453679227,False,0.2872463552438493,False,0.92051865245407,False,0.06026009888328948,False,0.2652651408811347,False,0.3856778833232863,False,0.7880617363167982,False,0.3872433891878077,False,0.2802994385885023,True,2.235163632590191,False,0.058140800968065065,False,0.8938235926618203,False,0.38328814397279254,False,0.441770419329231,False,0.43097323777918906,False,0.17683549531270226
武蔵ケ丘５丁目,False,0.8247635220256834,False,0.08648583351632079,False,0.28736829445031997,False,0.3052353770801222,False,0.028991177083375053,False,0.07778914460772555,False,0.10270668326751807,False,0.032353440260582476,False,0.08233955672696151,False,0.04670257642038026,False,0.8658237444438749,False,0.28140589681119776,False,0.055004675218603354,False,0.16045829153158125,False,0.05254343218174808,False,0.0700209072887406,False,0.394538809862352,False,0.15792089937716491,False,0.4859576610220982,False,0.268488842724868,False,0.030673049484301954,False,0.007691279558586787,False,0.4921770452594734,False,0.21358874403714181,False,0.7145015438164669,False,0.104496506964979,False,0.19636306617270619
武蔵ケ丘６丁目,False,0.6636752902413007,False,0.11763708475677263,False,0.03153634379413139,False,0.28791174693850513,False,0.1424544314274135,False,0.23970679925372326,False,0.6183532001721054,False,0.1764437647543497,False,0.3741229726628413,False,0.28738474841712763,False,0.17293183248894695,False,0.46042498395502535,False,0.7201191453146022,False,0.1506316198143391,False,0.04973656950975001,False,0.30451197151514653,False,0.011625781145899405,False,0.14043079412691148,False,0.7045399239773756,False,0.053612195399392895,False,0.21929972646263235,False,0.13600113988331505,False,0.0163641740111417,False,0.2123995359170908,False,0.4745800516491414,False,0.05602524186924627,False,0.153495229257109
武蔵ケ丘７丁目,False,0.16271121814738454,False,0.09037607060037095,False,0.20318100401379802,False,0.46016343209512406,False,0.17042720445369722,False,0.8645190276549689,False,0.5786990008377597,False,0.05354747142290439,False,0.13060320811310575,False,0.02984311365812601,False,0.23487398035581677,False,0.054106203209546705,False,0.2471996862750626,False,0.04283545210316274,False,0.004749833304331255,False,0.27327786099154683,False,0.29160319690864156,False,0.12036793289098578,False,0.15977890778430306,False,0.8375878982284174,False,0.15076961093470578,False,0.41461299038211785,False,0.8905837302017237,False,0.02055892139173261,False,0.3857740790582604,False,1.4550399941980725,False,0.5289771579316779
武蔵ケ丘８丁目,False,0.5095130880686661,False,0.12109009793728144,False,0.4604934847952961,False,0.3977107170399784,False,0.11311125464162504,False,0.4624581337738303,False,0.3124162344901964,False,0.1855047821368506,False,0.7259934450027259,False,0.06685239109069803,False,0.22560263951380785,False,0.24297395194710608,False,0.3686447132519272,False,0.10843081847080345,False,0.06229995226502132,False,0.3152392953965275,False,0.36673775594314834,False,0.08075770320929712,False,0.15782067812917097,False,0.57764984455448,False,0.23520115770079453,False,0.12290243740974442,True,2.392717211128186,False,0.1709128957664985,False,0.3964873402350652,False,0.3207665450736679,False,0.6935362344474731
武蔵ケ丘９丁目,False,0.10131737013643134,False,0.007647611181688677,False,0.09041838630116451,False,0.3194144929510292,False,0.5869952779050985,False,0.45061455224169894,False,0.41879461630871534,False,0.4860556550152206,True,6.325888944312266,False,1.1929323291428564,False,0.23737974815095433,False,1.858895484542921,True,3.3837973984982486,False,0.4472428001317552,False,0.02797023502200436,False,1.4454593914127896,False,0.8598984248956547,False,0.504952190892143,False,0.5061910806173511,False,0.2877806087625769,False,0.3088182519416013,False,0.04389593720268302,False,0.05394022257616589,False,0.005487490978682643,False,0.20250472676068124,False,0.6918649375486804,False,0.007596547859334831
段山本町,False,0.08500129755974871,False,0.09665233291421763,False,0.2324812796321038,False,0.017062531020660358,False,1.670015911113669,False,1.0275295319117428,False,0.05617329212100702,False,0.16571745609247954,False,0.7259934450027259,False,0.23729538019156635,False,0.817809511080611,False,0.16354298830612315,False,0.9471705375358218,False,0.6947060723437384,False,0.08228497776217025,False,0.11155181068259457,False,0.6413953126599424,False,0.42366278716638534,True,2.54934833830358,True,3.618618338258197,True,2.061489459319781,False,0.061297022843369006,True,2.8309211495976716,False,0.4355978962146826,True,9.246492794297641,False,0.8994250681833285,False,0.2857060104761825
水前寺公園,True,2.5779767277250745,False,0.039209068130403986,False,0.0934219694642021,False,0.0008559515811330849,False,0.30559833008969545,False,0.6533423664547101,False,0.2272275068030862,False,0.04083196298164913,False,0.2580143532115632,False,0.3086467628155669,False,0.6154374642423309,False,1.4320188648977745,False,0.2852282977230452,False,0.29174061303786103,False,0.0860071340450957,False,0.06066437608277724,False,1.040368945790241,False,0.3330001546275067,False,0.8143633594763062,False,0.24500683566854298,False,0.09657107823724767,False,0.11357633420440252,False,0.18291823052490283,False,0.1909626390089125,False,0.6246325761352056,False,0.26484258808716965,False,0.35709305175591255
水前寺１丁目,False,0.8955497437310487,False,0.030134403980575986,False,0.4906976118184412,False,0.09486364262069134,False,0.2698709852395448,False,0.664285877467394,False,1.4159316453159516,False,0.025410416676427416,False,0.34527640501921747,False,0.3361878322165584,False,0.8459320770550421,False,0.12037512314078877,False,0.4468002156072381,False,0.05037057218541109,False,0.07995865773455618,False,0.11147689266020962,False,0.02721243544807402,False,0.1517027410130412,False,0.59282827196322,False,0.06404265597360499,False,0.17950418895457335,False,0.07069999874417365,False,0.256453031632614,False,0.14291580073522886,False,0.04844354026381108,False,0.16692282537032738,False,0.6647225584622617
水前寺２丁目,False,0.6912447397443455,False,0.05255157664555759,False,0.14738263268782953,False,0.6321852387618294,False,0.1102223631738179,False,0.0653298675372526,False,1.4258449360990273,False,0.024496955712926802,False,0.11375139023479776,False,0.1095016923747094,False,0.40821641520941465,False,0.4492376388822566,False,0.12026899318389757,False,0.20073777243875207,False,0.10336150833396632,False,0.056469587212800605,False,0.07166345433061569,False,0.06663276113369881,False,0.41735551474816923,False,0.10194080692281052,False,0.048855271680281864,False,0.14542961706733212,False,0.08931927117357602,False,0.04972303719560273,False,0.0969022299224829,False,0.007600506990783379,False,0.04575051166400926
水前寺３丁目,False,0.2414532007950526,False,0.1560804774920104,False,0.2662236061032227,False,0.1289284529960835,False,0.14770242471159722,False,0.06777257550815562,False,0.7076836716251312,False,0.007594301540024426,False,0.8528903205279936,False,0.21852045581895366,False,0.26831737414214507,False,0.061907194530574326,False,0.27107647703785415,False,0.043608665824214375,False,0.01608021866672056,False,0.013473430814691828,False,0.0770301184174643,False,0.3475497638845339,False,0.23650660352725972,False,0.05969833835929472,False,0.10687157633807334,False,0.07549449639698885,False,0.30280153206147814,False,0.014990987988621947,False,0.36046542907750984,False,0.0901924995224676,False,0.14336505598662863
