町丁名,年度,変化率(%),変化タイプ,変化の大きさ,前年人口,人口増減
帯山７丁目,2012,-0.6773920406435224,自然増減,0.6773920406435224,2362.0,-16.0
田迎２丁目,2024,-0.6775067750677507,自然増減,0.6775067750677507,738.0,-5.0
太郎迫町,2009,-0.6779661016949152,自然増減,0.6779661016949152,295.0,-2.0
島崎２丁目,2002,-0.6780870806566739,自然増減,0.6780870806566739,2801.9999999999995,-19.0
画図町大字下無田,2000,-0.6782945736434108,自然増減,0.6782945736434108,1032.0,-7.0
奥古閑町,2001,-0.6783493499152063,自然増減,0.6783493499152063,1769.0,-12.0
小峯３丁目,2010,-0.6787330316742082,自然増減,0.6787330316742082,884.0,-6.0
京町２丁目,2022,-0.6787330316742082,自然増減,0.6787330316742082,1768.0,-12.0
八景水谷４丁目,2018,-0.6787330316742082,自然増減,0.6787330316742082,884.0,-6.0
畠口町,2014,-0.6793478260869565,自然増減,0.6793478260869565,736.0,-5.0
武蔵ケ丘１丁目,2024,-0.6793478260869565,自然増減,0.6793478260869565,736.0,-5.0
長嶺東２丁目,2008,-0.6799830004249894,自然増減,0.6799830004249894,2353.0,-16.0
九品寺１丁目,2000,-0.6802721088435374,自然増減,0.6802721088435374,1176.0,-8.0
八幡８丁目,2023,-0.6802721088435374,自然増減,0.6802721088435374,147.0,-1.0
弓削町,2012,-0.6802721088435374,自然増減,0.6802721088435374,441.0,-3.0
出水５丁目,2012,-0.6806282722513088,自然増減,0.6806282722513088,1910.0,-13.0
壺川１丁目,2007,-0.681044267877412,自然増減,0.681044267877412,881.0,-6.0
野田３丁目,2017,-0.6811989100817438,自然増減,0.6811989100817438,734.0,-5.0
本山２丁目,2023,-0.6825938566552902,自然増減,0.6825938566552902,292.99999999999994,-2.0
沖新町,2001,-0.6827492034592627,自然増減,0.6827492034592627,2196.9999999999995,-15.0
若葉５丁目,1999,-0.6828528072837633,自然増減,0.6828528072837633,1318.0,-9.0
大江５丁目,2003,-0.6830601092896175,自然増減,0.6830601092896175,732.0,-5.0
二本木３丁目,2010,-0.6839945280437756,自然増減,0.6839945280437756,731.0000000000001,-5.0
呉服町２丁目,1999,-0.684931506849315,自然増減,0.684931506849315,146.0,-1.0
池上町,2001,-0.6857142857142857,自然増減,0.6857142857142857,2625.0,-18.0
河内町白浜,2015,-0.6864988558352403,自然増減,0.6864988558352403,873.9999999999999,-6.0
八景水谷１丁目,2005,-0.6866952789699571,自然増減,0.6866952789699571,1165.0,-8.0
八島２丁目,2016,-0.6866952789699571,自然増減,0.6866952789699571,1165.0,-8.0
二本木２丁目,2003,-0.6868131868131868,自然増減,0.6868131868131868,728.0,-5.0
帯山９丁目,2007,-0.6880733944954129,自然増減,0.6880733944954129,871.9999999999999,-6.0
帯山６丁目,2001,-0.688298918387414,自然増減,0.688298918387414,1017.0,-7.0
武蔵ケ丘４丁目,2001,-0.6889763779527559,自然増減,0.6889763779527559,1016.0,-7.0
帯山１丁目,2020,-0.6891271056661562,自然増減,0.6891271056661562,2612.0,-18.0
元三町３丁目,2025,-0.6896551724137931,自然増減,0.6896551724137931,434.99999999999994,-3.0
秋津新町,2001,-0.6896551724137931,自然増減,0.6896551724137931,144.99999999999997,-1.0
川尻３丁目,2000,-0.6906077348066298,自然増減,0.6906077348066298,724.0,-5.0
出水３丁目,2006,-0.6907137375287797,自然増減,0.6907137375287797,1303.0,-9.0
山室１丁目,2008,-0.690846286701209,自然増減,0.690846286701209,579.0,-4.0
水前寺２丁目,2004,-0.6912442396313364,自然増減,0.6912442396313364,1302.0,-9.0
池上町,2004,-0.6912442396313364,自然増減,0.6912442396313364,2604.0,-18.0
山室４丁目,2018,-0.6920415224913495,自然増減,0.6920415224913495,289.0,-2.0
横手１丁目,1999,-0.6920415224913495,自然増減,0.6920415224913495,867.0,-6.0
飛田１丁目,2007,-0.6920415224913495,自然増減,0.6920415224913495,578.0,-4.0
世安町,2001,-0.6941907197661673,自然増減,0.6941907197661673,2737.0,-19.0
今町,2008,-0.6944444444444444,自然増減,0.6944444444444444,288.0,-2.0
島崎６丁目,2011,-0.6944444444444444,自然増減,0.6944444444444444,1872.0,-13.0
西梶尾町,2016,-0.6944444444444444,自然増減,0.6944444444444444,1728.0,-12.0
池田３丁目,2025,-0.6952965235173825,自然増減,0.6952965235173825,2444.9999999999995,-17.0
南町,2002,-0.6956521739130435,自然増減,0.6956521739130435,1150.0,-8.0
平田１丁目,2003,-0.6956521739130435,自然増減,0.6956521739130435,575.0,-4.0
新南部３丁目,2000,-0.6962576153176675,自然増減,0.6962576153176675,1149.0,-8.0
近見２丁目,2002,-0.6976744186046512,自然増減,0.6976744186046512,1290.0,-9.0
上水前寺１丁目,2003,-0.6976744186046512,自然増減,0.6976744186046512,430.0,-3.0
日吉１丁目,2021,-0.6986027944111777,自然増減,0.6986027944111777,1001.9999999999999,-7.0
花園６丁目,2001,-0.6986899563318777,自然増減,0.6986899563318777,2290.0000000000005,-16.0
健軍４丁目,2023,-0.6989247311827957,自然増減,0.6989247311827957,1860.0,-13.0
四方寄町,2012,-0.6993006993006993,自然増減,0.6993006993006993,2860.0,-20.0
城山上代町,2015,-0.6993006993006993,自然増減,0.6993006993006993,143.0,-1.0
奥古閑町,2023,-0.6993006993006993,自然増減,0.6993006993006993,858.0,-6.0
八景水谷３丁目,2012,-0.6993006993006993,自然増減,0.6993006993006993,1430.0,-10.0
黒髪３丁目,2008,-0.7001166861143524,自然増減,0.7001166861143524,857.0,-6.0
本山４丁目,2005,-0.7001166861143524,自然増減,0.7001166861143524,857.0,-6.0
十禅寺１丁目,2019,-0.7005253940455342,自然増減,0.7005253940455342,571.0,-4.0
坪井２丁目,2011,-0.7012622720897616,自然増減,0.7012622720897616,713.0,-5.0
田崎２丁目,2014,-0.7014028056112225,自然増減,0.7014028056112225,998.0,-7.0
花園５丁目,2012,-0.7016095749071399,自然増減,0.7016095749071399,2423.0,-17.0
下南部２丁目,2000,-0.7019783024888321,自然増減,0.7019783024888321,1567.0000000000002,-11.0
帯山５丁目,2013,-0.7028504490433425,自然増減,0.7028504490433425,2561.0,-18.0
東野１丁目,2012,-0.7036059806508356,自然増減,0.7036059806508356,1137.0,-8.0
細工町３丁目,2025,-0.7042253521126761,自然増減,0.7042253521126761,141.99999999999997,-1.0
国府１丁目,2002,-0.7042253521126761,自然増減,0.7042253521126761,1419.9999999999998,-10.0
楠５丁目,2010,-0.7049345417925479,自然増減,0.7049345417925479,992.9999999999999,-7.0
平田１丁目,2008,-0.7054673721340388,自然増減,0.7054673721340388,567.0,-4.0
新大江１丁目,2000,-0.7060333761232349,自然増減,0.7060333761232349,1558.0,-11.0
黒髪１丁目,2007,-0.7064364207221351,自然増減,0.7064364207221351,1273.9999999999998,-9.0
土河原町,2023,-0.7083825265643447,自然増減,0.7083825265643447,847.0,-6.0
田迎１丁目,2020,-0.7092198581560284,自然増減,0.7092198581560284,564.0,-4.0
御領３丁目,2003,-0.7097791798107256,自然増減,0.7097791798107256,1268.0,-9.0
横手４丁目,2025,-0.709849157054126,自然増減,0.709849157054126,1127.0,-8.0
新町２丁目,2023,-0.7099391480730223,自然増減,0.7099391480730223,986.0,-7.0
大江１丁目,2015,-0.7111111111111111,自然増減,0.7111111111111111,2250.0,-16.0
花園１丁目,2013,-0.7117437722419928,自然増減,0.7117437722419928,843.0,-6.0
八景水谷１丁目,2014,-0.7117437722419928,自然増減,0.7117437722419928,1124.0,-8.0
島崎６丁目,1999,-0.7129277566539924,自然増減,0.7129277566539924,2104.0,-15.0
硯川町,2002,-0.7132667617689016,自然増減,0.7132667617689016,701.0,-5.0
春日４丁目,2022,-0.7137192704203014,自然増減,0.7137192704203014,1261.0,-9.0
近見８丁目,2019,-0.7139214686384497,自然増減,0.7139214686384497,1961.0,-14.0
神水本町,2013,-0.7142857142857143,自然増減,0.7142857142857143,1680.0,-12.0
新土河原１丁目,2010,-0.7142857142857143,自然増減,0.7142857142857143,840.0,-6.0
画図町大字所島,2011,-0.7142857142857143,自然増減,0.7142857142857143,700.0,-5.0
無田口町,2011,-0.7142857142857143,自然増減,0.7142857142857143,420.0,-3.0
井川淵町,2016,-0.7142857142857143,自然増減,0.7142857142857143,140.0,-1.0
上水前寺１丁目,2001,-0.7142857142857143,自然増減,0.7142857142857143,420.0,-3.0
山ノ内３丁目,2017,-0.7142857142857143,自然増減,0.7142857142857143,420.0,-3.0
渡鹿６丁目,2019,-0.7148530579825259,自然増減,0.7148530579825259,1259.0,-9.0
栄町,2023,-0.7159904534606205,自然増減,0.7159904534606205,419.00000000000006,-3.0
花立５丁目,2019,-0.7166123778501629,自然増減,0.7166123778501629,1535.0,-11.0
沖新町,2013,-0.7172131147540983,自然増減,0.7172131147540983,1952.0000000000002,-14.0
高平１丁目,2004,-0.718562874251497,自然増減,0.718562874251497,1670.0,-12.0
船場町２丁目,2022,-0.7194244604316548,自然増減,0.7194244604316548,139.0,-1.0
下通２丁目,2011,-0.7194244604316548,自然増減,0.7194244604316548,278.0,-2.0
土河原町,2025,-0.7194244604316548,自然増減,0.7194244604316548,834.0,-6.0
桜木１丁目,2020,-0.7194244604316548,自然増減,0.7194244604316548,834.0,-6.0
南熊本４丁目,2005,-0.7194244604316548,自然増減,0.7194244604316548,278.0,-2.0
花立５丁目,2002,-0.72,自然増減,0.72,1250.0,-9.0
打越町,2022,-0.7202881152460985,自然増減,0.7202881152460985,1665.9999999999998,-12.0
高平１丁目,2023,-0.7207207207207207,自然増減,0.7207207207207207,1665.0000000000002,-12.0
山室１丁目,2001,-0.7207207207207207,自然増減,0.7207207207207207,555.0000000000001,-4.0
山ノ内３丁目,2003,-0.7211538461538461,自然増減,0.7211538461538461,416.0,-3.0
近見２丁目,2004,-0.7223113964686998,自然増減,0.7223113964686998,1246.0000000000002,-9.0
健軍１丁目,2017,-0.7230657989877078,自然増減,0.7230657989877078,1383.0,-10.0
月出２丁目,2023,-0.7233273056057866,自然増減,0.7233273056057866,1659.0,-12.0
近見３丁目,2023,-0.7234726688102894,自然増減,0.7234726688102894,1244.0,-9.0
水前寺４丁目,2017,-0.723589001447178,自然増減,0.723589001447178,2073.0,-15.0
川口町,2004,-0.7240547063555913,自然増減,0.7240547063555913,2486.0,-18.0
小島下町,2003,-0.7246376811594203,自然増減,0.7246376811594203,138.0,-1.0
水前寺１丁目,2024,-0.7252946509519492,自然増減,0.7252946509519492,3309.0,-24.0
水前寺３丁目,2022,-0.7253886010362695,自然増減,0.7253886010362695,2895.0,-21.0
保田窪４丁目,2020,-0.7262164124909223,自然増減,0.7262164124909223,1377.0,-10.0
八幡９丁目,2021,-0.7263922518159807,自然増減,0.7263922518159807,413.0,-3.0
武蔵ケ丘８丁目,2013,-0.7263922518159807,自然増減,0.7263922518159807,413.0,-3.0
島崎４丁目,2015,-0.726895119418484,自然増減,0.726895119418484,963.0,-7.0
出仲間３丁目,2019,-0.7272727272727273,自然増減,0.7272727272727273,825.0,-6.0
島崎１丁目,2005,-0.7289135716765013,自然増減,0.7289135716765013,2880.9999999999995,-21.0
清水万石２丁目,2018,-0.7299270072992701,自然増減,0.7299270072992701,137.0,-1.0
太郎迫町,2013,-0.7299270072992701,自然増減,0.7299270072992701,274.0,-2.0
河内町大多尾,2023,-0.7299270072992701,自然増減,0.7299270072992701,274.0,-2.0
日吉２丁目,2020,-0.730593607305936,自然増減,0.730593607305936,1095.0,-8.0
長嶺南７丁目,2016,-0.7310704960835509,自然増減,0.7310704960835509,1915.0,-14.0
本荘４丁目,2013,-0.7312614259597806,自然増減,0.7312614259597806,547.0,-4.0
本山３丁目,2024,-0.7312614259597806,自然増減,0.7312614259597806,1094.0,-8.0
長嶺西３丁目,2014,-0.7326007326007326,自然増減,0.7326007326007326,273.00000000000006,-2.0
河内町野出,2005,-0.7334963325183375,自然増減,0.7334963325183375,817.9999999999999,-6.0
坪井２丁目,2018,-0.7334963325183375,自然増減,0.7334963325183375,817.9999999999999,-6.0
琴平２丁目,2014,-0.7337526205450734,自然増減,0.7337526205450734,954.0,-7.0
野中１丁目,2025,-0.7339449541284404,自然増減,0.7339449541284404,545.0,-4.0
新土河原１丁目,2012,-0.7343941248470013,自然増減,0.7343941248470013,817.0,-6.0
川口町,2009,-0.7346585998271392,自然増減,0.7346585998271392,2314.0,-17.0
花園７丁目,2000,-0.7348618459729571,自然増減,0.7348618459729571,3401.9999999999995,-25.0
長嶺南４丁目,2002,-0.7348784624081401,自然増減,0.7348784624081401,1769.0,-13.0
帯山４丁目,2022,-0.7352941176470588,自然増減,0.7352941176470588,2720.0000000000005,-20.0
国府２丁目,2024,-0.7352941176470588,自然増減,0.7352941176470588,2040.0000000000002,-15.0
池田３丁目,2008,-0.7352941176470588,自然増減,0.7352941176470588,2720.0000000000005,-20.0
八島２丁目,2012,-0.7352941176470588,自然増減,0.7352941176470588,1224.0000000000002,-9.0
若葉４丁目,2010,-0.7361963190184049,自然増減,0.7361963190184049,815.0,-6.0
渡鹿２丁目,2003,-0.7371007371007371,自然増減,0.7371007371007371,407.0,-3.0
中島町,2010,-0.7376185458377239,自然増減,0.7376185458377239,949.0,-7.0
呉服町３丁目,2015,-0.7380073800738007,自然増減,0.7380073800738007,271.0,-2.0
帯山９丁目,2010,-0.7380073800738007,自然増減,0.7380073800738007,813.0,-6.0
高平２丁目,2012,-0.7385524372230428,自然増減,0.7385524372230428,1354.0,-10.0
東町４丁目,2023,-0.7387706855791962,自然増減,0.7387706855791962,3384.0,-25.0
山室１丁目,2012,-0.7393715341959335,自然増減,0.7393715341959335,541.0,-4.0
健軍３丁目,2013,-0.7393715341959335,自然増減,0.7393715341959335,2705.0,-20.0
奥古閑町,2002,-0.7398975526465565,自然増減,0.7398975526465565,1757.0000000000002,-13.0
飛田１丁目,2022,-0.7407407407407408,自然増減,0.7407407407407408,540.0,-4.0
上熊本１丁目,2013,-0.7412898443291327,自然増減,0.7412898443291327,1349.0,-10.0
水前寺３丁目,2010,-0.7427413909520594,自然増減,0.7427413909520594,2962.0,-22.0
花園２丁目,2002,-0.7429420505200593,自然増減,0.7429420505200593,673.0000000000001,-5.0
南坪井町,2015,-0.7434944237918215,自然増減,0.7434944237918215,538.0,-4.0
沼山津４丁目,2007,-0.7434944237918215,自然増減,0.7434944237918215,538.0,-4.0
出水６丁目,2007,-0.7444168734491315,自然増減,0.7444168734491315,3627.0,-27.0
沖新町,2005,-0.74487895716946,自然増減,0.74487895716946,2148.0,-16.0
花立６丁目,2016,-0.7454128440366973,自然増減,0.7454128440366973,1744.0,-13.0
長嶺西１丁目,2018,-0.7457627118644068,自然増減,0.7457627118644068,1475.0,-11.0
谷尾崎町,2017,-0.7462686567164178,自然増減,0.7462686567164178,1474.0000000000002,-11.0
島崎３丁目,2018,-0.7462686567164178,自然増減,0.7462686567164178,1206.0000000000002,-9.0
新南部２丁目,2015,-0.7473841554559043,自然増減,0.7473841554559043,669.0,-5.0
出水６丁目,2010,-0.7483370288248337,自然増減,0.7483370288248337,3608.0000000000005,-27.0
月出２丁目,2000,-0.7484168105929765,自然増減,0.7484168105929765,1736.9999999999998,-13.0
薬園町,2018,-0.7485029940119761,自然増減,0.7485029940119761,668.0,-5.0
若葉２丁目,2006,-0.7486631016042781,自然増減,0.7486631016042781,935.0,-7.0
神水１丁目,2013,-0.7486631016042781,自然増減,0.7486631016042781,1870.0,-14.0
国府３丁目,2021,-0.7489300998573466,自然増減,0.7489300998573466,2804.0,-21.0
蓮台寺２丁目,2005,-0.7490636704119851,自然増減,0.7490636704119851,533.9999999999999,-4.0
東野２丁目,2015,-0.7490636704119851,自然増減,0.7490636704119851,800.9999999999999,-6.0
打越町,2017,-0.7497116493656286,自然増減,0.7497116493656286,1734.0,-13.0
琴平１丁目,2012,-0.75,自然増減,0.75,800.0,-6.0
出水６丁目,2008,-0.75,自然増減,0.75,3600.0,-27.0
春竹町大字春竹,2008,-0.75,自然増減,0.75,400.0,-3.0
白石町,2000,-0.7518796992481203,自然増減,0.7518796992481203,399.0,-3.0
清水東町,2010,-0.7518796992481203,自然増減,0.7518796992481203,1330.0,-10.0
渡鹿９丁目,2004,-0.7518796992481203,自然増減,0.7518796992481203,133.0,-1.0
坪井３丁目,2019,-0.7518796992481203,自然増減,0.7518796992481203,931.0,-7.0
津浦町,2009,-0.7530120481927711,自然増減,0.7530120481927711,1992.0,-15.0
神水１丁目,2003,-0.7531865585168018,自然増減,0.7531865585168018,1726.0,-13.0
保田窪２丁目,2015,-0.7532956685499058,自然増減,0.7532956685499058,1062.0,-8.0
大江３丁目,2002,-0.7544006705783739,自然増減,0.7544006705783739,1192.9999999999998,-9.0
池田３丁目,2012,-0.7567158531971245,自然増減,0.7567158531971245,2642.9999999999995,-20.0
草葉町,2004,-0.7575757575757576,自然増減,0.7575757575757576,396.0,-3.0
佐土原３丁目,1999,-0.7575757575757576,自然増減,0.7575757575757576,132.0,-1.0
新町１丁目,2012,-0.7575757575757576,自然増減,0.7575757575757576,1716.0,-13.0
護藤町,2002,-0.7580978635423846,自然増減,0.7580978635423846,1451.0,-11.0
近見４丁目,2024,-0.7585335018963337,自然増減,0.7585335018963337,791.0,-6.0
国府２丁目,2011,-0.7594936708860759,自然増減,0.7594936708860759,1975.0,-15.0
武蔵ケ丘１丁目,2008,-0.7594936708860759,自然増減,0.7594936708860759,790.0,-6.0
田崎本町,2025,-0.7604562737642585,自然増減,0.7604562737642585,526.0000000000001,-4.0
米屋町２丁目,2009,-0.7604562737642585,自然増減,0.7604562737642585,263.00000000000006,-2.0
大江３丁目,2005,-0.760777683854607,自然増減,0.760777683854607,1183.0,-9.0
河内町船津,2014,-0.76103500761035,自然増減,0.76103500761035,1971.0,-15.0
島崎１丁目,2010,-0.7616974972796519,自然増減,0.7616974972796519,2756.9999999999995,-21.0
尾ノ上１丁目,2001,-0.7619047619047619,自然増減,0.7619047619047619,2100.0,-16.0
畠口町,2022,-0.7621951219512195,自然増減,0.7621951219512195,656.0,-5.0
水源２丁目,2023,-0.7633587786259541,自然増減,0.7633587786259541,393.0,-3.0
新外４丁目,2013,-0.7633587786259541,自然増減,0.7633587786259541,524.0,-4.0
佐土原３丁目,2000,-0.7633587786259541,自然増減,0.7633587786259541,131.0,-1.0
十禅寺２丁目,2018,-0.7633587786259541,自然増減,0.7633587786259541,655.0,-5.0
新南部３丁目,2004,-0.7640067911714771,自然増減,0.7640067911714771,1178.0,-9.0
