人口統計表,Column_1,Column_2,Column_3
総数,903,410,493
新町３丁目,,,
総数,"1,684",744,940
新町４丁目,,,
総数,"1,562",707,855
新港１丁目,,,
総数,0,0,0
総数,0,0,0
新屋敷１丁目,,,
総数,"1,651",735,916
新屋敷２丁目,,,
総数,"1,466",674,792
新屋敷３丁目,,,
総数,971,441,530
水源１丁目,,,
総数,775,342,433
水源２丁目,,,
総数,401,179,222
水前寺１丁目,,,
総数,"3,281","1,379","1,902"
水前寺２丁目,,,
総数,"1,421",632,789
水前寺３丁目,,,
総数,"3,000","1,332","1,668"
水前寺４丁目,,,
総数,"2,001",921,"1,080"
水前寺５丁目,,,
総数,"1,330",601,729
水前寺６丁目,,,
総数,"1,278",623,655
水前寺公園,,,
総数,"3,046","1,351","1,695"
水道町,,,
総数,960,393,567
菅原町,,,
総数,961,435,526
硯川町,,,
総数,616,289,327
砂原町,,,
総数,"1,497",706,791
銭塘町,,,
総数,"1,034",465,569
船場町２丁目,,,
総数,133,59,74
船場町３丁目,,,
総数,267,131,136
船場町下１丁目,,,
総数,306,150,156
総数,633,286,347
総数,738,336,402
総数,"1,748",858,890
総数,190,100,90
総数,234,101,133
高平１丁目,,,
総数,"1,691",791,900
高平２丁目,,,
総数,"1,289",632,657
高平３丁目,,,
総数,"1,659",787,872
田崎１丁目,,,
総数,689,338,351
田崎２丁目,,,
総数,944,400,544
田崎３丁目,,,
総数,"1,319",545,774
田崎本町,,,
総数,510,229,281
田崎町,,,
総数,29,19,10
総数,"1,377",671,706
総数,"1,903",933,970
総数,820,401,419
総数,"1,060",511,549
総数,"1,144",554,590
総数,"1,147",547,600
総数,"2,042",991,"1,051"
総数,"1,788",882,906
総数,788,382,406
総数,429,190,239
総数,"1,691",844,847
総数,"1,747",823,924
総数,616,282,334
龍田町弓削,,,
総数,185,111,74
総数,"1,457",722,735
総数,298,151,147
谷尾崎町,,,
総数,"1,444",689,755
段山本町,,,
総数,227,99,128
田迎１丁目,,,
総数,559,262,297
田迎２丁目,,,
総数,862,419,443
田迎３丁目,,,
総数,766,367,399
田迎４丁目,,,
総数,501,232,269
田迎５丁目,,,
総数,590,275,315
田迎６丁目,,,
総数,611,280,331
田迎町大字田井島,,,
総数,51,24,27
田迎町大字良町,,,
総数,0,0,0
太郎迫町,,,
総数,271,127,144
近見１丁目,,,
総数,"1,004",470,534
近見２丁目,,,
総数,"1,071",500,571
近見３丁目,,,
総数,"1,168",569,599
近見４丁目,,,
総数,857,408,449
近見５丁目,,,
総数,22,11,11
近見６丁目,【秘匿】十禅寺３丁目、流通団地２丁目を含みます,,
総数,"1,593",763,830
近見７丁目,,,
総数,693,323,370
近見８丁目,,,
総数,"1,961",910,"1,051"
近見９丁目,,,
総数,99,47,52
近見町,,,
総数,79,31,48
千葉城町,,,
総数,621,288,333
中央街,,,
総数,417,201,216
月出１丁目,,,
総数,"1,501",725,776
月出２丁目,,,
総数,"1,757",819,938
月出３丁目,,,
総数,615,297,318
月出４丁目,,,
総数,"1,673",812,861
月出５丁目,,,
総数,633,298,335
月出６丁目,,,
総数,"1,250",572,678
月出７丁目,,,
総数,717,342,375
月出８丁目,,,
総数,414,213,201
津浦町（北区）,,,
総数,"1,754",837,917
津浦町（西区）,,,
総数,212,104,108
坪井１丁目,,,
総数,930,433,497
坪井２丁目,,,
総数,812,359,453
坪井３丁目,,,
総数,931,414,517
坪井４丁目,,,
総数,687,342,345
坪井５丁目,,,
総数,895,419,476
坪井６丁目,,,
総数,"1,951",918,"1,033"
総数,938,433,505
総数,520,251,269
総数,"1,172",555,617
総数,"1,553",760,793
総数,100,39,61
鶴羽田町,,,
総数,692,330,362
手取本町,,,
総数,26,12,14
出町,,,
総数,922,415,507
通町,,,
総数,81,44,37
土河原町,,,
総数,"1,389",665,724
総数,"1,016",465,551
総数,859,415,444
徳王町,,,
総数,61,33,28
戸坂町,,,
総数,"1,254",596,658
総数,"1,299",635,664
総数,346,174,172
総数,500,241,259
総数,170,82,88
総数,"1,035",519,516
総数,975,461,514
総数,"1,188",587,601
総数,"3,829","1,806","2,023"
総数,265,126,139
総数,72,43,29
総数,990,498,492
総数,350,169,181
総数,367,179,188
総数,553,271,282
総数,914,435,479
戸島町,,,
総数,165,83,82
総数,165,81,84
総数,347,162,185
総数,967,460,507
総数,736,372,364
総数,46,16,30
総数,166,76,90
総数,269,117,152
総数,880,418,462
総数,682,337,345
総数,700,332,368
総数,512,235,277
総数,255,125,130
総数,229,103,126
総数,444,202,242
総数,219,99,120
総数,357,166,191
総数,914,435,479
総数,402,199,203
総数,338,154,184
総数,88,43,45
総数,485,240,245
総数,564,257,307
総数,501,258,243
渡鹿１丁目,,,
総数,"1,086",542,544
渡鹿２丁目,,,
総数,394,184,210
渡鹿３丁目,,,
総数,"1,045",481,564
渡鹿４丁目,,,
総数,732,348,384
渡鹿５丁目,,,
総数,"1,107",583,524
渡鹿６丁目,,,
総数,"1,259",680,579
渡鹿７丁目,,,
総数,"1,124",663,461
渡鹿８丁目,,,
総数,966,530,436
渡鹿９丁目,,,
総数,107,50,57
中江町,,,
総数,69,35,34
中島町,,,
総数,967,468,499
中唐人町,,,
総数,166,78,88
中原町,,,
総数,"1,155",553,602
総数,158,79,79
長嶺西１丁目,,,
総数,"1,464",680,784
長嶺西２丁目,,,
総数,"1,485",735,750
長嶺西３丁目,,,
総数,293,141,152
長嶺東１丁目,,,
総数,"1,360",645,715
長嶺東２丁目,,,
総数,"2,105","1,004","1,101"
長嶺東３丁目,,,
総数,814,373,441
長嶺東４丁目,,,
総数,"1,303",644,659
長嶺東５丁目,,,
総数,"2,607","1,270","1,337"
長嶺東６丁目,,,
総数,"1,595",779,816
