人口統計表,Column_1,Column_2,Column_3
国府２丁目,,,
総数,"2,011",899,"1,112"
国府３丁目,,,
総数,"3,102","1,476","1,626"
国府４丁目,,,
総数,"1,281",579,702
国府本町,,,
総数,"1,431",669,762
小沢町,【秘匿】古桶屋町を含みます,,
総数,472,209,263
古城町,,,
総数,52,22,30
壺川１丁目,,,
総数,875,396,479
壺川２丁目,,,
総数,648,312,336
湖東１丁目,,,
総数,549,260,289
湖東２丁目,,,
総数,"1,153",525,628
湖東３丁目,,,
総数,856,398,458
琴平１丁目,,,
総数,782,342,440
琴平２丁目,,,
総数,993,462,531
琴平本町,,,
総数,"1,572",673,899
呉服町１丁目,,,
総数,82,32,50
呉服町２丁目,,,
総数,227,95,132
呉服町３丁目,,,
総数,133,64,69
米屋町１丁目,,,
総数,193,81,112
米屋町２丁目,,,
総数,279,116,163
米屋町３丁目,,,
総数,223,92,131
御領１丁目,,,
総数,"1,429",701,728
御領２丁目,,,
総数,"1,385",658,727
御領３丁目,,,
総数,"1,336",643,693
御領４丁目,,,
総数,337,162,175
御領５丁目,,,
総数,841,421,420
御領６丁目,,,
総数,326,179,147
御領７丁目,,,
総数,110,52,58
総数,382,190,192
総数,6,5,1
護藤町,,,
総数,"1,383",652,731
細工町１丁目,,,
総数,102,46,56
細工町２丁目,,,
総数,48,25,23
細工町３丁目,,,
総数,177,68,109
細工町４丁目,,,
総数,212,84,128
細工町５丁目,,,
総数,46,20,26
栄町,,,
総数,635,282,353
桜木１丁目,,,
総数,856,407,449
桜木２丁目,,,
総数,768,363,405
桜木３丁目,,,
総数,925,461,464
桜木４丁目,,,
総数,"1,357",667,690
桜木５丁目,,,
総数,779,363,416
桜木６丁目,,,
総数,45,24,21
桜町,,,
総数,239,100,139
佐土原１丁目,,,
総数,"1,778",850,928
佐土原２丁目,,,
総数,291,134,157
佐土原３丁目,,,
総数,152,77,75
三郎１丁目,,,
総数,"1,297",610,687
三郎２丁目,,,
総数,867,400,467
島崎１丁目,,,
総数,"2,878","1,306","1,572"
島崎２丁目,,,
総数,"2,787","1,283","1,504"
島崎３丁目,,,
総数,"1,293",591,702
島崎４丁目,,,
総数,984,463,521
島崎５丁目,,,
