人口統計表,Column_1,Column_2,Column_3
琴平２丁目,,,
総数,"1,025",494,531
琴平本町,,,
総数,"1,659",725,934
呉服町１丁目,,,
総数,95,38,57
呉服町２丁目,,,
総数,196,80,116
呉服町３丁目,,,
総数,126,59,67
米屋町１丁目,,,
総数,191,77,114
米屋町２丁目,,,
総数,254,117,137
米屋町３丁目,,,
総数,219,86,133
御領１丁目,,,
総数,"1,434",707,727
御領２丁目,,,
総数,"1,362",642,720
御領３丁目,,,
総数,"1,237",616,621
御領４丁目,,,
総数,343,162,181
御領５丁目,,,
総数,821,404,417
御領６丁目,,,
総数,265,141,124
御領７丁目,,,
総数,106,50,56
総数,6,5,1
護藤町,,,
総数,"1,387",646,741
細工町１丁目,,,
総数,97,45,52
細工町２丁目,,,
総数,51,27,24
細工町３丁目,,,
総数,164,61,103
細工町４丁目,,,
総数,218,87,131
細工町５丁目,,,
総数,59,23,36
栄町,,,
総数,567,244,323
桜木１丁目,,,
総数,882,426,456
桜木２丁目,,,
総数,760,362,398
桜木３丁目,,,
総数,882,431,451
桜木４丁目,,,
総数,"1,361",659,702
桜木５丁目,,,
総数,770,359,411
桜木６丁目,,,
総数,46,26,20
桜町,,,
総数,267,109,158
佐土原１丁目,,,
総数,"1,797",866,931
佐土原２丁目,,,
総数,297,145,152
佐土原３丁目,,,
総数,146,74,72
三郎１丁目,,,
総数,"1,334",636,698
三郎２丁目,,,
総数,862,404,458
島崎１丁目,,,
総数,"2,860","1,309","1,551"
島崎２丁目,,,
総数,"2,755","1,270","1,485"
島崎３丁目,,,
総数,"1,331",609,722
島崎４丁目,,,
総数,971,457,514
島崎５丁目,,,
総数,"1,906",864,"1,042"
島崎６丁目,,,
総数,"1,944",821,"1,123"
島崎７丁目,,,
総数,"1,464",678,786
総数,69,29,40
清水亀井町,【秘匿】清水町大字松崎、清水町大字室園を含みます,,
総数,"2,549","1,192","1,357"
清水東町,,,
総数,"1,311",609,702
清水本町,,,
総数,"1,517",705,812
総数,86,43,43
総数,"2,125","1,001","1,124"
清水町大字打越,,,
総数,0,0,0
総数,χ,χ,χ
総数,0,0,0
総数,χ,χ,χ
総数,χ,χ,χ
総数,χ,χ,χ
清水町大字松崎,【秘匿】清水亀井町を含みます,,
総数,χ,χ,χ
総数,χ,χ,χ
清水町大字室園,【秘匿】清水亀井町を含みます,,
総数,χ,χ,χ
総数,χ,χ,χ
清水万石１丁目,,,
総数,841,379,462
清水万石２丁目,,,
総数,228,105,123
清水万石３丁目,,,
総数,595,279,316
清水万石４丁目,,,
総数,"1,113",513,600
清水万石５丁目,,,
総数,803,384,419
下硯川町,,,
総数,"2,511","1,198","1,313"
下通１丁目,,,
総数,211,100,111
下通２丁目,,,
総数,313,148,165
下南部１丁目,,,
総数,338,175,163
下南部２丁目,,,
総数,"1,590",780,810
下南部３丁目,,,
総数,"1,182",579,603
総数,χ,χ,χ
十禅寺１丁目,,,
総数,623,304,319
十禅寺２丁目,,,
総数,697,333,364
十禅寺３丁目,【秘匿】近見６丁目を含みます,,
総数,χ,χ,χ
総数,17,11,6
総数,"1,881",847,"1,034"
城山上代町,,,
総数,"4,927","2,336","2,591"
総数,"2,027",971,"1,056"
総数,"1,088",508,580
総数,243,108,135
城東町,,,
総数,297,115,182
昭和町,,,
総数,744,354,390
総数,χ,χ,χ
白石町,,,
総数,367,167,200
新大江１丁目,,,
総数,"1,707",790,917
新大江２丁目,,,
総数,"1,470",701,769
新大江３丁目,,,
総数,"2,072",970,"1,102"
新鍛冶屋町,,,
総数,0,0,0
新港１丁目,,,
総数,0,0,0
新市街,,,
総数,175,87,88
新生１丁目,,,
総数,"1,519",701,818
新生２丁目,,,
総数,797,380,417
新土河原１丁目,,,
総数,844,395,449
新土河原２丁目,,,
総数,738,357,381
新南部１丁目,,,
総数,258,127,131
新南部２丁目,,,
総数,626,292,334
新南部３丁目,,,
総数,"1,193",595,598
新南部４丁目,,,
総数,391,190,201
新南部５丁目,,,
総数,"1,332",641,691
新南部６丁目,,,
総数,267,133,134
総数,χ,χ,χ
新外１丁目,,,
総数,493,252,241
新外２丁目,,,
総数,344,186,158
新外３丁目,,,
総数,"1,072",522,550
新外４丁目,,,
総数,545,259,286
新町１丁目,,,
総数,"1,476",642,834
新町２丁目,,,
総数,870,390,480
新町３丁目,,,
総数,"1,546",677,869
新町４丁目,,,
総数,"1,442",654,788
新屋敷１丁目,,,
総数,"1,240",540,700
新屋敷２丁目,,,
総数,"1,466",696,770
新屋敷３丁目,,,
総数,622,286,336
水源１丁目,,,
総数,833,367,466
水源２丁目,,,
総数,477,218,259
水前寺１丁目,,,
総数,"2,731","1,250","1,481"
水前寺２丁目,,,
総数,"1,392",607,785
水前寺３丁目,,,
総数,"2,627","1,204","1,423"
水前寺４丁目,,,
総数,"2,228",995,"1,233"
水前寺５丁目,,,
総数,"1,250",582,668
水前寺６丁目,,,
総数,"1,256",595,661
水前寺公園,,,
総数,"2,172",967,"1,205"
水道町,【秘匿】本丸を含みます,,
総数,660,278,382
菅原町,,,
総数,772,334,438
硯川町,,,
総数,687,327,360
砂原町,,,
総数,"1,410",653,757
銭塘町,,,
総数,"1,128",520,608
船場町２丁目,,,
総数,114,53,61
船場町３丁目,,,
総数,192,87,105
船場町下１丁目,,,
総数,236,111,125
総数,5,3,2
総数,453,202,251
高平１丁目,,,
総数,"1,649",756,893
高平２丁目,,,
総数,"1,350",634,716
高平３丁目,,,
総数,"1,694",795,899
田崎１丁目,,,
総数,718,339,379
田崎２丁目,,,
総数,"1,030",437,593
田崎３丁目,,,
総数,"1,461",611,850
田崎本町,,,
総数,642,300,342
田崎町,,,
総数,64,31,33
総数,20,14,6
総数,χ,χ,χ
龍田町弓削,,,
総数,"4,944","2,424","2,520"
