人口統計表,Column_1,Column_2,Column_3
総数,234,113,121
総数,239,113,126
総数,219,105,114
総数,893,420,473
戸島町,,,
総数,165,94,71
総数,103,55,48
総数,424,200,224
渡鹿１丁目,,,
総数,"1,249",622,627
渡鹿２丁目,,,
総数,434,207,227
渡鹿３丁目,,,
総数,996,464,532
渡鹿４丁目,,,
総数,739,373,366
渡鹿５丁目,,,
総数,"1,166",537,629
渡鹿６丁目,,,
総数,"1,419",727,692
渡鹿７丁目,,,
総数,995,500,495
渡鹿８丁目,,,
総数,909,490,419
渡鹿９丁目,,,
総数,123,65,58
中江町,,,
総数,73,38,35
中島町,,,
総数,953,441,512
中唐人町,,,
総数,173,81,92
中原町,,,
総数,"1,038",478,560
長嶺西１丁目,,,
総数,"1,490",705,785
長嶺西２丁目,,,
総数,"1,533",743,790
長嶺西３丁目,,,
総数,211,99,112
長嶺東１丁目,,,
総数,"1,353",638,715
長嶺東２丁目,,,
総数,"2,366","1,148","1,218"
長嶺東３丁目,,,
総数,838,413,425
長嶺東４丁目,,,
総数,"1,096",532,564
長嶺東５丁目,,,
総数,"2,616","1,291","1,325"
長嶺東６丁目,,,
総数,"1,433",699,734
長嶺東７丁目,,,
総数,439,225,214
長嶺東８丁目,,,
総数,688,344,344
総数,464,228,236
総数,21,18,3
長嶺南１丁目,,,
総数,"1,250",600,650
長嶺南２丁目,,,
総数,754,365,389
長嶺南３丁目,,,
総数,"2,222","1,047","1,175"
長嶺南４丁目,,,
総数,"1,717",797,920
長嶺南５丁目,,,
総数,621,303,318
長嶺南６丁目,,,
総数,"2,169","1,076","1,093"
長嶺南７丁目,,,
総数,"1,551",742,809
長嶺南８丁目,,,
総数,753,354,399
中無田町,,,
総数,540,255,285
並建町,,,
総数,763,353,410
西阿弥陀寺町,,,
総数,205,84,121
西梶尾町,,,
総数,"1,704",815,889
錦ケ丘,,,
総数,"1,415",692,723
西子飼町,,,
総数,356,145,211
西唐人町,,,
総数,48,21,27
西原１丁目,,,
総数,764,371,393
西原２丁目,,,
総数,"1,026",483,543
西原３丁目,,,
総数,"1,108",482,626
二の丸,,,
総数,0,0,0
二本木１丁目,,,
総数,224,113,111
二本木２丁目,,,
総数,711,302,409
二本木３丁目,,,
総数,730,346,384
二本木４丁目,,,
総数,866,388,478
二本木５丁目,,,
総数,747,356,391
総数,113,48,65
総数,"1,446",696,750
総数,986,468,518
総数,986,469,517
総数,934,435,499
沼山津１丁目,,,
総数,"1,138",533,605
沼山津２丁目,,,
総数,"1,068",505,563
沼山津３丁目,,,
総数,"1,132",539,593
沼山津４丁目,,,
総数,"1,451",685,766
総数,641,292,349
総数,200,92,108
総数,213,98,115
総数,538,258,280
野口町,【秘匿】白藤１丁目を含みます,,
総数,χ,χ,χ
野田１丁目,,,
総数,222,100,122
野田２丁目,【秘匿】元三町、八幡１丁目を含みます,,
総数,792,370,422
野田３丁目,,,
総数,863,404,459
総数,χ,χ,χ
野中１丁目,,,
総数,638,303,335
野中２丁目,,,
総数,700,329,371
野中３丁目,,,
総数,307,143,164
乗越ヶ丘,,,
総数,0,0,0
萩原町,,,
総数,"3,199","1,449","1,750"
白山１丁目,,,
総数,380,178,202
白山２丁目,,,
総数,555,237,318
白山３丁目,,,
総数,367,170,197
八景水谷１丁目,,,
総数,"1,141",537,604
八景水谷２丁目,,,
総数,"3,870","2,555","1,315"
八景水谷３丁目,,,
総数,"1,509",690,819
八景水谷４丁目,,,
総数,887,424,463
畠口町,,,
総数,788,374,414
八王寺町,,,
総数,"4,226","1,985","2,241"
八反田１丁目,,,
総数,737,357,380
八反田２丁目,,,
総数,"1,662",793,869
八反田３丁目,,,
総数,"1,525",712,813
花園１丁目,,,
総数,767,381,386
花園２丁目,,,
総数,642,270,372
花園３丁目,,,
総数,"1,668",774,894
花園４丁目,,,
総数,628,304,324
花園５丁目,,,
総数,"2,624","1,220","1,404"
花園６丁目,,,
総数,"2,189","1,040","1,149"
花園７丁目,,,
総数,"3,263","1,557","1,706"
花立１丁目,,,
総数,463,225,238
花立２丁目,,,
総数,"1,002",486,516
花立３丁目,,,
総数,"1,282",598,684
花立４丁目,,,
総数,699,350,349
花立５丁目,,,
総数,"1,465",702,763
花立６丁目,,,
総数,"1,636",806,830
花畑町,,,
総数,60,29,31
八分字町,,,
総数,"2,970","1,418","1,552"
浜口町,,,
総数,572,258,314
春竹町大字春竹,,,
総数,395,180,215
稗田町,,,
総数,453,203,250
東阿弥陀寺町,,,
総数,17,7,10
東京塚町,,,
総数,986,481,505
東子飼町,,,
総数,800,371,429
東野１丁目,,,
総数,"1,017",500,517
東野２丁目,,,
総数,832,395,437
東野３丁目,,,
総数,657,309,348
東野４丁目,,,
総数,378,195,183
東本町,,,
総数,"3,113","1,364","1,749"
総数,χ,χ,χ
東町１丁目,,,
総数,460,372,88
東町２丁目,,,
総数,468,217,251
東町３丁目,,,
総数,"3,384","1,574","1,810"
東町４丁目,,,
総数,"4,691","2,290","2,401"
飛田１丁目,,,
総数,578,275,303
飛田２丁目,,,
総数,599,300,299
飛田３丁目,,,
総数,391,189,202
飛田４丁目,,,
総数,607,283,324
飛田町,,,
総数,35,20,15
日吉１丁目,,,
総数,"1,082",489,593
日吉２丁目,,,
総数,947,451,496
平田１丁目,,,
総数,570,269,301
平田２丁目,,,
総数,466,227,239
平山町,,,
総数,246,97,149
広木町,,,
総数,"1,537",726,811
古桶屋町,【秘匿】小沢町を含みます,,
総数,χ,χ,χ
古川町,,,
総数,99,46,53
古京町,,,
総数,79,40,39
古大工町,,,
総数,45,21,24
平成１丁目,,,
総数,555,277,278
平成２丁目,,,
総数,544,261,283
平成３丁目,,,
総数,446,221,225
保田窪１丁目,,,
総数,"1,605",776,829
保田窪２丁目,,,
総数,952,470,482
保田窪３丁目,,,
総数,"1,126",528,598
保田窪４丁目,,,
総数,"1,284",614,670
保田窪５丁目,,,
総数,"1,257",614,643
保田窪本町,,,
総数,"1,369",663,706
本荘１丁目,,,
総数,48,0,48
本荘２丁目,,,
総数,546,241,305
本荘３丁目,,,
総数,496,208,288
本荘４丁目,,,
総数,496,219,277
本荘５丁目,,,
総数,"1,032",447,585
本荘６丁目,,,
総数,848,406,442
本荘町,,,
総数,"1,164",549,615
本丸,【秘匿】水道町を含みます,,
総数,χ,χ,χ
孫代町,,,
総数,514,250,264
松尾町上松尾,,,
総数,"3,273","1,604","1,669"
松尾町近津,,,
総数,480,213,267
松尾町平山,,,
総数,250,130,120
松原町,,,
総数,15,6,9
馬渡１丁目,,,
総数,530,260,270
馬渡２丁目,,,
総数,745,376,369
万楽寺町,,,
総数,311,149,162
貢町,,,
総数,884,444,440
美登里町,,,
総数,583,266,317
南熊本１丁目,,,
総数,385,184,201
南熊本２丁目,,,
総数,147,69,78
南熊本３丁目,,,
総数,263,117,146
南熊本４丁目,,,
総数,263,135,128
南熊本５丁目,,,
総数,538,237,301
南千反畑町,,,
総数,806,362,444
南高江１丁目,,,
総数,"1,658",783,875
南高江２丁目,,,
総数,"1,072",493,579
南高江３丁目,,,
総数,190,96,94
南高江４丁目,【秘匿】南高江町を含みます,,
総数,"1,159",502,657
南高江５丁目,,,
総数,40,16,24
南高江６丁目,,,
総数,851,397,454
南高江７丁目,,,
総数,575,274,301
南高江町,【秘匿】南高江４丁目を含みます,,
総数,χ,χ,χ
南坪井町,,,
総数,529,211,318
南町,,,
総数,"1,143",528,615
宮内,,,
総数,36,19,17
総数,258,105,153
総数,239,116,123
総数,560,275,285
御幸木部町,【秘匿】御幸笛田１丁目を含みます,,
総数,χ,χ,χ
総数,284,132,152
総数,222,112,110
総数,146,64,82
総数,119,69,50
御幸西無田町,,,
総数,0,0,0
総数,"1,394",665,729
総数,"1,243",585,658
総数,844,391,453
総数,817,378,439
総数,912,426,486
総数,395,153,242
総数,"1,012",495,517
総数,459,225,234
御幸笛田町,,,
総数,12,11,1
妙体寺町,,,
総数,389,168,221
迎町１丁目,,,
総数,633,293,340
迎町２丁目,,,
総数,264,133,131
武蔵ケ丘１丁目,,,
総数,797,369,428
武蔵ケ丘２丁目,,,
総数,755,362,393
武蔵ケ丘３丁目,,,
総数,644,297,347
武蔵ケ丘４丁目,,,
総数,846,419,427
武蔵ケ丘５丁目,,,
総数,778,371,407
武蔵ケ丘６丁目,,,
総数,"1,037",496,541
武蔵ケ丘７丁目,,,
総数,873,407,466
武蔵ケ丘８丁目,,,
総数,442,198,244
武蔵ケ丘９丁目,,,
総数,346,171,175
無田口町,,,
総数,453,203,250
室園町,,,
総数,"1,383",625,758
明徳町,,,
総数,615,296,319
元三町,【秘匿】野田２丁目を含みます,,
総数,χ,χ,χ
元三町１丁目,,,
総数,10,5,5
元三町２丁目,,,
総数,478,228,250
元三町３丁目,,,
総数,485,232,253
元三町４丁目,,,
総数,0,0,0
元三町５丁目,,,
総数,45,25,20
本山１丁目,,,
総数,571,266,305
本山２丁目,,,
