人口統計表,Column_1,Column_2,Column_3
町丁別の年齢５歳刻み一覧表,,,
平成18年4月1日 現在,,,
年齢区分,平成18年04月　人　口,備考,
計,男,女,
総数,218,101,117
0〜4歳,10,6,4
5〜9歳,6,3,3
10〜14歳,12,3,9
15〜19歳,20,8,12
20〜24歳,21,7,14
25〜29歳,12,6,6
30〜34歳,15,11,4
35〜39歳,7,4,3
40〜44歳,6,3,3
45〜49歳,20,6,14
50〜54歳,19,12,7
55〜59歳,29,14,15
60〜64歳,10,7,3
65〜69歳,5,2,3
70〜74歳,5,2,3
75〜79歳,12,4,8
80〜84歳,4,2,2
85〜89歳,4,1,3
90〜94歳,1,0,1
95〜99歳,0,0,0
100歳以上,0,0,0
石原町,【秘匿】上南部３丁目を含みます,,
総数,χ,χ,χ
0〜4歳,χ,χ,χ
5〜9歳,χ,χ,χ
10〜14歳,χ,χ,χ
15〜19歳,χ,χ,χ
20〜24歳,χ,χ,χ
25〜29歳,χ,χ,χ
30〜34歳,χ,χ,χ
35〜39歳,χ,χ,χ
40〜44歳,χ,χ,χ
45〜49歳,χ,χ,χ
50〜54歳,χ,χ,χ
55〜59歳,χ,χ,χ
60〜64歳,χ,χ,χ
65〜69歳,χ,χ,χ
70〜74歳,χ,χ,χ
75〜79歳,χ,χ,χ
80〜84歳,χ,χ,χ
85〜89歳,χ,χ,χ
90〜94歳,χ,χ,χ
95〜99歳,χ,χ,χ
100歳以上,χ,χ,χ
出水１丁目,,,
総数,"1,281",574,707
0〜4歳,49,28,21
5〜9歳,60,31,29
10〜14歳,84,44,40
15〜19歳,79,36,43
20〜24歳,80,33,47
25〜29歳,49,24,25
30〜34歳,82,34,48
35〜39歳,95,36,59
40〜44歳,121,56,65
45〜49歳,100,48,52
50〜54歳,88,40,48
55〜59歳,96,49,47
60〜64歳,52,23,29
65〜69歳,41,17,24
70〜74歳,72,24,48
75〜79歳,53,19,34
80〜84歳,44,21,23
85〜89歳,22,8,14
90〜94歳,9,2,7
95〜99歳,5,1,4
100歳以上,0,0,0
出水２丁目,,,
総数,614,273,341
0〜4歳,27,18,9
5〜9歳,29,15,14
10〜14歳,33,20,13
15〜19歳,38,23,15
20〜24歳,25,7,18
25〜29歳,31,13,18
30〜34歳,38,20,18
35〜39歳,48,18,30
40〜44歳,37,14,23
45〜49歳,48,26,22
50〜54歳,49,17,32
55〜59歳,65,25,40
60〜64歳,29,17,12
65〜69歳,25,13,12
70〜74歳,25,5,20
75〜79歳,27,9,18
80〜84歳,20,8,12
85〜89歳,12,2,10
90〜94歳,5,2,3
95〜99歳,3,1,2
100歳以上,0,0,0
出水３丁目,,,
総数,"1,294",582,712
0〜4歳,48,23,25
5〜9歳,57,35,22
10〜14歳,62,31,31
15〜19歳,64,28,36
20〜24歳,86,42,44
25〜29歳,83,39,44
30〜34歳,89,34,55
35〜39歳,98,47,51
40〜44歳,92,46,46
45〜49歳,94,45,49
50〜54歳,96,42,54
55〜59歳,86,40,46
60〜64歳,73,31,42
65〜69歳,70,31,39
70〜74歳,58,25,33
75〜79歳,58,18,40
80〜84歳,41,11,30
85〜89歳,28,9,19
90〜94歳,9,4,5
95〜99歳,2,1,1
100歳以上,0,0,0
出水４丁目,,,
総数,"1,494",717,777
0〜4歳,59,32,27
5〜9歳,78,45,33
10〜14歳,101,46,55
15〜19歳,87,45,42
20〜24歳,83,35,48
25〜29歳,87,41,46
30〜34歳,97,48,49
35〜39歳,114,51,63
40〜44歳,122,58,64
45〜49歳,110,51,59
50〜54歳,103,53,50
55〜59歳,105,53,52
60〜64歳,78,31,47
65〜69歳,80,43,37
70〜74歳,74,36,38
75〜79歳,45,19,26
80〜84歳,39,20,19
85〜89歳,26,9,17
90〜94歳,5,1,4
95〜99歳,0,0,0
100歳以上,1,0,1
出水５丁目,,,
総数,"1,991",950,"1,041"
0〜4歳,77,37,40
5〜9歳,129,76,53
10〜14歳,100,48,52
15〜19歳,104,51,53
20〜24歳,110,48,62
25〜29歳,118,62,56
30〜34歳,126,59,67
35〜39歳,142,69,73
40〜44歳,114,49,65
45〜49歳,147,74,73
50〜54歳,147,71,76
55〜59歳,155,83,72
60〜64歳,112,53,59
65〜69歳,84,34,50
70〜74歳,102,44,58
75〜79歳,113,44,69
80〜84歳,66,25,41
85〜89歳,32,17,15
90〜94歳,8,5,3
95〜99歳,4,1,3
100歳以上,1,0,1
出水６丁目,,,
総数,"3,627","1,758","1,869"
0〜4歳,203,105,98
5〜9歳,227,123,104
10〜14歳,196,114,82
15〜19歳,190,95,95
20〜24歳,258,137,121
25〜29歳,274,130,144
30〜34歳,321,170,151
35〜39歳,266,121,145
40〜44歳,226,108,118
45〜49歳,235,110,125
50〜54歳,271,123,148
55〜59歳,273,127,146
60〜64歳,193,89,104
65〜69歳,147,67,80
70〜74歳,158,67,91
75〜79歳,98,44,54
80〜84歳,49,20,29
85〜89歳,21,4,17
90〜94歳,15,2,13
95〜99歳,6,2,4
100歳以上,0,0,0
出水７丁目,,,
総数,"2,604","1,218","1,386"
0〜4歳,80,39,41
5〜9歳,114,67,47
10〜14歳,107,61,46
15〜19歳,168,81,87
20〜24歳,122,60,62
25〜29歳,151,75,76
30〜34歳,170,81,89
35〜39歳,138,63,75
40〜44歳,151,66,85
45〜49歳,173,87,86
50〜54歳,141,65,76
55〜59歳,207,93,114
60〜64歳,173,75,98
65〜69歳,208,82,126
70〜74歳,176,92,84
75〜79歳,148,71,77
80〜84歳,85,34,51
85〜89歳,57,22,35
90〜94歳,21,3,18
95〜99歳,12,1,11
100歳以上,2,0,2
出水８丁目,,,
総数,"1,906",872,"1,034"
0〜4歳,90,40,50
5〜9歳,90,47,43
