人口統計表,総人口,男性,女性,0〜4歳,5〜9歳,10〜14歳,15〜19歳,20〜24歳,25〜29歳,30〜34歳,35〜39歳,40〜44歳,45〜49歳,50〜54歳,55〜59歳,60〜64歳,65〜69歳,70〜74歳,75〜79歳,80〜84歳,85〜89歳,90〜94歳,95〜99歳,100歳以上
下南部３丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
十禅寺１丁目,626,307,319,51,68,45,54,31,79,97,77,60,65,50,77,51,23,44,29,12,13,5,2,0
十禅寺２丁目,661,317,344,49,36,47,27,76,73,77,81,62,51,59,87,63,39,69,32,25,14,8,1,2
十禅寺３丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
城山上代町,244,106,138,17,14,10,13,12,9,16,22,6,16,23,19,17,34,28,29,22,26,9,8,0
城東町,327,129,198,12,9,8,12,15,48,38,35,14,20,22,40,13,20,26,47,57,15,3,2,0
昭和町,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
白石町,356,162,194,14,25,17,28,33,22,25,30,21,36,39,48,40,39,30,27,27,8,7,2,0
新大江１丁目,1706,787,919,94,119,148,169,205,196,172,147,185,211,200,195,123,88,84,65,48,33,6,5,0
新大江２丁目,1462,701,761,88,98,126,127,145,143,169,162,171,167,132,137,101,102,95,97,57,22,20,4,0
新大江３丁目,2032,950,1082,99,144,212,205,241,192,200,166,205,223,232,247,127,116,126,123,73,29,16,5,1
新鍛冶屋町,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
新港１丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
新市街,155,78,77,5,4,6,17,8,16,15,7,20,13,14,25,14,21,12,10,20,1,5,0,0
新生１丁目,1489,699,790,81,132,110,110,109,137,177,173,160,138,141,154,106,113,97,96,75,52,26,1,0
新生２丁目,774,369,405,39,44,34,54,51,65,73,79,67,78,78,121,77,62,56,59,57,31,12,6,0
新土河原１丁目,840,394,446,102,79,47,42,74,94,93,102,70,76,96,97,80,50,51,47,17,11,3,2,1
新土河原２丁目,714,338,376,75,46,19,44,53,111,145,73,84,37,47,85,73,57,45,29,16,6,6,1,0
新南部１丁目,248,120,128,10,6,14,20,45,36,29,25,16,19,22,12,35,26,28,12,8,3,0,2,0
新南部２丁目,603,276,327,29,42,29,59,59,57,50,43,49,52,89,75,26,42,58,50,34,26,7,2,1
新南部３丁目,1178,587,591,80,79,89,92,211,177,162,110,87,112,117,121,79,84,57,39,35,23,10,1,0
新南部４丁目,366,171,195,14,19,23,32,49,43,43,41,30,40,42,41,25,26,31,16,14,5,3,0,0
新南部５丁目,1295,617,678,98,147,150,117,112,113,147,192,190,161,118,122,64,51,50,41,22,12,5,0,0
新南部６丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
新外１丁目,457,225,232,56,27,31,41,59,58,66,58,40,41,40,40,35,21,30,22,12,4,1,0,0
新外２丁目,352,183,169,20,12,24,44,47,49,34,27,29,50,49,41,26,23,21,18,14,6,1,0,0
新外３丁目,1093,520,573,96,63,101,98,109,144,119,134,120,108,122,108,84,51,52,59,25,16,3,1,0
新外４丁目,533,257,276,45,55,42,43,52,50,65,54,50,46,57,68,46,40,29,17,18,6,5,0,2
新町１丁目,1408,602,806,102,86,94,94,119,139,141,163,157,140,148,203,115,78,92,65,37,24,12,1,0
新町２丁目,856,376,480,49,74,42,35,92,107,103,111,68,70,85,83,61,62,73,39,38,24,13,3,0
新町３丁目,1577,695,882,120,124,118,132,134,145,191,167,180,158,102,210,114,116,96,69,48,29,12,7,0
新町４丁目,1441,644,797,81,92,56,69,190,210,186,124,140,125,149,187,93,88,108,71,71,30,9,6,0
新屋敷１丁目,1532,662,870,121,144,129,112,128,128,200,235,214,171,149,95,79,69,71,67,47,23,11,1,0
新屋敷２丁目,1401,654,747,81,63,87,117,225,187,141,101,140,142,130,143,96,105,78,94,60,44,16,3,2
新屋敷３丁目,632,285,347,22,25,32,44,106,83,61,50,36,45,57,80,63,45,54,50,33,19,10,0,2
水源１丁目,821,357,464,45,37,57,49,77,48,60,51,53,62,92,107,94,91,93,57,56,33,11,5,0
水源２丁目,465,214,251,27,14,28,51,35,48,31,24,31,42,66,62,50,40,24,43,36,13,13,1,0
水前寺１丁目,2754,1257,1497,236,184,146,160,269,335,391,358,297,273,252,376,170,153,136,140,60,44,22,9,0
水前寺２丁目,1404,609,795,95,84,64,93,155,125,201,113,141,139,128,177,103,92,103,96,50,27,19,8,0
水前寺３丁目,2668,1221,1447,182,162,177,221,238,272,324,243,245,341,277,278,198,199,190,170,97,49,18,5,3
水前寺４丁目,2133,964,1169,138,137,145,171,178,183,217,188,188,230,202,241,197,132,141,151,117,72,55,11,3
水前寺５丁目,1259,570,689,59,83,95,86,97,145,119,162,146,101,123,142,81,89,111,81,42,44,12,10,1
水前寺６丁目,1265,603,662,105,85,55,61,99,161,210,157,102,92,121,136,102,81,89,90,55,43,18,5,1
水前寺公園,2183,975,1208,108,174,202,173,167,174,170,265,254,212,227,218,187,148,161,146,95,54,15,6,2
水道町,669,276,393,48,32,47,33,50,48,82,85,68,74,55,78,71,60,32,34,29,9,3,6,1
菅原町,769,325,444,34,50,22,49,77,95,61,82,67,43,79,109,85,80,53,52,29,18,6,2,1
硯川町,680,324,356,46,51,53,48,64,40,61,59,49,55,59,95,72,78,55,51,41,12,12,3,0
砂原町,1437,665,772,100,119,104,142,115,142,167,104,125,123,165,220,109,116,90,75,47,26,7,6,0
銭塘町,1121,510,611,60,72,77,82,87,94,72,88,82,121,126,158,112,87,99,110,47,38,16,3,0
船場町２丁目,113,58,55,4,1,4,2,17,32,20,32,15,6,4,13,6,9,0,3,1,2,0,0,0
船場町３丁目,190,84,106,12,19,10,6,24,17,19,12,40,24,21,10,18,9,14,9,3,4,3,0,0
船場町下１丁目,321,149,172,16,27,30,22,25,15,16,23,20,30,37,35,39,39,24,27,34,6,2,3,0
高平１丁目,1669,776,893,96,115,121,149,112,124,171,150,162,140,164,242,177,157,155,114,60,21,12,1,2
高平２丁目,1334,631,703,108,102,95,112,107,158,174,117,112,106,135,164,146,93,107,60,38,26,2,2,1
高平３丁目,1681,785,896,108,108,129,144,148,175,196,121,177,164,179,220,143,136,123,98,54,21,20,2,0
田崎１丁目,699,332,367,33,48,59,63,75,60,57,88,90,72,70,70,43,65,54,38,29,12,3,2,0
田崎２丁目,1034,436,598,43,54,64,58,92,96,101,88,79,84,101,150,125,96,102,62,44,16,12,3,0
田崎３丁目,1466,608,858,59,97,94,86,124,113,114,115,109,107,153,183,179,181,131,137,59,21,9,3,0
田崎本町,650,299,351,26,27,36,32,73,81,61,41,71,62,56,83,55,58,71,58,33,12,10,3,0
田崎町,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
龍田町弓削,257,136,121,43,18,11,26,32,30,51,18,18,31,18,46,14,9,9,10,6,3,0,0,0
谷尾崎町,1421,666,755,76,79,79,93,85,108,137,121,107,106,127,189,153,198,175,103,77,41,26,7,0
段山本町,221,96,125,16,13,8,11,13,14,26,21,13,28,22,38,21,13,15,21,11,9,3,1,0
田迎１丁目,570,271,299,78,45,35,61,19,81,95,80,50,60,39,41,34,37,35,19,15,8,6,3,0
田迎２丁目,891,433,458,153,102,71,77,73,125,132,121,109,90,70,53,41,27,24,20,23,3,6,4,0
田迎３丁目,814,426,388,104,83,60,62,74,132,118,122,80,77,72,88,47,41,31,29,14,4,2,0,0
田迎４丁目,404,196,208,43,47,37,30,31,45,54,59,44,38,29,33,39,20,11,13,14,9,3,1,0
田迎５丁目,560,266,294,64,71,45,44,46,62,101,80,48,58,54,36,28,36,25,17,8,2,1,0,0
田迎６丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
田迎町大字田井島,40,17,23,2,2,3,2,6,3,3,2,3,3,11,5,4,3,0,1,0,0,3,1,0
田迎町大字良町,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
太郎迫町,312,136,176,14,21,40,31,9,14,25,28,37,9,17,48,29,37,22,23,18,14,9,3,0
近見１丁目,1002,448,554,64,64,52,46,74,96,109,84,102,86,84,132,105,117,89,65,40,25,14,1,1
近見２丁目,1245,586,659,90,123,95,82,86,126,148,140,133,89,119,139,79,93,102,93,55,27,12,0,0
近見３丁目,1101,537,564,106,107,99,75,110,143,155,115,127,114,102,82,68,55,69,43,43,18,7,0,0
近見４丁目,729,365,364,94,76,77,64,56,83,113,82,89,73,63,73,30,36,32,30,12,5,4,2,0
近見５丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
近見６丁目,1615,754,861,121,133,157,185,162,162,143,162,182,168,204,182,91,88,78,66,47,18,11,9,0
近見７丁目,435,204,231,39,39,35,32,32,77,69,51,54,26,60,34,27,25,25,5,3,3,2,1,0
近見８丁目,1812,868,944,359,261,124,79,139,303,421,242,177,94,93,126,76,68,42,37,22,9,8,0,0
近見９丁目,72,28,44,11,9,0,2,3,21,11,16,8,3,0,4,3,6,3,0,0,0,0,0,0
近見町,95,43,52,9,7,12,2,7,13,9,10,6,10,6,14,14,8,4,4,0,2,0,1,0
千葉城町,205,98,107,34,25,2,4,12,34,44,26,29,14,19,14,12,10,11,2,7,3,1,0,0
中央街,356,184,172,17,7,8,19,21,44,61,62,55,41,44,57,14,13,21,17,11,18,7,3,0
月出１丁目,1082,535,547,92,78,57,74,143,161,133,139,132,102,113,99,84,57,63,48,27,11,4,0,0
月出２丁目,1873,881,992,136,161,213,198,199,188,172,235,256,280,225,186,95,77,47,35,31,13,7,0,0
月出３丁目,529,252,277,24,36,51,56,61,42,42,54,51,57,81,86,39,27,38,21,10,3,2,0,0
月出４丁目,1699,863,836,133,123,162,171,219,267,172,177,211,219,196,191,95,81,54,55,21,12,3,0,0
月出５丁目,569,279,290,63,52,54,46,61,57,60,61,68,68,51,52,42,40,35,18,11,5,4,0,0
月出６丁目,1597,757,840,101,167,222,204,181,157,191,154,174,174,186,160,70,69,59,40,28,15,2,0,0
月出７丁目,714,336,378,56,52,71,63,103,94,77,90,95,79,84,74,34,20,26,15,9,5,3,0,0
月出８丁目,1916,931,985,142,129,133,175,170,196,156,172,154,174,247,236,163,179,178,121,76,25,17,4,0
坪井１丁目,930,405,525,49,48,39,57,120,146,128,97,99,75,62,86,51,78,71,52,39,23,12,1,2
坪井２丁目,800,356,444,45,49,36,61,81,77,88,82,86,77,80,110,53,50,66,49,32,14,17,3,0
坪井３丁目,851,396,455,50,36,41,51,88,98,72,77,79,93,81,97,74,57,78,71,56,18,19,9,2
坪井４丁目,843,381,462,37,33,30,47,125,104,98,56,46,69,88,100,67,66,78,62,57,39,16,5,1
坪井５丁目,960,424,536,47,33,50,52,98,121,87,90,54,77,90,130,92,88,81,96,59,25,12,2,0
坪井６丁目,1966,917,1049,203,172,161,180,155,208,282,253,244,231,183,184,110,96,95,68,36,14,6,2,0
鶴羽田町,3882,1849,2033,447,352,337,256,302,471,483,433,410,346,330,376,273,220,234,232,115,70,38,6,0
手取本町,32,14,18,0,1,4,1,3,1,3,3,3,6,1,6,7,3,0,3,0,1,0,0,0
出町,769,340,429,37,53,58,41,42,62,79,51,93,73,86,105,86,56,60,55,40,19,11,1,1
通町,58,21,37,0,0,0,6,19,5,20,6,4,2,2,5,3,1,3,2,1,0,0,0,0
土河原町,1396,663,733,116,136,106,92,82,136,169,171,129,120,145,155,126,119,94,72,60,20,11,0,0
徳王町,1803,864,939,182,137,170,150,124,185,208,232,198,186,160,183,146,120,105,99,47,19,12,3,1
戸坂町,893,420,473,64,77,77,69,86,70,85,69,80,97,111,106,74,62,68,52,36,24,3,3,0
戸島町,424,200,224,36,32,36,36,36,31,57,42,34,45,49,35,40,25,37,21,18,13,1,0,0
渡鹿１丁目,1249,622,627,85,173,139,113,113,80,92,182,197,163,128,136,74,38,53,41,43,7,9,4,1
渡鹿２丁目,434,207,227,15,30,30,31,61,42,35,39,44,48,37,29,30,29,41,44,40,9,4,3,0
渡鹿３丁目,996,464,532,27,62,71,102,176,97,86,72,87,93,100,100,64,86,73,92,44,16,8,3,1
渡鹿４丁目,739,373,366,30,41,43,49,136,121,72,64,47,60,73,70,53,68,63,59,36,15,9,3,0
渡鹿５丁目,1166,537,629,58,43,81,118,279,152,107,64,80,99,104,126,55,81,88,76,43,28,18,2,1
渡鹿６丁目,1419,727,692,107,90,70,142,217,175,157,169,124,173,129,187,86,86,60,70,52,38,7,5,2
渡鹿７丁目,995,500,495,61,63,80,95,169,130,129,116,103,56,92,110,59,65,61,44,35,18,4,5,0
渡鹿８丁目,909,490,419,43,60,42,91,195,141,128,107,72,101,66,65,64,58,60,40,41,15,10,0,0
渡鹿９丁目,123,65,58,11,8,6,9,31,25,18,9,3,12,13,8,9,7,3,10,2,4,0,0,0
中江町,73,38,35,13,10,5,5,0,5,28,11,5,5,2,5,7,6,1,3,0,0,0,0,0
中島町,953,441,512,27,61,68,69,58,60,80,84,94,77,127,122,87,72,90,95,78,26,12,5,2
中唐人町,173,81,92,0,7,15,18,26,18,8,11,17,27,15,25,17,13,19,11,4,3,0,0,0
中原町,1038,478,560,53,69,69,86,91,101,85,66,92,108,98,121,115,91,109,70,43,28,18,2,1
長嶺西１丁目,1490,705,785,120,108,147,142,149,214,171,131,144,163,179,223,91,96,44,36,22,7,7,0,1
長嶺西２丁目,1533,743,790,108,108,135,131,180,129,161,180,127,148,175,191,134,142,99,57,32,25,11,2,1
長嶺西３丁目,211,99,112,19,11,11,18,23,18,22,15,7,16,33,37,10,14,21,21,4,6,2,2,0
長嶺東１丁目,1353,638,715,121,131,124,183,170,175,155,129,141,171,149,136,54,46,42,31,18,10,4,1,0
長嶺東２丁目,2366,1148,1218,143,183,218,276,301,209,189,178,187,268,323,417,203,136,105,94,54,14,16,0,0
長嶺東３丁目,838,413,425,78,89,99,113,89,84,95,104,102,103,94,70,29,26,28,15,17,7,6,1,2
長嶺東４丁目,1096,532,564,117,115,119,114,94,104,137,132,123,114,92,111,69,54,64,31,17,16,5,0,0
長嶺東５丁目,2616,1291,1325,310,263,218,234,249,331,441,314,235,268,302,223,169,101,108,70,39,18,8,4,2
長嶺東６丁目,1433,699,734,147,145,109,84,95,170,200,190,136,101,120,136,116,122,128,62,41,22,8,0,0
長嶺東７丁目,439,225,214,52,40,28,53,40,57,88,36,38,55,53,40,24,16,15,16,8,4,1,0,0
長嶺東８丁目,21,18,3,0,0,1,4,0,0,2,0,0,7,6,12,3,4,0,0,0,0,0,0,0
長嶺南１丁目,1250,600,650,101,101,116,111,142,166,183,127,127,112,126,120,84,88,65,30,20,25,5,1,0
長嶺南２丁目,754,365,389,66,31,50,42,107,111,105,84,82,48,89,80,75,47,56,26,7,7,5,1,0
長嶺南３丁目,2222,1047,1175,205,187,213,199,158,248,298,263,229,232,304,270,119,119,92,70,46,12,5,0,0
長嶺南４丁目,1717,797,920,93,120,156,149,193,185,195,164,190,192,220,179,159,81,89,71,32,22,17,7,0
長嶺南５丁目,621,303,318,48,49,47,38,82,74,77,74,58,58,71,71,47,45,31,30,10,12,2,0,0
長嶺南６丁目,2169,1076,1093,241,200,181,222,203,240,319,217,231,244,241,235,127,90,107,81,32,26,5,3,0
長嶺南７丁目,1551,742,809,114,161,184,183,162,155,155,175,157,198,189,180,88,46,57,42,28,16,2,1,0
長嶺南８丁目,753,354,399,57,61,84,97,102,102,110,81,79,88,89,80,27,21,14,10,2,2,1,0,0
中無田町,540,255,285,14,10,43,43,64,33,46,21,37,64,62,71,57,38,59,45,55,22,9,2,0
並建町,763,353,410,30,38,60,47,81,56,42,46,69,85,79,99,85,72,83,61,42,31,8,2,0
西阿弥陀寺町,205,84,121,12,23,14,10,21,5,15,23,29,20,22,17,26,16,12,8,8,5,2,1,0
西梶尾町,1704,815,889,203,169,161,141,162,197,253,199,156,162,169,165,104,83,81,59,28,21,5,1,0
錦ケ丘,1415,692,723,136,131,124,136,119,164,195,185,157,178,132,138,103,79,59,25,26,10,7,1,2
西子飼町,356,145,211,10,9,7,17,44,45,25,26,24,11,49,42,33,30,42,39,27,10,7,4,0
西唐人町,48,21,27,2,3,0,1,3,0,17,2,2,6,2,2,10,7,3,4,2,0,2,1,0
西原１丁目,764,371,393,53,37,74,61,64,64,73,95,93,65,65,70,57,63,88,62,28,10,10,3,0
西原２丁目,1026,483,543,65,60,83,80,79,63,94,66,108,71,100,93,87,81,152,123,67,25,11,1,0
西原３丁目,1108,482,626,72,108,143,82,62,90,135,132,100,76,70,120,107,99,69,62,33,25,4,1,0
二の丸,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
二本木１丁目,224,113,111,10,6,3,5,18,22,10,26,15,19,18,46,34,24,32,26,12,9,1,1,0
二本木２丁目,711,302,409,27,25,38,33,48,73,64,61,45,68,62,79,75,66,80,72,59,31,6,1,0
二本木３丁目,730,346,384,48,41,48,39,52,70,79,52,57,63,76,111,76,60,66,60,43,23,10,2,0
二本木４丁目,866,388,478,38,64,40,41,67,50,97,46,68,70,72,125,89,79,111,90,48,42,13,3,1
二本木５丁目,934,435,499,52,61,88,87,71,80,96,77,101,78,105,125,90,98,87,42,19,7,5,0,0
沼山津１丁目,1138,533,605,116,77,71,83,100,122,165,96,111,112,113,134,104,82,70,67,29,13,3,0,3
沼山津２丁目,1068,505,563,68,61,84,103,128,100,128,85,94,114,129,134,90,76,72,47,29,27,3,1,0
沼山津３丁目,1132,539,593,80,65,73,82,109,123,105,105,85,108,142,130,81,94,84,99,61,30,13,2,0
沼山津４丁目,538,258,280,57,37,32,38,42,73,70,57,59,46,52,48,42,44,39,27,23,7,3,0,0
野口町,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
野田１丁目,222,100,122,19,16,9,2,21,25,23,25,14,13,34,28,27,34,11,9,8,3,1,0,0
野田２丁目,792,370,422,72,44,32,46,61,92,107,73,52,57,94,99,65,58,69,76,33,16,11,5,0
野田３丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
野中１丁目,638,303,335,47,60,78,57,52,62,69,53,65,63,56,45,38,63,49,57,16,7,1,3,0
野中２丁目,700,329,371,46,44,49,60,44,89,95,57,70,53,85,71,59,64,66,40,22,11,4,0,0
野中３丁目,307,143,164,41,28,16,22,9,44,50,47,24,20,27,36,31,27,16,5,5,2,0,0,0
乗越ヶ丘,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
萩原町,3199,1449,1750,283,221,270,214,242,308,366,311,368,297,379,459,249,199,210,124,69,56,17,6,0
白山１丁目,380,178,202,19,34,47,24,38,25,36,45,56,40,45,48,23,16,23,16,12,7,2,1,1
白山２丁目,555,237,318,22,12,33,25,59,88,56,49,52,48,56,53,40,53,52,51,24,9,6,4,0
白山３丁目,367,170,197,17,17,18,28,38,65,49,59,20,28,35,42,35,16,18,25,15,12,0,0,0
八景水谷１丁目,1141,537,604,60,55,71,80,95,102,94,102,99,103,119,143,116,124,114,97,64,27,10,3,0
八景水谷２丁目,3870,2555,1315,354,287,252,695,1562,779,445,394,326,318,213,188,120,128,120,136,73,20,11,4,0
八景水谷３丁目,1509,690,819,110,88,87,121,135,144,156,110,139,129,160,182,116,130,157,130,68,28,9,0,0
八景水谷４丁目,887,424,463,95,76,67,82,66,108,115,121,120,100,70,64,63,68,42,33,10,8,3,0,0
畠口町,4226,1985,2241,429,324,262,293,425,647,724,528,397,352,378,420,299,239,171,152,86,58,22,5,0
八反田１丁目,737,357,380,61,33,36,53,57,95,98,68,55,75,72,84,79,79,61,42,31,8,5,1,1
八反田２丁目,1662,793,869,129,144,160,148,143,154,197,177,177,182,194,188,146,120,70,56,30,27,10,3,0
八反田３丁目,1525,712,813,114,125,145,187,140,130,189,170,139,172,186,166,91,80,85,48,42,16,10,2,0
花園１丁目,767,381,386,74,44,41,51,92,89,91,77,53,78,82,93,63,64,58,49,31,10,8,0,0
花園２丁目,642,270,372,34,17,23,61,83,73,37,55,42,37,51,82,45,66,64,57,53,19,8,5,0
花園３丁目,1668,774,894,110,101,66,108,149,168,223,151,130,138,156,196,161,185,148,111,67,44,26,3,1
花園４丁目,628,304,324,25,38,33,58,70,43,57,57,40,39,89,110,78,55,41,47,25,16,8,3,0
花園５丁目,2624,1220,1404,172,193,180,221,327,281,296,253,202,212,293,273,255,174,170,155,116,45,21,5,0
花園６丁目,2189,1040,1149,94,143,204,196,197,159,176,152,167,185,265,280,230,215,173,180,126,51,26,9,1
花園７丁目,3263,1557,1706,135,147,190,264,316,274,275,280,230,236,348,461,349,340,386,237,196,96,37,22,1
花立１丁目,463,225,238,51,35,37,38,36,54,41,57,64,36,44,44,27,20,43,33,16,8,4,0,0
花立２丁目,1002,486,516,77,86,104,83,104,126,126,106,87,87,97,108,66,47,75,60,31,14,3,1,0
花立３丁目,1282,598,684,88,126,116,104,107,137,125,116,117,121,150,137,84,78,103,87,52,22,9,1,0
花立４丁目,699,350,349,64,69,53,50,76,122,98,76,47,58,69,73,46,39,47,24,21,16,1,0,0
花立５丁目,1465,702,763,93,148,166,147,133,111,158,157,179,148,161,131,91,125,103,64,38,4,9,1,0
花立６丁目,1636,806,830,131,156,165,153,140,161,202,152,168,167,184,177,127,108,121,69,42,16,3,0,0
花畑町,60,29,31,2,0,2,7,3,1,6,9,2,11,10,1,12,4,5,9,2,2,1,0,0
八分字町,2970,1418,1552,287,276,274,251,230,281,338,260,336,279,287,331,199,208,192,169,105,53,29,3,0
浜口町,572,258,314,12,25,52,69,60,36,24,47,39,71,69,71,59,43,54,48,30,12,6,2,1
春竹町大字春竹,395,180,215,28,16,29,26,47,23,31,37,41,33,52,51,46,31,30,24,15,8,6,1,0
稗田町,453,203,250,12,28,31,30,28,24,29,48,43,42,47,55,40,38,49,50,31,19,8,3,1
東阿弥陀寺町,986,481,505,60,66,74,77,94,114,95,90,79,98,85,101,60,83,110,90,55,18,8,9,1
東子飼町,800,371,429,55,83,64,61,80,62,79,104,93,81,77,88,61,44,61,41,17,11,7,2,0
東野１丁目,1017,500,517,109,59,64,70,76,90,155,123,94,98,90,96,87,92,84,59,36,22,10,2,1
東野２丁目,832,395,437,57,46,39,50,76,74,110,47,54,82,121,107,88,72,77,56,44,14,10,3,0
東野３丁目,657,309,348,52,37,46,58,69,79,80,52,50,76,77,85,29,51,44,42,21,13,3,2,0
東野４丁目,378,195,183,38,43,29,27,22,34,42,50,47,38,29,25,30,40,37,28,8,4,2,0,0
東本町,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
東町１丁目,460,372,88,0,0,0,70,429,208,73,36,12,2,2,0,0,0,0,0,0,0,0,0,0
東町２丁目,468,217,251,15,28,48,48,32,35,41,33,42,31,62,87,41,39,53,30,12,5,3,0,0
東町３丁目,3384,1574,1810,337,443,369,301,202,268,341,408,425,422,293,308,221,234,179,119,57,20,8,3,0
東町４丁目,4691,2290,2401,410,503,644,632,360,336,478,500,679,723,599,456,217,166,131,75,36,19,10,6,1
飛田１丁目,578,275,303,30,33,39,49,46,72,75,51,51,52,80,99,52,42,29,28,12,5,5,3,0
飛田２丁目,599,300,299,139,37,30,19,64,127,161,106,53,35,31,32,19,19,13,8,5,1,0,0,0
飛田３丁目,391,189,202,41,28,33,33,26,66,57,47,36,50,30,48,23,21,14,9,10,6,2,0,0
飛田４丁目,607,283,324,61,42,49,50,58,70,95,71,45,60,52,55,38,33,32,37,24,15,3,0,0
飛田町,35,20,15,0,6,5,1,0,0,7,7,2,9,2,5,3,2,4,2,0,0,0,0,0
日吉１丁目,1082,489,593,58,62,104,105,124,107,111,93,99,98,147,135,90,68,80,39,31,13,5,2,0
日吉２丁目,947,451,496,59,62,58,82,108,90,119,86,84,95,103,134,86,68,56,57,32,16,3,0,0
平田１丁目,570,269,301,79,44,32,37,30,47,100,50,56,25,49,72,59,44,38,36,23,10,3,3,2
平田２丁目,466,227,239,57,40,47,31,41,58,62,55,32,48,49,37,39,30,23,21,12,6,5,0,0
平山町,246,97,149,11,12,15,31,20,11,11,11,23,25,40,27,19,23,25,15,15,7,2,0,0
広木町,1537,726,811,125,110,120,150,114,152,147,132,143,187,165,157,108,126,127,99,57,28,13,3,0
古桶屋町,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
古川町,99,46,53,4,12,14,7,21,14,11,11,8,15,4,6,4,1,4,4,4,1,0,0,0
古京町,79,40,39,5,16,39,30,4,5,2,0,2,1,2,0,0,7,3,1,0,1,1,0,0
古大工町,544,261,283,77,55,41,21,40,66,113,85,67,38,34,59,24,9,26,15,6,12,12,3,2
平成３丁目,446,221,225,35,31,31,33,60,73,71,63,53,48,38,40,18,19,25,15,8,4,2,0,0
保田窪１丁目,952,470,482,111,112,101,71,83,87,171,159,135,85,54,60,47,50,37,33,11,7,8,0,0
保田窪３丁目,1126,528,598,65,88,106,96,98,112,110,124,131,114,102,143,76,78,77,82,28,18,5,0,1
保田窪４丁目,1284,614,670,98,95,98,89,113,141,202,130,115,119,143,136,97,97,100,63,43,12,7,0,0
保田窪５丁目,1257,614,643,151,100,105,124,104,131,166,149,138,112,136,123,92,77,69,46,27,17,2,0,2
保田窪本町,1369,663,706,117,65,59,112,206,236,197,132,103,139,137,145,85,80,67,79,38,19,11,3,2
本荘１丁目,48,0,48,0,0,0,0,15,13,9,3,5,3,0,0,0,0,0,0,0,0,0,0,0
本荘２丁目,546,241,305,33,20,24,32,49,72,53,51,37,43,47,66,51,41,68,41,38,14,7,0,0
本荘３丁目,496,208,288,19,15,20,6,82,112,83,59,42,36,47,56,21,24,21,27,18,6,8,1,1
本荘４丁目,496,219,277,25,9,16,26,94,79,87,50,43,46,44,49,33,25,36,30,16,3,4,0,0
本荘５丁目,1032,447,585,39,44,43,63,93,147,106,98,93,81,94,142,97,78,88,66,61,32,9,4,1
本荘６丁目,848,406,442,42,37,40,34,84,122,72,94,83,76,74,94,80,116,71,49,39,25,18,4,0
本荘町,1164,549,615,90,113,98,98,108,148,183,111,126,88,96,132,92,78,57,42,35,15,3,0,0
本丸,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
孫代町,514,250,264,31,58,51,30,44,53,40,48,59,35,74,67,45,40,23,27,17,15,6,1,0
松尾町上松尾,3273,1604,1669,185,181,228,256,259,250,316,239,300,314,360,476,334,367,300,266,136,68,37,5,0
松尾町近津,480,213,267,20,14,25,29,49,34,25,26,37,49,64,67,39,45,45,50,49,14,9,3,0
松尾町平山,250,130,120,11,30,21,21,10,7,20,31,28,22,24,16,25,32,38,27,9,3,5,0,0
松原町,15,6,9,0,0,0,0,3,1,0,2,1,1,1,4,0,2,3,3,0,0,0,0,0
馬渡１丁目,530,260,270,96,65,39,38,26,73,123,94,71,51,45,29,11,11,7,3,6,0,1,1,0
馬渡２丁目,745,376,369,175,114,75,37,27,102,175,175,98,51,27,28,12,11,9,2,1,0,2,0,0
万楽寺町,311,149,162,10,17,16,31,33,32,18,28,27,24,45,47,20,29,32,17,24,5,5,0,0
貢町,884,444,440,69,71,80,86,58,86,63,61,101,81,91,110,66,81,83,74,37,22,6,2,0
美登里町,583,266,317,12,25,23,38,60,46,23,42,37,35,87,107,54,46,85,35,47,32,13,2,0
南熊本１丁目,385,184,201,11,9,7,16,33,72,32,32,34,31,39,49,30,60,38,40,28,6,1,1,0
