人口統計表,総人口,男性,女性,0〜4歳,5〜9歳,10〜14歳,15〜19歳,20〜24歳,25〜29歳,30〜34歳,35〜39歳,40〜44歳,45〜49歳,50〜54歳,55〜59歳,60〜64歳,65〜69歳,70〜74歳,75〜79歳,80〜84歳,85〜89歳,90〜94歳,95〜99歳,100歳以上
島崎５丁目,1698,802,896,102,115,117,93,95,79,115,158,169,178,156,133,173,235,221,132,97,62,58,12,0
島崎６丁目,1457,614,843,114,77,95,85,100,102,80,102,141,128,101,101,129,162,175,136,94,78,40,28,3
島崎７丁目,752,330,422,49,52,70,62,71,42,43,43,56,76,86,58,46,65,102,72,47,33,9,0,0
清水亀井町,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
清水東町,1460,688,772,129,128,84,101,106,111,157,152,163,141,139,98,134,88,126,93,96,59,33,8,2
清水本町,1394,666,728,62,87,112,124,101,75,89,131,154,158,149,144,118,151,154,78,77,54,30,9,3
清水町大字打越,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
清水町大字松崎,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
清水町大字室園,27,15,12,4,2,6,4,0,0,0,2,5,12,1,2,0,1,1,2,0,0,0,0,0
清水万石１丁目,791,361,430,41,36,42,61,64,58,56,52,73,76,82,91,61,80,100,78,54,29,14,4,0
清水万石２丁目,133,64,69,9,5,5,9,6,5,9,3,8,18,23,15,13,9,17,14,17,7,3,2,0
清水万石３丁目,511,232,279,27,30,18,25,28,39,35,38,52,52,46,44,48,59,77,31,56,23,12,2,1
清水万石４丁目,983,421,562,60,66,100,101,54,26,61,73,95,107,80,74,76,97,95,101,76,30,22,9,1
清水万石５丁目,1095,537,558,88,50,90,78,87,119,110,124,111,102,95,109,113,126,104,57,39,18,8,4,0
下硯川町,1100,524,576,103,68,69,43,103,159,133,93,105,94,99,77,115,108,99,63,52,25,13,3,0
下通１丁目,122,60,62,7,2,8,1,9,7,6,9,22,8,10,17,18,20,12,12,3,11,0,0,0
下通２丁目,346,160,186,11,12,9,2,26,65,51,49,46,38,23,27,29,23,26,18,19,18,10,4,0
下南部１丁目,291,135,156,16,11,18,15,27,27,29,41,30,23,31,18,24,25,28,28,21,9,2,3,0
下南部２丁目,1344,658,686,95,87,102,120,100,123,108,129,161,130,105,110,133,141,136,99,65,34,16,7,1
下南部３丁目,1316,641,675,102,78,79,75,102,158,155,135,177,128,131,137,105,132,96,63,41,45,15,3,0
十禅寺１丁目,549,260,289,35,33,46,34,52,41,43,39,58,93,63,54,43,41,48,40,18,23,5,0,0
十禅寺２丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
十禅寺３丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
城山上代町,148,57,91,11,6,2,4,7,9,9,11,7,10,4,6,11,21,7,21,24,18,13,4,0
城東町,812,384,428,34,25,27,34,56,60,24,34,65,67,53,86,93,136,127,87,82,57,37,12,0
昭和町,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
白石町,326,153,173,9,11,25,15,17,9,25,26,19,37,38,24,41,41,49,36,28,15,10,1,3
新大江１丁目,1595,732,863,58,90,108,130,167,147,113,116,133,187,156,157,185,182,165,111,51,50,12,9,0
新大江２丁目,1568,718,850,69,122,148,118,139,111,100,155,166,213,162,164,136,121,109,84,73,51,38,6,1
新大江３丁目,2012,931,1081,121,147,168,138,191,153,175,185,218,175,199,187,187,186,198,88,97,72,42,13,3
新鍛冶屋町,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
新市街,149,74,75,11,8,7,1,6,17,15,21,28,23,10,13,10,13,18,7,11,2,2,0,0
新生１丁目,1312,626,686,80,81,98,80,105,108,109,117,120,167,140,114,141,116,118,83,62,50,36,10,3
新生２丁目,654,313,341,22,22,34,34,47,34,24,46,64,65,65,69,64,83,113,68,52,29,22,10,0
新土河原１丁目,730,365,365,45,19,59,68,68,48,81,61,78,74,82,66,55,89,73,54,41,23,10,0,1
新土河原２丁目,706,330,376,76,47,41,41,58,62,79,74,78,85,51,60,46,52,66,54,36,21,6,2,1
新南部１丁目,202,105,97,10,14,7,12,18,3,18,20,22,15,28,9,24,21,22,27,16,16,4,1,0
新南部２丁目,676,335,341,41,67,53,75,71,44,36,63,81,55,58,56,52,65,57,31,39,41,18,6,2
新南部３丁目,1233,625,608,84,82,90,86,134,118,103,146,146,179,93,77,111,118,97,69,65,42,12,6,0
新南部４丁目,362,202,160,25,25,18,20,33,26,34,51,47,26,40,23,51,50,32,18,19,18,7,1,0
新南部５丁目,1102,514,588,33,64,68,77,104,73,55,69,86,122,156,150,147,123,140,47,37,32,17,12,4
新南部６丁目,225,122,103,13,11,6,19,26,23,21,22,33,29,23,16,28,26,10,16,10,12,3,0,0
新外１丁目,440,200,240,21,33,34,35,39,44,34,74,50,44,35,29,46,37,33,22,17,12,0,1,0
新外２丁目,369,177,192,14,22,26,23,49,31,27,33,23,43,30,38,44,40,35,26,16,16,7,3,0
新外３丁目,1058,509,549,77,62,71,76,73,133,92,98,114,135,94,128,83,103,82,60,41,28,13,4,0
新外４丁目,460,224,236,29,30,34,49,44,39,45,52,33,57,57,31,38,35,37,39,22,9,2,2,0
新町１丁目,1770,736,1034,89,81,93,90,144,148,97,147,186,197,192,199,174,194,183,103,68,64,43,12,2
新町２丁目,922,415,507,82,30,41,37,87,111,99,108,97,83,104,67,90,70,62,71,40,43,15,0,0
新町３丁目,1762,785,977,108,83,106,101,196,220,147,182,176,203,167,175,166,111,152,104,71,54,18,4,3
新町４丁目,1499,658,841,79,68,61,79,156,184,176,159,165,188,115,138,125,116,128,91,50,45,26,8,0
新港１丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
新屋敷１丁目,1572,692,880,61,93,131,138,175,135,113,99,127,210,245,166,168,138,59,66,51,54,30,4,1
新屋敷２丁目,1546,717,829,106,140,105,142,142,117,172,180,180,156,134,138,127,122,95,61,68,39,31,6,2
新屋敷３丁目,929,438,491,47,71,80,95,86,71,71,92,99,117,96,81,88,63,71,52,39,28,19,1,0
水源１丁目,737,331,406,30,50,53,47,30,44,35,65,63,64,55,55,67,97,97,77,65,50,16,4,4
水源２丁目,389,176,213,15,13,19,38,19,11,26,26,38,31,37,36,36,52,49,53,29,20,10,7,0
水前寺１丁目,3329,1433,1896,194,179,204,175,256,309,310,251,378,427,348,338,337,237,293,200,163,103,51,9,0
水前寺２丁目,1397,629,768,74,82,83,84,111,108,101,122,118,183,125,149,147,149,139,79,77,56,35,4,0
水前寺３丁目,2944,1304,1640,122,129,117,188,279,305,269,262,228,303,314,322,348,237,270,180,165,128,64,17,1
水前寺４丁目,1991,908,1083,84,139,137,145,158,133,127,151,213,240,189,159,211,218,186,149,91,101,54,12,2
水前寺５丁目,1273,597,676,78,76,63,67,97,105,108,129,153,110,150,160,108,113,95,92,70,50,34,8,4
水前寺６丁目,1182,577,605,76,51,62,72,88,134,92,124,113,146,114,115,112,118,110,82,63,48,23,11,5
水前寺公園,2967,1309,1658,206,242,243,229,176,194,204,271,336,365,348,267,248,262,218,168,112,110,65,9,3
水道町,907,382,525,43,60,58,48,46,72,55,65,81,125,127,91,85,80,104,65,42,25,10,7,0
菅原町,938,411,527,45,59,67,54,74,58,85,106,90,105,100,87,83,80,88,66,61,24,13,4,0
硯川町,811,389,422,95,72,61,53,45,69,63,112,66,62,59,57,51,79,72,67,61,34,16,6,0
砂原町,1498,711,787,128,123,90,115,105,94,116,150,187,136,124,121,115,189,174,92,63,50,32,4,1
銭塘町,1026,469,557,54,48,66,86,63,54,58,88,98,70,84,85,119,139,110,111,68,61,26,5,2
船場町２丁目,129,61,68,0,1,1,7,19,31,30,11,14,14,18,17,7,6,5,4,3,0,2,0,0
船場町３丁目,266,140,126,13,6,0,12,44,60,31,34,26,20,33,42,17,20,16,18,4,10,0,0,0
船場町下１丁目,230,102,128,6,9,13,21,8,8,12,10,13,20,19,15,30,33,27,26,30,20,11,1,0
高平１丁目,1674,784,890,79,140,121,148,88,87,80,115,158,184,146,166,144,163,214,167,120,91,43,4,0
高平２丁目,1218,594,624,83,104,73,90,74,103,101,109,121,140,104,108,108,124,141,95,66,45,20,3,0
高平３丁目,1599,759,840,82,99,132,116,97,75,130,124,177,198,123,171,153,148,177,154,96,66,33,7,0
田崎１丁目,659,324,335,56,35,32,34,46,84,57,70,79,61,88,70,59,59,52,33,39,16,7,6,0
田崎２丁目,927,383,544,27,56,55,62,73,57,48,58,70,84,80,76,70,112,128,121,75,42,12,3,1
田崎３丁目,1214,499,715,33,45,73,91,74,56,47,69,90,100,114,106,120,139,172,166,122,73,20,2,1
田崎本町,526,233,293,42,19,22,14,45,43,49,48,57,62,57,47,52,53,54,34,31,15,14,1,0
田崎町,593,276,317,40,37,41,49,41,47,48,44,65,66,48,55,30,57,76,52,25,36,9,2,1
龍田町弓削,309,150,159,28,17,20,38,24,15,28,31,36,42,28,26,28,31,37,12,10,5,2,1,0
谷尾崎町,1487,720,767,104,131,96,99,70,88,82,127,144,142,134,109,143,146,154,174,119,95,36,11,3
段山本町,279,128,151,13,13,14,14,44,42,47,26,31,30,20,21,16,21,22,13,4,8,7,0,1
田迎１丁目,560,262,298,38,59,63,52,28,50,30,33,66,83,72,43,44,37,38,24,31,24,5,2,0
田迎２丁目,760,376,384,89,105,97,49,41,60,98,83,94,69,71,63,48,54,34,29,23,19,7,3,0
田迎３丁目,779,381,398,57,67,71,40,85,78,76,78,80,85,84,72,83,59,57,38,24,19,4,3,0
田迎４丁目,497,243,254,29,35,50,32,45,46,44,49,45,59,53,53,47,40,25,28,27,15,17,1,0
田迎５丁目,562,267,295,38,41,27,52,58,64,53,56,64,73,69,41,57,36,27,32,25,13,3,0,0
田迎６丁目,610,280,330,33,47,51,59,50,41,48,67,73,60,52,47,44,74,57,39,30,9,6,3,0
田迎町大字田井島,50,24,26,1,3,2,2,8,8,6,9,2,6,4,2,4,11,0,3,3,0,0,0,0
田迎町大字良町,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
太郎迫町,254,116,138,4,9,12,21,22,22,10,6,14,26,28,44,20,11,49,22,26,12,7,5,0
近見１丁目,1004,485,519,47,57,68,84,93,79,71,84,100,130,112,95,71,59,110,90,57,62,16,4,0
近見２丁目,1070,495,575,66,69,84,77,80,77,106,96,122,129,105,80,79,82,99,66,53,49,33,9,4
近見３丁目,1186,576,610,76,127,106,103,119,94,120,130,136,125,111,99,108,87,73,50,56,24,14,2,2
近見４丁目,838,393,445,97,68,62,59,67,84,100,98,95,86,61,86,71,57,52,31,24,23,7,3,0
近見５丁目,1694,815,879,181,165,152,141,121,144,149,189,190,231,147,113,134,133,114,80,54,47,20,4,0
近見６丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
近見７丁目,728,336,392,105,47,37,46,59,94,103,98,97,87,57,43,53,41,30,30,19,18,0,0,0
近見８丁目,1868,854,1014,165,136,130,154,176,238,209,223,231,221,185,142,107,116,102,72,54,41,16,4,0
近見９丁目,99,49,50,8,16,10,8,13,10,13,11,23,15,10,2,3,0,2,1,3,0,0,0,0
近見町,66,27,39,2,0,2,4,9,2,11,2,3,10,7,7,6,6,10,4,5,2,1,0,0
千葉城町,612,284,328,50,96,50,41,31,26,29,75,125,88,72,58,29,65,22,19,12,7,1,0,0
中央街,373,181,192,13,24,12,15,15,39,44,54,50,55,44,49,32,32,29,18,14,8,7,0,0
月出１丁目,1547,743,804,104,94,147,171,179,146,134,134,200,239,181,131,125,97,49,58,51,28,16,6,0
月出２丁目,1714,803,911,84,89,98,122,163,143,141,140,157,175,206,254,243,170,136,91,48,31,12,11,3
月出３丁目,617,287,330,38,54,51,33,43,33,27,72,73,64,43,54,86,64,69,35,33,17,14,1,0
月出４丁目,1629,786,843,127,91,59,101,127,206,194,184,136,148,128,157,195,221,167,75,63,27,7,2,0
月出５丁目,570,261,309,11,17,27,84,34,32,33,34,52,83,70,78,66,53,60,28,29,27,11,2,0
月出６丁目,1300,600,700,61,78,64,79,123,115,101,122,120,127,119,110,155,161,154,85,71,37,13,4,1
月出７丁目,713,355,358,30,35,53,58,73,76,49,53,89,80,84,83,105,77,63,32,11,10,3,4,0
月出８丁目,426,216,210,33,19,23,25,31,48,41,41,30,47,36,61,47,65,27,24,20,13,9,2,0
津浦町,1737,819,918,123,126,127,126,100,108,110,167,150,179,171,144,158,186,179,118,119,108,42,14,1
坪井１丁目,870,416,454,30,19,38,56,97,105,101,98,99,101,126,84,79,59,66,39,47,30,7,4,1
坪井２丁目,726,316,410,20,27,31,41,54,69,57,63,54,87,75,87,85,73,88,43,29,33,22,4,0
坪井３丁目,900,391,509,49,39,47,38,63,97,90,82,90,80,56,81,84,103,75,61,58,63,28,6,1
坪井４丁目,715,360,355,39,25,42,27,63,95,76,93,60,86,52,55,54,78,56,64,40,42,25,1,2
坪井５丁目,936,444,492,48,50,72,53,63,65,76,109,86,96,74,90,62,103,117,77,62,43,28,4,2
坪井６丁目,88,37,51,12,5,9,4,8,4,5,14,4,4,6,4,8,9,11,10,5,1,2,0,0
鶴羽田町,701,346,355,80,97,55,49,50,49,72,82,101,65,60,56,60,44,52,24,21,12,13,4,1
手取本町,20,7,13,0,0,0,0,0,2,1,0,1,1,0,2,5,4,4,3,3,1,0,0,0
出町,860,381,479,46,41,60,68,58,54,50,55,106,95,104,86,77,85,96,56,48,32,18,4,2
通町,73,32,41,0,0,0,1,22,14,17,13,8,10,9,4,2,2,0,0,1,2,0,0,0
土河原町,850,408,442,17,50,139,153,71,61,22,36,112,137,146,100,47,38,47,27,29,16,7,3,0
徳王町,63,37,26,0,2,7,4,6,2,4,2,4,12,6,6,6,9,10,5,9,4,1,1,0
戸坂町,944,460,484,78,88,86,61,55,53,80,112,121,103,70,50,108,94,84,60,40,39,14,8,0
戸島町,511,263,248,26,27,40,54,33,47,36,34,56,55,43,59,36,66,29,47,42,25,16,3,0
渡鹿１丁目,1122,563,559,121,131,95,68,88,60,94,125,142,169,128,127,103,53,63,42,24,31,13,8,0
渡鹿２丁目,417,200,217,31,27,38,20,33,27,32,57,38,26,41,49,53,32,23,28,22,22,15,2,1
渡鹿３丁目,985,462,523,49,54,86,108,112,81,85,59,119,74,94,75,81,93,79,59,58,44,30,7,0
渡鹿４丁目,756,354,402,32,42,46,50,90,73,72,76,82,69,67,54,58,78,64,45,44,47,18,2,1
渡鹿５丁目,1077,567,510,29,70,43,80,197,149,101,113,80,93,96,102,94,108,113,48,51,49,19,9,0
渡鹿６丁目,1292,704,588,71,50,44,98,179,100,129,131,126,183,144,129,172,129,147,60,45,30,26,3,0
渡鹿７丁目,1111,656,455,71,45,46,63,124,98,102,92,150,130,169,133,104,131,104,93,54,39,15,4,0
渡鹿８丁目,922,506,416,42,32,62,63,145,90,84,84,84,127,111,106,98,73,57,60,47,29,26,7,1
渡鹿９丁目,117,55,62,9,6,9,15,27,10,7,6,14,15,16,1,2,10,7,7,5,1,5,0,0
中江町,76,37,39,18,5,8,2,2,4,12,7,9,9,9,3,8,3,3,6,1,1,3,0,0
中島町,1029,500,529,80,92,66,45,47,60,97,89,95,101,94,113,97,122,102,75,67,40,27,19,1
中唐人町,172,80,92,6,6,18,4,13,9,5,13,16,19,11,21,34,18,16,19,12,3,9,0,0
中原町,137,68,69,6,2,5,11,11,4,3,6,18,13,19,11,16,26,12,8,17,11,4,1,1
長嶺西１丁目,1487,694,793,89,93,81,87,96,103,123,163,193,168,122,154,152,180,176,93,56,26,23,3,0
長嶺西２丁目,1505,739,766,77,96,81,109,138,114,88,123,130,189,164,124,162,171,154,120,103,61,28,9,3
長嶺西３丁目,282,134,148,30,21,24,20,12,13,25,37,28,39,25,20,22,36,27,9,12,15,0,1,0
長嶺東１丁目,1370,651,719,90,133,133,124,94,98,109,136,176,157,146,122,125,105,134,51,44,32,9,1,2
長嶺東２丁目,2098,1010,1088,131,126,153,169,145,131,134,176,211,195,162,174,273,288,298,157,88,62,23,11,1
長嶺東３丁目,845,400,445,78,92,58,93,67,30,83,72,80,108,81,89,90,86,43,25,24,25,14,6,1
長嶺東４丁目,1274,625,649,106,138,149,109,80,102,103,144,164,163,103,98,102,97,104,60,42,20,13,2,0
長嶺東５丁目,2612,1271,1341,239,237,228,226,220,211,249,296,276,293,231,208,225,271,165,138,67,67,34,2,0
長嶺東６丁目,1675,807,868,163,165,151,140,123,128,169,185,173,195,146,125,114,115,118,98,89,56,20,8,1
長嶺東７丁目,411,205,206,23,18,33,34,27,44,44,34,44,55,28,40,57,59,28,20,11,10,2,5,0
長嶺東８丁目,452,216,236,41,23,10,21,33,56,38,39,51,40,51,29,25,43,56,47,36,20,7,2,0
長嶺南１丁目,1205,575,630,95,53,45,63,121,147,111,98,94,127,117,110,101,154,106,86,70,44,27,10,1
長嶺南２丁目,685,331,354,40,31,38,44,58,75,62,53,68,93,64,54,55,64,53,69,47,35,8,4,1
長嶺南３丁目,2593,1206,1387,113,179,294,255,179,152,157,182,295,360,298,254,231,300,226,132,96,61,26,7,2
長嶺南４丁目,1927,934,993,91,133,171,149,176,116,90,158,217,239,227,208,205,222,154,144,66,55,34,5,1
長嶺南５丁目,648,301,347,56,36,36,51,44,69,77,69,75,67,54,50,54,74,55,41,21,12,6,0,2
長嶺南６丁目,2169,1019,1150,171,154,204,194,168,128,164,207,248,291,188,183,241,198,188,80,57,67,36,18,3
長嶺南７丁目,2087,1015,1072,182,215,213,215,162,110,175,220,286,234,191,180,173,174,167,81,61,35,21,7,0
長嶺南８丁目,789,369,420,55,65,89,64,61,51,66,83,93,90,58,97,106,76,64,11,18,8,1,2,0
中無田町,492,241,251,26,43,41,26,10,26,32,47,48,40,24,39,79,50,62,49,28,41,14,6,2
並建町,811,395,416,47,77,51,56,45,58,75,69,73,79,42,80,93,91,81,71,60,43,13,2,0
西阿弥陀寺町,89,36,53,0,3,5,4,8,5,1,6,4,16,8,19,4,11,8,15,5,1,2,0,0
西梶尾町,1599,766,833,104,111,132,132,144,104,151,146,144,201,172,152,160,135,154,80,67,46,22,7,1
錦ケ丘,1466,690,776,96,93,128,134,116,110,156,130,149,220,164,129,137,85,112,83,51,38,21,3,1
西子飼町,291,125,166,13,13,9,24,36,21,15,20,24,15,23,27,26,30,32,30,27,16,10,4,1
西唐人町,36,16,20,0,3,1,0,1,2,4,0,5,8,0,3,3,2,4,10,5,1,0,0,0
西原１丁目,809,377,432,50,53,59,64,54,53,79,66,96,94,69,91,73,65,55,31,59,55,17,3,0
西原２丁目,898,416,482,57,56,68,56,74,61,51,88,75,91,86,86,72,95,43,59,76,76,33,11,0
西原３丁目,559,270,289,24,18,29,29,26,29,21,23,47,52,52,69,67,77,81,66,57,48,11,3,0
二の丸,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
二本木１丁目,236,120,116,14,3,5,12,28,39,20,28,14,30,19,17,22,15,34,18,20,11,3,3,1
二本木２丁目,919,431,488,75,37,25,44,87,190,127,107,104,96,88,48,52,67,63,53,34,26,16,10,1
二本木３丁目,627,303,324,28,29,37,30,54,70,59,59,50,68,82,46,40,70,75,57,34,18,12,9,3
二本木４丁目,816,373,443,52,57,53,55,73,45,86,71,68,82,75,69,76,77,89,63,47,31,18,2,0
二本木５丁目,118,61,57,55,23,5,3,3,19,19,29,11,6,0,1,2,3,0,0,0,0,0,0,0
沼山津１丁目,1050,489,561,62,82,85,74,80,90,67,95,124,113,109,95,94,101,111,60,49,26,18,4,0
沼山津２丁目,946,451,495,113,61,48,48,41,110,104,117,82,93,81,74,93,97,87,59,44,26,14,5,0
沼山津３丁目,1056,484,572,121,72,56,43,62,98,127,120,100,102,81,88,105,96,75,60,63,41,23,6,1
沼山津４丁目,580,265,315,64,70,40,27,25,19,48,89,61,57,51,60,49,44,47,30,31,19,8,6,0
野口町,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
野田１丁目,804,380,424,47,74,75,55,44,36,67,57,88,83,64,59,62,100,88,49,56,52,22,6,0
野田２丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
野田３丁目,733,353,380,41,44,75,44,45,58,64,92,76,72,57,51,74,90,75,57,33,28,8,2,0
野中１丁目,608,278,330,35,34,25,53,56,65,61,53,43,54,78,61,46,64,39,29,45,27,16,1,1
野中２丁目,751,360,391,65,47,53,57,52,46,104,54,71,89,69,58,56,91,54,39,50,41,12,3,0
野中３丁目,386,182,204,40,14,21,29,23,51,48,41,53,29,48,39,20,25,27,28,12,14,4,1,1
乗越ヶ丘,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
萩原町,3007,1316,1691,149,164,192,193,205,236,182,227,292,274,269,368,281,360,377,224,138,131,46,11,4
白山１丁目,371,173,198,20,24,26,18,36,59,55,35,28,43,46,29,26,34,26,13,16,8,2,0,0
白山２丁目,633,290,343,31,35,30,34,53,92,74,81,65,50,45,68,52,55,44,38,29,32,10,5,0
白山３丁目,398,200,198,13,3,6,28,36,74,66,47,41,43,35,41,44,27,35,26,11,8,10,1,3
八景水谷１丁目,1007,462,545,45,48,44,70,58,67,67,84,86,108,113,101,102,95,114,92,82,58,25,9,1
八景水谷２丁目,2886,1794,1092,143,169,168,321,1115,581,314,202,232,250,228,180,161,130,153,106,105,73,39,9,1
八景水谷３丁目,1301,582,719,64,72,79,74,82,108,83,88,134,116,113,128,115,175,139,102,95,70,35,11,0
八景水谷４丁目,817,392,425,53,39,69,54,76,44,80,88,83,102,111,67,71,71,70,57,43,20,10,1,0
畠口町,665,323,342,32,41,77,37,29,30,37,60,55,64,44,49,96,97,90,39,47,43,18,3,0
八王寺町（中央区）,4564,2138,2426,440,275,184,248,390,527,585,524,509,441,445,402,390,410,368,244,169,92,41,16,2
八王寺町,68,30,38,4,6,4,1,10,2,5,3,15,7,2,9,11,3,6,4,6,0,0,0,0
八反田１丁目,751,352,399,62,45,58,54,39,55,66,75,81,76,81,64,52,57,56,75,52,36,17,2,0
八反田２丁目,1678,821,857,146,140,123,133,110,111,173,182,167,181,155,154,165,165,129,130,70,45,16,3,1
八反田３丁目,1446,670,776,80,93,126,126,109,95,106,125,156,152,132,133,159,166,130,89,50,57,24,7,1
花園１丁目,836,401,435,37,58,41,55,71,92,96,76,84,87,114,68,88,87,61,48,35,27,9,3,0
花園２丁目,440,185,255,17,20,14,25,28,25,35,38,38,35,44,28,35,54,61,23,38,32,18,15,2
花園３丁目,1266,580,686,63,61,59,66,101,86,77,118,98,122,157,103,136,149,133,125,100,49,31,11,1
花園４丁目,590,267,323,34,32,42,40,41,28,60,45,59,75,53,39,40,64,78,52,48,17,10,0,0
花園５丁目,2187,1000,1187,129,100,116,192,219,183,189,176,182,185,190,165,204,274,215,179,136,84,51,12,6
花園６丁目,1820,847,973,61,77,107,121,127,117,100,102,179,146,158,171,199,242,225,221,143,93,47,23,8
花園７丁目,2853,1349,1504,122,154,165,142,168,145,191,198,243,249,264,232,252,353,419,316,268,223,73,22,3
花立１丁目,384,185,199,35,35,23,27,31,20,29,40,27,36,34,59,43,25,34,22,21,11,14,2,1
花立２丁目,1006,461,545,85,85,58,57,71,106,88,96,113,114,89,87,70,92,95,49,51,37,13,11,0
花立３丁目,1125,515,610,57,65,84,95,87,75,67,107,116,143,102,109,118,107,96,63,68,55,22,4,0
花立４丁目,677,329,348,52,44,64,62,65,80,51,63,77,83,60,48,40,63,46,37,29,32,9,1,0
花立５丁目,1493,715,778,71,102,105,123,147,102,101,128,144,139,189,180,176,152,111,81,78,55,21,2,1
花立６丁目,1706,805,901,99,126,146,192,128,114,119,113,158,218,160,172,174,187,137,116,74,59,10,8,1
花畑町,36,18,18,0,0,0,0,1,1,6,3,5,2,6,4,6,7,1,6,2,4,0,0,0
八分字町,3442,1617,1825,316,330,319,297,199,220,320,341,371,388,300,270,297,292,277,183,163,99,57,19,1
浜口町,664,293,371,48,58,58,19,34,37,54,68,69,52,52,48,86,67,76,53,36,20,16,6,0
春竹町大字春竹,475,224,251,43,39,27,17,17,83,64,68,40,31,38,28,42,45,46,35,16,9,8,3,0
稗田町,502,223,279,36,40,34,38,50,23,39,34,29,51,56,40,39,41,57,47,24,27,17,3,0
東阿弥陀寺町,9,3,6,0,0,0,0,0,0,0,0,3,2,1,0,1,0,1,3,0,1,0,0,0
東京塚町（中央区）,92,51,41,0,4,5,7,5,9,7,10,8,11,14,11,4,6,18,6,12,2,3,1,0
東京塚町,897,440,457,40,55,77,86,84,64,57,57,84,103,89,104,79,78,74,57,49,69,25,6,0
東子飼町,721,336,385,14,35,50,67,77,36,48,51,47,96,115,68,75,73,73,43,40,27,18,3,1
東野１丁目,1024,456,568,55,50,64,84,51,76,86,87,118,130,126,105,96,75,84,94,43,34,20,1,1
東野２丁目,718,337,381,46,50,31,57,40,29,49,45,74,102,72,50,64,79,88,65,55,27,24,8,0
東野３丁目,774,395,379,74,81,60,68,45,71,94,78,84,83,90,60,95,65,40,27,16,27,9,2,0
東野４丁目,467,227,240,47,34,26,50,25,34,55,42,45,65,50,45,36,32,25,26,24,18,11,3,1
東本町,2390,1041,1349,144,173,178,163,148,162,167,180,201,238,199,245,256,310,283,163,116,72,27,6,0
東町１丁目,461,372,89,0,0,0,89,421,172,93,30,10,10,8,0,0,0,0,0,0,0,0,0,0
東町２丁目,324,131,193,1,2,4,14,15,19,17,10,22,33,19,45,30,61,75,46,22,15,3,2,0
東町３丁目,2810,1343,1467,310,323,309,177,95,126,242,310,389,400,272,139,153,209,267,190,157,67,17,1,0
東町４丁目,3531,1661,1870,190,293,328,415,237,168,223,291,348,476,398,395,369,307,310,209,134,71,25,4,1
飛田１丁目,549,262,287,36,40,34,14,29,58,34,47,43,54,45,43,68,91,78,35,26,20,14,2,0
飛田２丁目,972,464,508,159,108,88,59,92,119,140,109,144,129,60,56,59,29,40,20,18,6,1,0,0
飛田３丁目,357,166,191,17,11,9,10,44,42,37,32,35,41,53,24,52,28,36,23,16,11,2,0,0
飛田４丁目,722,329,393,62,40,28,46,97,72,72,71,67,78,67,47,59,62,55,31,36,32,18,9,2
飛田町,48,21,27,5,2,0,0,3,15,11,4,0,0,7,3,5,2,5,2,0,4,1,0,0
日吉１丁目,1002,469,533,59,84,100,71,53,69,84,90,136,107,82,87,72,130,105,65,41,24,10,2,0
日吉２丁目,1087,516,571,78,64,52,66,94,102,97,118,116,134,78,123,101,129,95,57,49,36,11,1,2
平田１丁目,546,260,286,64,28,26,24,36,54,64,50,53,59,56,45,32,46,55,53,27,22,7,3,2
平田２丁目,815,397,418,70,60,97,56,73,97,81,106,114,90,80,56,65,47,37,42,22,12,6,1,0
平山町,288,135,153,21,31,24,17,14,11,26,26,28,21,15,30,36,33,26,21,21,12,7,3,0
広木町,1728,825,903,156,207,157,114,77,107,169,210,202,198,142,176,143,126,106,93,73,64,24,7,2
古桶屋町,55,26,29,5,0,0,0,15,9,17,11,6,8,5,0,0,3,2,0,0,0,0,0,0
古川町,138,65,73,4,5,19,5,22,31,19,12,21,9,13,12,10,5,9,4,0,3,0,0,0
古京町,54,24,30,3,14,26,24,1,0,0,0,2,0,0,1,1,2,0,0,4,0,0,0,0
古大工町,56,23,33,4,4,1,4,6,5,2,7,8,6,6,3,3,1,7,6,4,2,0,0,0
平成１丁目（中央区）,184,79,105,27,9,11,18,24,23,26,29,25,9,20,10,6,12,8,3,0,1,2,0,0
