人口統計表,総人口,男性,女性,0〜4歳,5〜9歳,10〜14歳,15〜19歳,20〜24歳,25〜29歳,30〜34歳,35〜39歳,40〜44歳,45〜49歳,50〜54歳,55〜59歳,60〜64歳,65〜69歳,70〜74歳,75〜79歳,80〜84歳,85〜89歳,90〜94歳,95〜99歳,100歳以上
奥古閑町,812,396,416,39,70,86,79,64,64,58,80,84,92,110,93,77,37,50,46,46,22,10,1,0
小島上町,119,58,61,6,4,6,8,14,5,12,7,14,8,11,11,21,15,12,9,5,7,1,1,0
小島下町,720,351,369,43,34,54,42,72,63,55,43,43,54,79,94,92,58,60,61,63,39,18,4,0
尾ノ上１丁目,1894,886,1008,98,138,126,148,123,197,170,216,182,201,209,206,244,127,136,97,97,46,11,8,0
尾ノ上２丁目,1718,849,869,143,147,183,194,164,171,154,163,196,225,252,182,129,73,77,65,25,23,1,0,0
尾ノ上３丁目,1364,606,758,121,74,119,112,119,140,156,121,151,140,154,125,132,74,52,62,61,44,9,4,0
尾ノ上４丁目,2342,1085,1257,198,162,251,192,174,265,226,334,253,279,207,200,210,152,97,96,56,48,18,9,0
帯山１丁目,2822,1289,1533,151,230,289,276,213,180,226,288,311,276,239,280,312,206,183,192,136,66,47,10,0
帯山２丁目,1614,748,866,100,124,188,179,157,114,139,188,191,179,178,143,119,95,82,67,65,42,5,6,1
帯山３丁目,2833,1335,1498,254,227,231,242,177,226,256,325,298,262,275,275,250,152,174,195,174,120,40,14,1
帯山４丁目,2896,1343,1553,211,240,252,207,245,204,307,273,325,268,251,285,249,191,206,208,182,94,25,13,3
帯山５丁目,2572,1209,1363,119,174,191,255,236,180,157,218,242,245,285,269,265,185,193,228,210,96,19,14,0
帯山６丁目,904,427,477,48,68,90,64,64,73,52,98,91,103,90,108,97,45,61,75,67,32,4,1,0
帯山７丁目,2362,1126,1236,216,157,162,179,213,263,302,272,239,218,225,243,255,137,127,108,88,50,29,2,3
帯山８丁目,569,278,291,59,30,45,37,62,54,88,80,58,69,62,50,57,36,17,16,18,6,3,0,0
帯山９丁目,817,365,452,73,56,60,69,79,75,92,94,86,89,96,94,65,48,36,36,25,4,1,4,0
小峯１丁目,533,243,290,30,49,45,40,26,44,46,55,48,51,40,49,71,54,41,29,30,15,12,1,0
小峯２丁目,1101,526,575,88,82,70,75,123,131,147,124,101,102,110,142,116,90,46,34,21,16,9,0,0
小峯３丁目,892,416,476,85,54,63,68,75,101,112,90,86,83,100,87,97,55,59,33,36,15,8,1,0
小峯４丁目,82,37,45,0,5,21,7,3,3,0,4,14,17,8,6,12,5,5,2,3,4,0,0,0
小山町,449,186,263,9,17,22,20,23,15,19,22,22,40,42,38,67,47,58,44,47,50,23,9,1
鹿帰瀬町,333,168,165,11,10,20,20,31,29,19,22,24,29,47,51,56,32,17,28,26,19,7,3,0
梶尾町,3396,1614,1782,187,239,338,312,239,275,249,337,319,338,354,401,373,252,237,220,197,94,42,6,1
鍛冶屋町,57,26,31,0,0,1,6,12,14,9,6,4,5,3,4,1,5,5,4,2,1,1,0,0
春日１丁目,890,393,497,51,64,64,47,57,76,70,103,113,100,82,94,102,76,54,48,47,22,9,4,0
春日２丁目,213,110,103,4,13,4,6,15,19,23,11,8,11,21,37,47,24,19,21,27,9,3,1,0
春日３丁目,81,32,49,1,0,4,3,4,8,5,8,6,5,9,5,13,14,17,3,5,0,3,0,0
春日４丁目,1286,609,677,86,82,73,85,83,109,117,136,117,106,109,135,137,146,104,96,78,61,24,5,6
春日５丁目,477,237,240,11,22,27,25,19,28,34,53,41,28,70,54,86,68,67,24,25,19,13,0,0
春日６丁目,1642,791,851,145,152,117,96,134,173,175,208,140,131,122,151,169,131,112,92,100,51,28,6,0
春日７丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
春日８丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
鹿子木町,1392,624,768,99,136,174,170,93,97,128,165,140,116,89,105,135,83,80,64,49,39,33,20,1
釜尾町,196,90,106,4,2,3,23,20,11,13,4,12,17,25,26,33,14,16,20,30,9,3,1,0
上鍛冶屋町,181,67,114,5,4,12,16,14,28,11,15,12,19,20,25,34,6,8,5,8,4,1,1,0
上京塚町,68,39,29,7,3,4,3,4,20,12,16,15,12,8,3,0,0,0,0,0,0,0,0,0
上熊本１丁目,1338,612,726,79,75,108,94,85,103,133,144,133,114,112,143,207,113,104,88,72,31,10,2,0
上熊本２丁目,719,340,379,64,55,73,69,57,56,72,93,97,71,66,81,62,38,40,12,27,17,8,1,0
上熊本３丁目,1691,763,928,121,124,130,167,212,156,153,182,140,132,196,193,179,119,92,65,46,31,14,2,0
上水前寺１丁目,404,189,215,26,25,7,18,37,56,76,56,36,21,29,36,60,31,34,12,12,16,3,2,0
上水前寺２丁目,823,388,435,72,54,47,59,59,64,80,57,68,73,95,99,104,80,66,55,43,24,10,2,0
上通町,822,386,436,49,68,64,87,69,49,68,71,86,99,75,67,97,83,55,62,43,11,5,0,0
上南部町,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上林町,261,112,149,21,14,2,2,26,32,32,34,25,12,13,19,44,16,15,20,22,18,4,0,2
辛島町,725,335,390,68,118,78,48,42,85,41,115,68,77,44,57,69,51,24,21,33,15,4,1,1
川口町,2223,1081,1142,82,122,200,124,110,142,140,179,186,182,217,247,345,239,247,234,171,87,39,9,2
川尻１丁目,392,184,208,13,9,25,23,24,16,28,28,27,26,37,64,47,53,42,46,29,29,9,1,0
川尻２丁目,216,107,109,16,11,8,14,24,25,20,35,31,15,12,23,27,17,6,13,9,12,4,1,0
川尻３丁目,642,307,335,41,22,31,44,40,51,67,47,54,36,41,94,96,72,57,60,43,32,12,8,1
川尻４丁目,662,311,351,38,39,30,35,32,61,63,76,33,50,37,64,103,68,87,55,42,38,13,9,0
川尻５丁目,326,148,178,14,23,20,20,20,28,25,34,14,29,33,32,32,32,31,26,45,12,3,1,0
川尻６丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
河内町大多尾,377,176,201,3,18,22,42,25,10,21,22,22,32,41,40,42,48,57,46,39,12,6,4,1
河内町面木,68,29,39,2,5,3,5,6,4,5,0,8,6,5,11,10,4,4,8,7,2,2,0,0
河内町河内,1600,753,847,46,77,83,108,110,88,128,94,106,160,154,162,252,162,136,197,145,103,26,12,4
河内町白浜,904,425,479,39,58,55,79,56,59,39,58,84,104,76,68,132,110,111,80,68,43,6,2,2
河内町岳,770,361,409,34,29,28,43,50,42,62,48,50,78,88,110,114,75,98,67,53,33,20,8,1
河内町東門寺,156,81,75,2,5,16,14,15,9,5,8,12,12,26,17,23,10,16,22,10,11,4,0,0
河内町野出,743,353,390,17,51,41,46,58,58,31,47,38,78,81,86,93,81,90,71,56,40,25,8,0
河内町船津,2045,988,1057,105,85,147,131,141,155,105,122,182,215,195,208,281,208,203,230,170,105,32,11,2
川端町,39,17,22,0,0,2,4,12,8,5,2,4,2,3,5,5,0,1,0,1,2,0,0,0
河原町,182,86,96,25,23,11,12,8,14,15,40,27,16,17,17,10,4,15,9,3,2,0,0,0
北迫町,188,92,96,9,10,13,19,12,8,22,9,16,19,14,16,33,11,14,27,18,9,1,0,0
北千反畑町,448,192,256,30,31,17,17,34,50,52,42,37,34,33,41,51,41,28,45,24,19,9,4,1
京塚本町,1717,785,932,114,115,117,104,105,129,143,176,182,142,141,155,242,149,146,111,103,71,47,8,2
京町１丁目,1324,586,738,88,56,99,86,83,93,131,142,150,155,122,169,131,113,90,78,61,38,21,3,1
京町２丁目,1454,628,826,82,73,106,107,94,120,103,148,135,178,122,130,188,101,107,104,103,53,18,10,0
京町本丁,1112,533,579,58,80,113,104,93,81,71,115,108,156,129,139,97,67,56,61,63,36,13,4,1
草葉町,1404,573,831,73,120,80,82,70,43,84,141,87,94,107,113,176,159,196,167,102,58,19,5,1
楠１丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
楠２丁目,761,367,394,23,51,65,55,53,45,46,66,75,73,43,84,95,64,113,81,58,27,9,0,2
楠３丁目,379,151,228,20,13,14,10,10,18,36,23,13,26,17,37,58,42,50,74,32,23,12,2,0
楠４丁目,996,459,537,29,65,77,83,84,38,57,85,62,74,87,113,150,146,105,102,65,22,10,1,0
楠５丁目,981,437,544,24,47,79,82,80,39,51,54,85,119,92,102,108,115,124,112,66,28,9,2,0
楠６丁目,584,288,296,62,70,75,42,30,38,61,87,75,56,54,32,53,39,39,29,17,7,5,1,0
楠７丁目,1235,582,653,73,102,116,103,115,81,85,105,153,143,120,111,112,103,102,108,54,15,14,2,0
楠８丁目,1096,527,569,57,110,146,137,75,53,89,112,169,143,87,81,99,89,77,52,25,12,7,3,0
楠野町,1136,537,599,74,82,76,86,73,112,83,109,88,103,119,114,172,122,88,80,58,17,16,1,0
九品寺１丁目,1192,549,643,70,44,42,62,86,184,183,134,130,99,94,131,141,103,80,65,47,27,14,4,1
九品寺２丁目,1015,445,570,91,101,68,62,105,114,83,158,127,88,97,79,88,43,38,30,42,35,11,0,0
九品寺３丁目,1741,815,926,164,129,116,125,181,226,205,150,189,170,166,152,145,77,107,118,74,38,21,1,2
九品寺４丁目,630,275,355,17,18,17,34,57,76,75,66,50,69,56,60,70,55,52,51,37,21,15,9,0
九品寺５丁目,1423,649,774,104,95,85,80,106,164,125,159,130,154,157,113,199,106,112,87,52,25,18,1,0
九品寺６丁目,1003,458,545,82,95,98,95,80,78,101,124,139,123,106,82,87,58,42,31,20,15,3,2,0
黒髪１丁目,1170,539,631,55,66,73,94,169,98,101,90,119,101,115,98,107,90,105,88,70,60,7,2,1
黒髪２丁目,1508,730,778,56,47,59,124,353,170,140,147,103,97,103,113,181,130,103,107,81,75,30,17,2
黒髪３丁目,777,355,422,43,18,17,74,145,92,77,71,62,39,73,73,69,56,61,62,50,34,7,8,1
黒髪４丁目,1132,580,552,61,58,68,111,199,128,91,133,87,89,80,96,92,93,102,74,77,34,23,12,4
黒髪５丁目,1958,977,981,101,96,88,165,229,197,171,176,158,159,140,199,234,206,180,179,130,81,38,7,1
黒髪６丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
黒髪７丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
黒髪８丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
黒髪町大字坪井,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
神水１丁目,1857,796,1061,101,132,153,145,133,112,140,154,169,162,209,176,181,152,101,113,143,94,61,21,1
神水２丁目,755,356,399,53,39,68,35,71,72,92,95,89,79,82,62,91,52,43,35,24,17,12,0,0
神水本町,1671,773,898,72,119,155,162,91,109,105,161,186,234,184,166,177,132,135,105,79,42,22,7,1
慶徳堀町,20,5,15,0,0,0,1,2,0,3,1,6,2,0,0,0,2,0,5,2,0,0,1,0
健軍１丁目,1380,622,758,106,91,109,88,105,161,153,130,149,147,137,135,117,93,75,83,69,37,9,8,0
健軍２丁目,2676,1251,1425,199,230,210,221,232,270,281,308,292,290,283,275,262,183,134,117,83,32,16,9,0
健軍３丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
健軍４丁目,1802,824,978,125,89,125,113,145,159,199,193,203,173,183,155,212,134,140,118,81,56,14,6,3
健軍５丁目,188,90,98,22,23,9,10,6,12,13,24,11,25,12,17,18,20,15,13,16,11,1,0,0
健軍本町,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
小糸山町,394,192,202,42,45,19,35,38,45,51,58,52,37,32,35,34,25,16,13,5,4,0,0,0
幸田１丁目,492,242,250,41,33,39,37,52,49,31,36,46,56,46,53,56,43,34,42,22,8,7,3,0
幸田２丁目,765,357,408,108,96,67,49,53,73,110,97,80,85,59,51,58,24,40,35,21,8,5,3,0
紺屋阿弥陀寺町,22,11,11,0,0,0,2,0,2,4,5,0,0,2,4,1,1,1,4,4,3,0,0,0
紺屋今町,88,36,52,1,4,5,7,9,9,11,7,10,6,5,6,6,16,5,6,5,3,3,0,0
紺屋町１丁目,85,41,44,7,16,12,3,2,6,16,16,23,4,3,12,4,1,1,0,0,0,0,0,0
紺屋町２丁目,41,17,24,2,4,1,3,7,3,5,8,0,2,3,2,3,1,4,5,5,0,0,0,0
紺屋町３丁目,93,43,50,6,8,3,6,7,14,19,11,10,8,4,4,5,3,9,14,4,1,0,0,0
子飼本町,635,307,328,37,27,17,52,110,64,88,71,49,41,50,53,76,37,41,40,39,27,20,2,1
国府１丁目,1368,620,748,96,70,48,87,78,140,111,180,120,122,149,133,167,97,123,102,85,51,20,8,1
国府２丁目,1960,852,1108,124,138,142,157,143,142,167,174,159,155,190,195,211,143,165,154,141,75,29,8,0
国府３丁目,2971,1388,1583,180,206,278,233,274,257,262,343,324,359,326,289,347,196,151,137,110,51,27,8,1
国府４丁目,1214,564,650,73,73,88,102,90,101,117,103,136,138,130,149,141,71,59,78,73,35,15,6,0
国府本町,474,202,272,28,37,41,21,26,44,56,62,44,48,32,37,54,32,27,26,27,19,10,4,1
小沢町,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
古城町,46,19,27,2,0,0,2,0,0,1,2,1,8,2,8,8,9,7,9,4,1,0,1,0
壺川１丁目,807,359,448,49,34,44,61,55,60,92,64,61,63,66,92,114,75,64,57,54,33,16,10,2
壺川２丁目,663,308,355,55,66,71,49,43,53,66,73,66,48,67,58,55,35,46,54,34,24,3,5,0
湖東１丁目,524,254,270,44,44,49,33,39,40,44,65,56,67,86,54,38,28,16,28,23,19,5,0,0
湖東２丁目,1122,521,601,29,50,69,82,113,104,74,87,80,90,99,125,124,120,125,116,78,46,28,4,0
湖東３丁目,839,396,443,45,46,44,54,58,73,80,64,72,83,77,100,99,62,71,76,68,43,12,7,1
琴平１丁目,800,376,424,43,48,45,26,89,79,90,87,70,66,49,73,82,59,70,101,48,34,13,4,0
琴平２丁目,941,453,488,67,84,90,68,75,81,93,113,91,96,71,110,117,66,55,45,43,12,13,2,2
琴平本町,1499,657,842,72,64,66,76,95,178,148,162,112,112,136,183,191,124,109,136,98,51,31,12,0
呉服町１丁目,91,37,54,6,4,2,5,5,6,14,6,14,4,3,5,7,15,15,6,4,3,3,1,0
呉服町２丁目,227,99,128,19,11,15,10,17,40,27,34,34,20,27,14,26,11,11,4,5,1,0,0,0
呉服町３丁目,258,111,147,29,30,20,7,17,23,31,43,38,23,20,16,20,20,13,1,11,5,2,0,0
米屋町１丁目,485,203,282,60,49,29,38,27,31,70,75,69,50,47,36,41,31,14,8,8,3,2,0,0
米屋町２丁目,244,99,145,14,5,22,20,12,10,22,18,24,28,41,28,28,17,24,15,12,1,2,0,0
米屋町３丁目,215,87,128,10,16,32,17,13,15,23,18,19,24,14,18,35,16,5,14,6,4,2,1,0
御領１丁目,1415,690,725,133,125,109,115,99,170,153,183,142,127,141,129,186,80,65,57,39,30,18,3,1
御領２丁目,1294,602,692,85,109,102,74,84,119,150,184,125,103,97,141,136,112,109,82,36,38,7,2,1
御領３丁目,1397,670,727,141,138,141,96,88,132,192,174,153,119,100,115,153,120,74,69,31,23,8,0,0
御領４丁目,271,124,147,15,18,28,26,32,16,23,19,22,43,31,43,23,7,21,13,9,4,2,0,0
御領５丁目,882,451,431,92,63,83,74,53,107,113,126,99,59,73,106,78,73,42,45,28,11,6,2,0
御領６丁目,367,185,182,33,22,22,16,35,95,61,71,43,31,29,24,28,12,14,8,5,1,2,0,0
御領７丁目,498,257,241,81,43,41,41,64,77,120,63,59,24,31,32,23,13,17,12,7,7,0,0,0
護藤町,1392,670,722,88,91,90,96,94,104,108,151,87,115,128,168,197,131,116,107,83,70,23,13,2
細工町１丁目,133,60,73,9,7,11,10,18,23,10,13,13,10,17,4,10,6,12,6,11,3,0,0,0
細工町２丁目,64,36,28,7,4,7,2,3,2,17,9,3,7,5,10,7,6,2,1,3,5,0,0,0
細工町３丁目,161,62,99,4,5,11,16,14,13,8,13,16,19,18,15,13,11,24,7,11,2,2,1,0
細工町４丁目,233,99,134,20,17,13,9,13,20,15,37,28,22,20,19,40,18,16,10,7,4,1,3,0
細工町５丁目,43,20,23,9,0,1,4,2,1,10,8,6,1,2,3,4,6,2,0,4,0,0,0,0
栄町,566,256,310,37,44,50,49,36,50,28,59,60,55,51,51,48,38,46,36,40,29,11,4,0
桜木１丁目,911,434,477,77,86,112,88,51,73,104,111,126,90,79,54,83,53,55,43,25,28,7,0,0
桜木２丁目,743,346,397,59,63,66,62,60,63,75,82,76,60,68,67,67,63,58,40,42,10,8,0,0
桜木３丁目,897,434,463,83,90,109,74,45,84,83,101,94,100,99,81,78,46,49,47,42,16,7,1,2
桜木４丁目,1421,705,716,142,137,108,146,147,127,156,157,151,141,156,161,135,66,75,58,48,11,1,1,2
桜木５丁目,813,379,434,79,95,75,74,47,73,72,122,118,65,70,75,61,46,50,42,15,9,4,0,0
桜木６丁目,40,20,20,1,1,2,3,3,1,3,3,3,5,6,1,4,1,6,7,6,2,2,0,0
桜町,278,120,158,7,2,9,15,30,47,29,27,34,18,27,27,34,31,19,18,12,10,0,2,0
佐土原１丁目,1699,808,891,102,104,166,206,168,123,123,145,178,238,235,193,193,114,90,48,44,25,8,4,0
佐土原２丁目,287,140,147,21,24,26,46,15,7,26,24,32,40,24,20,38,32,20,12,10,6,4,0,0
佐土原３丁目,128,61,67,9,15,12,6,12,11,12,17,8,10,11,15,15,10,10,9,2,4,0,0,1
三郎１丁目,1276,600,676,80,69,109,97,98,126,119,135,117,88,141,165,169,84,95,66,64,42,10,2,0
三郎２丁目,864,395,469,55,59,69,49,30,63,60,90,75,72,80,67,97,73,73,109,87,45,5,1,0
島崎１丁目,2754,1236,1518,226,213,220,201,215,275,319,298,304,285,264,237,220,176,159,174,110,60,25,8,1
島崎２丁目,2736,1269,1467,215,228,215,214,198,239,283,306,290,265,227,263,320,181,173,165,104,77,28,9,5
島崎３丁目,1290,593,697,95,76,91,70,79,88,105,124,110,105,101,136,184,133,101,98,90,56,23,14,4
島崎４丁目,1015,473,542,46,79,103,93,55,76,85,119,131,88,98,111,105,59,65,69,46,38,12,8,2
島崎５丁目,1778,809,969,91,88,125,122,126,149,152,166,140,145,171,224,265,151,139,117,132,56,22,5,1
島崎６丁目,1859,793,1066,127,120,131,126,120,163,173,180,151,127,142,191,237,150,151,119,99,84,40,16,5
島崎７丁目,654,313,341,32,28,31,57,45,38,46,58,45,49,67,99,148,53,68,50,36,10,6,0,1
清水亀井町,1118,497,621,114,116,168,163,59,64,105,128,123,86,67,76,88,75,52,57,44,23,4,3,0
清水東町,1306,612,694,107,85,87,59,98,129,156,135,114,99,130,81,135,110,119,119,81,48,16,9,1
清水本町,1533,715,818,91,103,132,112,84,135,157,180,140,154,142,150,197,107,106,94,90,47,20,3,4
清水町大字打越,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
清水町大字松崎,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
清水町大字室園,16,9,7,4,1,3,0,0,0,2,8,3,0,0,0,2,2,0,0,0,0,0,0,0
清水万石１丁目,834,384,450,53,39,64,67,50,55,102,99,73,79,67,76,101,90,84,68,27,15,6,2,1
