人口統計表,総人口,男性,女性,0〜4歳,5〜9歳,10〜14歳,15〜19歳,20〜24歳,25〜29歳,30〜34歳,35〜39歳,40〜44歳,45〜49歳,50〜54歳,55〜59歳,60〜64歳,65〜69歳,70〜74歳,75〜79歳,80〜84歳,85〜89歳,90〜94歳,95〜99歳,100歳以上
川端町,35.0,15.0,20.0,0.0,2.0,2.0,2.0,8.0,6.0,2.0,1.0,1.0,4.0,3.0,9.0,4.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
河原町,58.0,29.0,29.0,3.0,0.0,1.0,0.0,6.0,5.0,9.0,2.0,2.0,1.0,7.0,7.0,6.0,11.0,13.0,5.0,6.0,2.0,1.0,0.0,0.0
北迫町,184.0,91.0,93.0,6.0,14.0,22.0,17.0,8.0,29.0,5.0,11.0,17.0,12.0,23.0,24.0,13.0,20.0,23.0,17.0,7.0,4.0,3.0,0.0,0.0
北千反畑町,417.0,183.0,234.0,11.0,15.0,24.0,26.0,45.0,60.0,36.0,30.0,30.0,33.0,50.0,40.0,40.0,31.0,48.0,34.0,21.0,15.0,7.0,4.0,0.0
京塚本町,1808.0,817.0,991.0,93.0,86.0,116.0,156.0,145.0,152.0,168.0,150.0,139.0,159.0,190.0,236.0,204.0,152.0,125.0,116.0,125.0,80.0,23.0,9.0,1.0
京町１丁目,1302.0,583.0,719.0,66.0,88.0,98.0,92.0,106.0,114.0,124.0,134.0,161.0,126.0,165.0,140.0,124.0,85.0,101.0,74.0,41.0,32.0,10.0,2.0,2.0
京町２丁目,1546.0,684.0,862.0,97.0,113.0,102.0,110.0,117.0,148.0,126.0,157.0,187.0,143.0,152.0,175.0,103.0,128.0,126.0,123.0,70.0,29.0,21.0,3.0,0.0
京町本丁,1169.0,558.0,611.0,74.0,121.0,116.0,112.0,106.0,78.0,109.0,130.0,169.0,123.0,130.0,89.0,80.0,62.0,65.0,66.0,46.0,31.0,14.0,6.0,0.0
草葉町,399.0,154.0,245.0,36.0,16.0,16.0,12.0,20.0,43.0,70.0,47.0,45.0,47.0,40.0,33.0,37.0,19.0,39.0,14.0,8.0,7.0,3.0,1.0,0.0
楠１丁目,1487.0,602.0,885.0,123.0,79.0,64.0,98.0,76.0,115.0,146.0,81.0,91.0,107.0,129.0,147.0,177.0,232.0,178.0,132.0,73.0,26.0,13.0,2.0,0.0
楠２丁目,826.0,421.0,405.0,37.0,61.0,59.0,65.0,59.0,61.0,96.0,88.0,77.0,59.0,97.0,84.0,86.0,113.0,96.0,66.0,26.0,14.0,1.0,2.0,0.0
楠３丁目,427.0,183.0,244.0,11.0,10.0,16.0,36.0,38.0,37.0,19.0,21.0,25.0,29.0,44.0,49.0,53.0,56.0,68.0,40.0,32.0,18.0,6.0,1.0,1.0
楠４丁目,1148.0,543.0,605.0,61.0,104.0,99.0,111.0,80.0,99.0,113.0,85.0,91.0,94.0,136.0,144.0,140.0,117.0,108.0,60.0,34.0,12.0,2.0,1.0,0.0
楠５丁目,1053.0,473.0,580.0,40.0,72.0,97.0,88.0,82.0,67.0,54.0,79.0,122.0,93.0,112.0,104.0,124.0,140.0,115.0,72.0,33.0,16.0,13.0,3.0,0.0
楠６丁目,500.0,252.0,248.0,63.0,58.0,44.0,37.0,30.0,67.0,67.0,61.0,43.0,42.0,36.0,65.0,40.0,47.0,20.0,16.0,9.0,4.0,2.0,1.0,0.0
楠７丁目,1323.0,618.0,705.0,99.0,106.0,130.0,170.0,105.0,125.0,125.0,141.0,163.0,149.0,107.0,87.0,105.0,137.0,97.0,44.0,32.0,11.0,6.0,2.0,0.0
楠８丁目,1081.0,513.0,568.0,128.0,126.0,125.0,87.0,69.0,95.0,121.0,159.0,128.0,96.0,85.0,94.0,97.0,79.0,50.0,23.0,16.0,13.0,3.0,0.0,0.0
楠野町,1138.0,554.0,584.0,59.0,71.0,87.0,108.0,116.0,96.0,120.0,73.0,96.0,131.0,131.0,165.0,136.0,96.0,82.0,60.0,33.0,25.0,6.0,1.0,0.0
九品寺１丁目,1160.0,533.0,627.0,45.0,57.0,38.0,52.0,190.0,158.0,182.0,133.0,103.0,99.0,126.0,146.0,93.0,81.0,72.0,49.0,38.0,18.0,11.0,2.0,0.0
九品寺２丁目,585.0,254.0,331.0,39.0,31.0,32.0,30.0,74.0,77.0,74.0,57.0,33.0,38.0,63.0,60.0,34.0,34.0,48.0,49.0,36.0,21.0,7.0,2.0,0.0
九品寺３丁目,1770.0,815.0,955.0,110.0,158.0,139.0,125.0,240.0,231.0,182.0,214.0,217.0,192.0,173.0,147.0,91.0,103.0,104.0,80.0,41.0,32.0,4.0,2.0,0.0
九品寺４丁目,643.0,284.0,359.0,19.0,19.0,37.0,22.0,77.0,71.0,73.0,56.0,77.0,52.0,69.0,59.0,58.0,66.0,53.0,44.0,33.0,22.0,20.0,0.0,0.0
九品寺５丁目,1438.0,667.0,771.0,96.0,107.0,87.0,93.0,150.0,165.0,172.0,159.0,157.0,145.0,134.0,186.0,100.0,129.0,80.0,76.0,39.0,23.0,5.0,2.0,0.0
九品寺６丁目,544.0,260.0,284.0,37.0,48.0,50.0,26.0,39.0,66.0,56.0,51.0,75.0,62.0,54.0,61.0,54.0,32.0,39.0,23.0,21.0,8.0,1.0,1.0,0.0
黒髪１丁目,1301.0,606.0,695.0,69.0,87.0,72.0,111.0,203.0,144.0,150.0,129.0,113.0,105.0,125.0,110.0,98.0,102.0,113.0,95.0,51.0,18.0,7.0,5.0,0.0
黒髪２丁目,1469.0,726.0,743.0,33.0,26.0,51.0,117.0,415.0,216.0,138.0,90.0,55.0,101.0,113.0,157.0,150.0,114.0,117.0,105.0,101.0,52.0,33.0,10.0,1.0
黒髪３丁目,896.0,413.0,483.0,23.0,25.0,43.0,106.0,210.0,112.0,90.0,53.0,46.0,110.0,74.0,74.0,69.0,59.0,64.0,59.0,61.0,12.0,13.0,6.0,0.0
黒髪４丁目,1269.0,661.0,608.0,67.0,55.0,76.0,112.0,295.0,185.0,139.0,100.0,111.0,97.0,97.0,106.0,89.0,120.0,75.0,82.0,53.0,44.0,19.0,7.0,1.0
黒髪５丁目,1936.0,949.0,987.0,97.0,74.0,91.0,132.0,337.0,196.0,189.0,136.0,142.0,140.0,210.0,219.0,197.0,190.0,200.0,155.0,105.0,47.0,22.0,6.0,0.0
黒髪６丁目,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
黒髪７丁目,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
黒髪８丁目,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
黒髪町大字坪井,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
神水１丁目,1818.0,790.0,1028.0,94.0,140.0,151.0,139.0,155.0,149.0,164.0,132.0,152.0,187.0,176.0,174.0,135.0,110.0,127.0,145.0,131.0,78.0,44.0,21.0,4.0
神水２丁目,683.0,319.0,364.0,55.0,66.0,39.0,58.0,56.0,65.0,78.0,76.0,83.0,86.0,70.0,71.0,42.0,45.0,42.0,32.0,22.0,11.0,3.0,2.0,0.0
神水本町,1679.0,758.0,921.0,112.0,150.0,147.0,139.0,118.0,102.0,150.0,182.0,221.0,184.0,170.0,150.0,131.0,130.0,121.0,114.0,51.0,45.0,14.0,5.0,1.0
慶徳堀町,20.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0
健軍１丁目,1544.0,678.0,866.0,127.0,138.0,106.0,124.0,143.0,193.0,165.0,180.0,165.0,167.0,133.0,137.0,111.0,78.0,94.0,75.0,48.0,22.0,12.0,2.0,2.0
健軍２丁目,1173.0,571.0,602.0,67.0,73.0,147.0,268.0,102.0,169.0,120.0,145.0,118.0,104.0,103.0,90.0,60.0,56.0,43.0,47.0,20.0,5.0,6.0,0.0,1.0
健軍３丁目,2558.0,1200.0,1358.0,231.0,212.0,209.0,230.0,202.0,274.0,318.0,305.0,319.0,288.0,264.0,276.0,204.0,125.0,113.0,100.0,38.0,22.0,24.0,4.0,0.0
健軍４丁目,1876.0,860.0,1016.0,134.0,106.0,124.0,139.0,151.0,230.0,230.0,202.0,177.0,185.0,156.0,215.0,165.0,157.0,141.0,93.0,73.0,38.0,13.0,5.0,2.0
健軍５丁目,202.0,95.0,107.0,15.0,15.0,7.0,20.0,14.0,12.0,24.0,13.0,25.0,17.0,17.0,25.0,23.0,18.0,12.0,19.0,16.0,4.0,0.0,1.0,0.0
健軍本町,247.0,117.0,130.0,8.0,16.0,29.0,31.0,17.0,28.0,17.0,29.0,33.0,41.0,36.0,36.0,21.0,7.0,2.0,6.0,2.0,3.0,2.0,0.0,0.0
小糸山町,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
幸田１丁目,486.0,246.0,240.0,30.0,27.0,58.0,50.0,33.0,46.0,43.0,41.0,60.0,48.0,45.0,52.0,53.0,42.0,44.0,31.0,12.0,12.0,5.0,0.0,0.0
幸田２丁目,720.0,333.0,387.0,96.0,90.0,61.0,61.0,48.0,92.0,115.0,108.0,80.0,48.0,57.0,49.0,29.0,44.0,36.0,26.0,6.0,3.0,4.0,0.0,0.0
紺屋阿弥陀寺町,18.0,8.0,10.0,0.0,0.0,2.0,1.0,3.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0
紺屋今町,91.0,37.0,54.0,8.0,6.0,5.0,0.0,5.0,11.0,11.0,14.0,4.0,8.0,7.0,6.0,15.0,5.0,9.0,3.0,5.0,5.0,0.0,1.0,0.0
紺屋町１丁目,91.0,44.0,47.0,21.0,11.0,9.0,6.0,4.0,7.0,18.0,28.0,8.0,12.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
紺屋町２丁目,42.0,17.0,25.0,0.0,0.0,0.0,1.0,15.0,4.0,6.0,3.0,1.0,2.0,6.0,1.0,3.0,4.0,6.0,5.0,1.0,1.0,0.0,0.0,0.0
紺屋町３丁目,86.0,36.0,50.0,7.0,3.0,6.0,5.0,6.0,15.0,9.0,8.0,13.0,4.0,4.0,5.0,2.0,11.0,15.0,6.0,3.0,0.0,0.0,0.0,0.0
子飼本町,674.0,316.0,358.0,25.0,18.0,26.0,34.0,150.0,137.0,72.0,50.0,40.0,46.0,58.0,59.0,47.0,45.0,49.0,51.0,40.0,28.0,11.0,4.0,0.0
国府１丁目,1356.0,618.0,738.0,57.0,69.0,69.0,88.0,116.0,137.0,149.0,129.0,119.0,129.0,145.0,169.0,113.0,133.0,115.0,89.0,79.0,39.0,21.0,8.0,1.0
国府２丁目,2076.0,910.0,1166.0,145.0,160.0,137.0,153.0,212.0,148.0,224.0,176.0,174.0,175.0,187.0,235.0,173.0,183.0,171.0,158.0,101.0,47.0,17.0,9.0,1.0
国府３丁目,3151.0,1500.0,1651.0,253.0,300.0,296.0,281.0,286.0,290.0,361.0,354.0,447.0,320.0,316.0,325.0,231.0,172.0,145.0,148.0,77.0,23.0,19.0,7.0,0.0
国府４丁目,1310.0,608.0,702.0,88.0,67.0,100.0,129.0,107.0,145.0,153.0,136.0,154.0,132.0,145.0,139.0,81.0,82.0,98.0,73.0,49.0,29.0,7.0,2.0,2.0
国府本町,498.0,210.0,288.0,48.0,35.0,28.0,30.0,34.0,40.0,64.0,68.0,56.0,36.0,40.0,59.0,33.0,40.0,30.0,22.0,27.0,11.0,7.0,0.0,0.0
小沢町,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
古城町,54.0,23.0,31.0,0.0,0.0,2.0,1.0,0.0,2.0,5.0,5.0,8.0,2.0,9.0,3.0,10.0,10.0,10.0,6.0,2.0,1.0,1.0,0.0,0.0
壺川１丁目,903.0,396.0,507.0,19.0,48.0,59.0,70.0,82.0,81.0,77.0,69.0,73.0,76.0,122.0,114.0,99.0,70.0,68.0,74.0,43.0,30.0,15.0,9.0,1.0
壺川２丁目,645.0,312.0,333.0,48.0,58.0,57.0,52.0,49.0,75.0,61.0,75.0,47.0,68.0,67.0,54.0,42.0,51.0,65.0,36.0,31.0,9.0,9.0,3.0,0.0
湖東１丁目,588.0,275.0,313.0,37.0,46.0,54.0,79.0,45.0,58.0,41.0,56.0,64.0,87.0,61.0,60.0,29.0,23.0,35.0,44.0,28.0,11.0,3.0,2.0,0.0
湖東２丁目,1165.0,537.0,628.0,56.0,57.0,76.0,85.0,108.0,98.0,103.0,62.0,73.0,95.0,120.0,165.0,124.0,123.0,119.0,105.0,73.0,40.0,13.0,7.0,0.0
湖東３丁目,840.0,393.0,447.0,63.0,43.0,44.0,68.0,59.0,63.0,77.0,65.0,77.0,87.0,97.0,78.0,83.0,67.0,93.0,80.0,49.0,25.0,10.0,4.0,1.0
琴平１丁目,810.0,360.0,450.0,64.0,37.0,23.0,49.0,73.0,109.0,91.0,72.0,61.0,47.0,68.0,66.0,79.0,85.0,101.0,66.0,46.0,21.0,10.0,2.0,0.0
琴平２丁目,1025.0,494.0,531.0,110.0,109.0,66.0,86.0,97.0,120.0,166.0,97.0,97.0,85.0,110.0,110.0,76.0,60.0,46.0,41.0,23.0,16.0,2.0,2.0,0.0
琴平本町,1659.0,725.0,934.0,86.0,67.0,67.0,108.0,187.0,206.0,172.0,111.0,117.0,137.0,199.0,187.0,135.0,140.0,156.0,130.0,98.0,63.0,16.0,2.0,0.0
呉服町１丁目,95.0,38.0,57.0,9.0,5.0,9.0,2.0,5.0,9.0,6.0,14.0,10.0,6.0,4.0,4.0,15.0,15.0,7.0,7.0,1.0,4.0,1.0,0.0,0.0
呉服町２丁目,196.0,80.0,116.0,14.0,18.0,11.0,13.0,13.0,28.0,37.0,27.0,20.0,15.0,14.0,23.0,15.0,14.0,2.0,7.0,2.0,1.0,1.0,1.0,0.0
呉服町３丁目,126.0,59.0,67.0,8.0,16.0,8.0,13.0,5.0,5.0,13.0,13.0,16.0,12.0,15.0,14.0,17.0,10.0,6.0,6.0,5.0,1.0,2.0,0.0,0.0
米屋町１丁目,191.0,77.0,114.0,12.0,8.0,11.0,9.0,26.0,31.0,30.0,21.0,17.0,28.0,16.0,20.0,14.0,10.0,6.0,4.0,4.0,1.0,0.0,0.0,0.0
米屋町２丁目,254.0,117.0,137.0,4.0,11.0,24.0,25.0,16.0,30.0,16.0,20.0,24.0,37.0,39.0,32.0,25.0,24.0,19.0,10.0,5.0,5.0,5.0,0.0,0.0
米屋町３丁目,219.0,86.0,133.0,22.0,23.0,6.0,8.0,28.0,34.0,24.0,20.0,21.0,17.0,28.0,27.0,12.0,6.0,14.0,4.0,7.0,2.0,2.0,0.0,0.0
御領１丁目,1434.0,707.0,727.0,168.0,123.0,123.0,142.0,150.0,195.0,189.0,146.0,149.0,167.0,137.0,153.0,80.0,68.0,69.0,43.0,23.0,11.0,4.0,1.0,0.0
御領２丁目,1362.0,642.0,720.0,121.0,123.0,88.0,101.0,134.0,216.0,172.0,124.0,109.0,129.0,132.0,125.0,111.0,117.0,73.0,56.0,48.0,19.0,6.0,0.0,0.0
御領３丁目,1237.0,616.0,621.0,122.0,148.0,98.0,83.0,111.0,168.0,173.0,154.0,122.0,86.0,121.0,132.0,105.0,89.0,59.0,40.0,25.0,12.0,5.0,0.0,0.0
御領４丁目,343.0,162.0,181.0,42.0,50.0,40.0,28.0,16.0,31.0,44.0,39.0,53.0,27.0,35.0,20.0,19.0,19.0,19.0,13.0,4.0,3.0,3.0,0.0,0.0
御領５丁目,821.0,404.0,417.0,67.0,59.0,69.0,50.0,133.0,110.0,105.0,85.0,63.0,87.0,104.0,80.0,68.0,39.0,53.0,21.0,21.0,9.0,2.0,0.0,0.0
御領６丁目,265.0,141.0,124.0,17.0,17.0,21.0,15.0,52.0,48.0,50.0,33.0,17.0,26.0,26.0,30.0,19.0,17.0,11.0,4.0,0.0,2.0,1.0,0.0,0.0
御領７丁目,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
護藤町,1387.0,646.0,741.0,70.0,84.0,83.0,139.0,112.0,95.0,112.0,80.0,122.0,145.0,156.0,181.0,133.0,121.0,119.0,109.0,81.0,37.0,39.0,15.0,0.0
細工町１丁目,97.0,45.0,52.0,9.0,11.0,5.0,6.0,5.0,6.0,5.0,20.0,8.0,8.0,4.0,14.0,7.0,9.0,16.0,5.0,1.0,1.0,1.0,1.0,0.0
細工町２丁目,51.0,27.0,24.0,2.0,7.0,2.0,2.0,5.0,3.0,7.0,3.0,1.0,5.0,13.0,1.0,7.0,5.0,3.0,7.0,3.0,0.0,2.0,0.0,0.0
細工町３丁目,164.0,61.0,103.0,7.0,6.0,13.0,15.0,12.0,14.0,11.0,10.0,18.0,16.0,17.0,20.0,17.0,25.0,7.0,9.0,5.0,3.0,0.0,0.0,0.0
細工町４丁目,218.0,87.0,131.0,17.0,19.0,10.0,6.0,16.0,17.0,43.0,16.0,24.0,11.0,15.0,36.0,21.0,14.0,11.0,6.0,15.0,4.0,3.0,1.0,0.0
細工町５丁目,59.0,23.0,36.0,2.0,7.0,2.0,6.0,2.0,14.0,8.0,6.0,2.0,3.0,7.0,5.0,6.0,1.0,0.0,7.0,2.0,0.0,2.0,0.0,0.0
栄町,567.0,244.0,323.0,48.0,53.0,36.0,29.0,44.0,60.0,65.0,46.0,56.0,49.0,47.0,50.0,34.0,37.0,38.0,52.0,37.0,18.0,12.0,0.0,0.0
桜木１丁目,882.0,426.0,456.0,94.0,108.0,95.0,70.0,66.0,82.0,112.0,113.0,88.0,86.0,79.0,74.0,68.0,56.0,45.0,30.0,31.0,9.0,2.0,0.0,0.0
桜木２丁目,760.0,362.0,398.0,85.0,70.0,64.0,60.0,61.0,59.0,119.0,83.0,68.0,66.0,65.0,64.0,66.0,76.0,39.0,41.0,20.0,12.0,2.0,2.0,0.0
桜木３丁目,882.0,431.0,451.0,92.0,107.0,76.0,69.0,75.0,89.0,100.0,98.0,101.0,92.0,82.0,91.0,59.0,46.0,47.0,48.0,27.0,8.0,4.0,1.0,1.0
桜木４丁目,1361.0,659.0,702.0,127.0,87.0,156.0,172.0,119.0,145.0,129.0,172.0,167.0,160.0,173.0,129.0,62.0,72.0,64.0,50.0,24.0,5.0,4.0,1.0,2.0
桜木５丁目,770.0,359.0,411.0,77.0,61.0,85.0,85.0,53.0,62.0,114.0,103.0,82.0,82.0,63.0,73.0,51.0,52.0,41.0,20.0,12.0,10.0,2.0,1.0,0.0
桜木６丁目,46.0,26.0,20.0,5.0,7.0,2.0,7.0,1.0,6.0,2.0,3.0,4.0,4.0,3.0,2.0,1.0,6.0,9.0,6.0,1.0,2.0,0.0,0.0,1.0
桜町,267.0,109.0,158.0,7.0,15.0,6.0,7.0,23.0,32.0,31.0,33.0,25.0,27.0,31.0,38.0,24.0,23.0,17.0,16.0,12.0,1.0,6.0,2.0,0.0
佐土原１丁目,1797.0,866.0,931.0,103.0,154.0,229.0,235.0,196.0,160.0,149.0,169.0,261.0,244.0,212.0,192.0,112.0,92.0,56.0,51.0,35.0,6.0,4.0,3.0,0.0
佐土原２丁目,297.0,145.0,152.0,19.0,32.0,46.0,17.0,22.0,32.0,16.0,30.0,41.0,24.0,27.0,44.0,24.0,24.0,12.0,13.0,9.0,8.0,2.0,0.0,0.0
佐土原３丁目,146.0,74.0,72.0,16.0,9.0,10.0,25.0,19.0,9.0,21.0,9.0,16.0,15.0,19.0,20.0,10.0,12.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0
三郎１丁目,1334.0,636.0,698.0,102.0,94.0,101.0,122.0,140.0,139.0,164.0,121.0,110.0,169.0,162.0,161.0,94.0,101.0,65.0,70.0,41.0,11.0,1.0,2.0,0.0
三郎２丁目,862.0,404.0,458.0,48.0,55.0,36.0,45.0,59.0,100.0,81.0,68.0,83.0,77.0,78.0,82.0,77.0,83.0,116.0,100.0,54.0,17.0,6.0,1.0,0.0
島崎１丁目,2860.0,1309.0,1551.0,231.0,214.0,226.0,220.0,259.0,275.0,394.0,316.0,340.0,291.0,286.0,242.0,237.0,157.0,187.0,124.0,94.0,52.0,20.0,4.0,0.0
島崎２丁目,2755.0,1270.0,1485.0,263.0,219.0,199.0,198.0,269.0,287.0,374.0,281.0,297.0,224.0,288.0,286.0,213.0,186.0,165.0,112.0,88.0,55.0,15.0,5.0,1.0
島崎３丁目,1331.0,609.0,722.0,60.0,82.0,85.0,101.0,113.0,127.0,128.0,102.0,105.0,108.0,155.0,177.0,133.0,106.0,99.0,119.0,70.0,44.0,21.0,3.0,2.0
島崎４丁目,971.0,457.0,514.0,60.0,89.0,68.0,80.0,72.0,113.0,102.0,94.0,91.0,80.0,129.0,104.0,57.0,73.0,74.0,56.0,45.0,27.0,10.0,4.0,0.0
島崎５丁目,1906.0,864.0,1042.0,97.0,124.0,140.0,161.0,167.0,161.0,173.0,150.0,150.0,208.0,232.0,249.0,159.0,145.0,134.0,167.0,83.0,48.0,12.0,10.0,0.0
島崎６丁目,1944.0,821.0,1123.0,127.0,134.0,131.0,125.0,169.0,177.0,199.0,146.0,131.0,168.0,200.0,238.0,190.0,129.0,139.0,136.0,102.0,65.0,34.0,23.0,2.0
島崎７丁目,2549.0,1192.0,1357.0,232.0,225.0,183.0,183.0,238.0,277.0,298.0,260.0,215.0,224.0,236.0,257.0,196.0,189.0,212.0,152.0,88.0,39.0,26.0,9.0,2.0
清水亀井町,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
清水東町,1311.0,609.0,702.0,97.0,92.0,62.0,77.0,120.0,171.0,140.0,118.0,93.0,126.0,97.0,143.0,121.0,121.0,123.0,99.0,60.0,37.0,16.0,7.0,0.0
清水本町,2125.0,1001.0,1124.0,69.0,111.0,172.0,187.0,195.0,171.0,117.0,127.0,214.0,232.0,274.0,327.0,220.0,254.0,196.0,139.0,68.0,34.0,12.0,6.0,1.0
清水町大字打越,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
清水町大字松崎,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
清水町大字室園,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
清水万石１丁目,841.0,379.0,462.0,64.0,70.0,72.0,49.0,76.0,91.0,96.0,69.0,75.0,55.0,94.0,87.0,80.0,86.0,61.0,37.0,28.0,16.0,8.0,6.0,0.0
清水万石２丁目,228.0,105.0,123.0,19.0,17.0,17.0,21.0,19.0,15.0,26.0,25.0,27.0,14.0,18.0,21.0,17.0,30.0,11.0,16.0,13.0,5.0,2.0,0.0,0.0
清水万石３丁目,595.0,279.0,316.0,34.0,47.0,44.0,48.0,30.0,80.0,54.0,43.0,43.0,46.0,55.0,86.0,54.0,69.0,54.0,43.0,26.0,7.0,6.0,5.0,0.0
清水万石４丁目,1113.0,513.0,600.0,75.0,112.0,71.0,64.0,75.0,93.0,137.0,110.0,97.0,79.0,101.0,115.0,138.0,114.0,95.0,78.0,43.0,15.0,9.0,5.0,0.0
清水万石５丁目,803.0,384.0,419.0,63.0,45.0,49.0,74.0,60.0,81.0,92.0,72.0,66.0,74.0,83.0,95.0,111.0,65.0,65.0,39.0,30.0,19.0,4.0,0.0,0.0
下硯川町,2511.0,1198.0,1313.0,226.0,201.0,211.0,269.0,224.0,331.0,312.0,251.0,249.0,267.0,286.0,263.0,200.0,142.0,100.0,79.0,61.0,23.0,13.0,1.0,0.0
下通１丁目,211.0,100.0,111.0,6.0,6.0,9.0,10.0,13.0,28.0,18.0,20.0,21.0,23.0,19.0,17.0,32.0,19.0,30.0,20.0,15.0,2.0,2.0,1.0,0.0
下通２丁目,313.0,148.0,165.0,16.0,10.0,5.0,9.0,26.0,39.0,37.0,30.0,20.0,43.0,41.0,38.0,30.0,25.0,26.0,18.0,27.0,8.0,12.0,1.0,0.0
下南部１丁目,338.0,175.0,163.0,33.0,17.0,8.0,15.0,47.0,63.0,63.0,43.0,15.0,23.0,21.0,43.0,38.0,29.0,22.0,11.0,11.0,11.0,0.0,0.0,0.0
下南部２丁目,1590.0,780.0,810.0,194.0,151.0,117.0,141.0,166.0,218.0,216.0,139.0,133.0,160.0,167.0,154.0,111.0,99.0,75.0,72.0,30.0,18.0,6.0,1.0,2.0
下南部３丁目,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
十禅寺１丁目,623.0,304.0,319.0,58.0,61.0,46.0,42.0,53.0,70.0,113.0,63.0,58.0,59.0,60.0,66.0,50.0,23.0,51.0,24.0,8.0,17.0,4.0,1.0,0.0
十禅寺２丁目,1881.0,847.0,1034.0,141.0,177.0,150.0,162.0,129.0,175.0,215.0,178.0,154.0,175.0,197.0,202.0,175.0,129.0,122.0,91.0,81.0,52.0,18.0,5.0,0.0
十禅寺３丁目,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
城山上代町,243.0,108.0,135.0,9.0,14.0,12.0,16.0,8.0,15.0,16.0,13.0,9.0,15.0,23.0,19.0,25.0,30.0,32.0,26.0,26.0,22.0,12.0,7.0,2.0
城東町,297.0,115.0,182.0,12.0,4.0,16.0,10.0,19.0,38.0,37.0,31.0,12.0,20.0,28.0,37.0,15.0,9.0,30.0,39.0,42.0,11.0,0.0,2.0,0.0
昭和町,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
白石町,367.0,167.0,200.0,16.0,22.0,24.0,26.0,31.0,27.0,25.0,30.0,23.0,37.0,37.0,48.0,49.0,36.0,26.0,38.0,19.0,10.0,7.0,3.0,0.0
新大江１丁目,1707.0,790.0,917.0,98.0,125.0,161.0,168.0,199.0,204.0,150.0,153.0,212.0,194.0,215.0,193.0,116.0,85.0,81.0,63.0,45.0,28.0,4.0,3.0,0.0
新大江２丁目,1470.0,701.0,769.0,90.0,103.0,124.0,128.0,153.0,160.0,162.0,161.0,171.0,151.0,140.0,130.0,114.0,96.0,96.0,90.0,53.0,28.0,19.0,2.0,0.0
