人口統計表,総人口,男性,女性,0〜4歳,5〜9歳,10〜14歳,15〜19歳,20〜24歳,25〜29歳,30〜34歳,35〜39歳,40〜44歳,45〜49歳,50〜54歳,55〜59歳,60〜64歳,65〜69歳,70〜74歳,75〜79歳,80〜84歳,85〜89歳,90〜94歳,95〜99歳,100歳以上
島崎５丁目,1719,828,891,91,130,112,115,83,95,94,126,190,190,191,153,141,170,215,186,128,79,29,28,1
島崎６丁目,1213,514,699,73,53,62,74,67,82,70,61,94,127,117,97,92,131,144,154,103,61,47,15,3
島崎７丁目,578,255,323,12,43,40,55,29,37,29,29,39,39,46,77,42,55,72,85,55,31,15,3,0
清水亀井町,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
清水東町,1426,681,745,88,102,108,84,102,140,135,143,146,138,156,139,102,130,89,113,76,70,30,16,0
清水本町,1379,647,732,65,75,96,99,108,117,119,106,135,158,136,136,144,114,126,124,68,48,34,13,5
清水町大字打越,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
清水町大字松崎,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
清水町大字室園,24,14,10,2,4,2,3,1,0,0,0,2,5,11,1,3,0,1,1,2,0,0,0,0
清水万石１丁目,778,360,418,49,38,40,46,65,57,54,62,51,72,77,94,81,65,74,83,65,41,17,6,1
清水万石２丁目,127,61,66,9,0,8,3,10,7,7,5,13,5,18,20,16,11,9,17,17,8,4,1,0
清水万石３丁目,534,243,291,38,31,33,19,40,26,38,44,38,50,55,49,47,46,50,76,25,49,11,10,2
清水万石４丁目,887,396,491,68,70,46,77,66,52,49,56,66,79,98,73,71,70,94,85,88,51,17,5,2
清水万石５丁目,976,481,495,40,52,42,68,84,103,110,78,84,94,85,99,98,115,119,95,53,24,9,4,1
下硯川町,1059,500,559,86,63,55,67,75,125,143,98,72,91,82,92,88,124,99,88,55,40,16,0,0
下通１丁目,102,51,51,1,10,6,4,2,6,5,5,12,12,8,8,12,22,13,7,8,3,9,0,0
下通２丁目,339,152,187,4,2,8,10,48,68,62,37,37,40,24,20,24,31,19,10,23,10,8,5,1
下南部１丁目,311,157,154,23,8,11,15,29,41,43,30,43,32,31,32,19,24,19,25,24,14,5,0,0
下南部２丁目,1214,609,605,51,81,101,93,114,102,102,106,117,137,119,97,111,109,123,122,82,33,17,5,1
下南部３丁目,1492,753,739,115,69,67,95,154,212,185,145,130,196,145,150,151,105,128,91,43,29,27,8,0
十禅寺１丁目,539,257,282,31,35,35,42,42,57,48,41,40,46,94,69,48,34,37,43,28,14,11,1,0
十禅寺２丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
十禅寺３丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
城山上代町,151,59,92,10,11,5,4,4,3,12,15,14,4,10,4,6,11,26,13,22,14,18,3,1
城東町,717,338,379,14,28,25,23,32,40,50,26,38,61,66,61,81,88,132,121,71,51,30,15,2
昭和町,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
白石町,377,178,199,39,17,16,29,13,23,21,52,34,30,40,39,25,43,34,46,30,14,7,3,0
新大江１丁目,1615,747,868,42,71,96,129,161,177,127,118,108,146,192,152,177,167,169,149,102,41,26,9,3
新大江２丁目,1557,754,803,60,72,128,161,143,128,127,95,164,158,212,167,161,136,118,101,68,69,31,12,0
新大江３丁目,1925,872,1053,68,134,145,169,144,136,141,151,183,229,182,193,178,172,171,175,81,80,43,20,2
新鍛冶屋町,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
新市街,171,86,85,15,11,9,7,6,13,26,14,23,33,18,15,13,12,13,14,6,6,2,1,0
新生１丁目,1291,616,675,62,109,83,108,79,96,92,113,119,116,169,143,110,133,109,106,74,43,33,9,1
新生２丁目,612,279,333,11,18,22,35,29,33,28,20,53,63,71,83,73,63,75,98,62,29,20,4,1
新土河原１丁目,712,343,369,52,37,24,60,56,59,55,74,47,70,84,81,72,51,75,72,43,23,15,5,0
新土河原２丁目,692,326,366,59,44,28,40,66,70,68,50,62,69,73,69,71,42,54,57,48,38,9,1,0
新南部１丁目,197,100,97,6,10,18,8,14,16,9,20,20,20,13,25,11,26,21,17,18,10,11,3,1
新南部２丁目,809,379,430,67,57,69,53,83,84,92,71,78,85,56,70,49,41,72,64,30,37,26,3,1
新南部３丁目,1134,572,562,52,73,87,92,109,125,100,91,130,133,145,85,72,88,108,79,51,52,27,7,0
新南部４丁目,298,150,148,14,8,13,22,31,18,26,34,32,26,22,28,24,38,49,31,12,5,8,7,0
新南部５丁目,1051,498,553,33,47,63,85,75,49,59,65,75,85,111,156,150,153,109,131,42,30,20,9,2
新南部６丁目,214,109,105,9,12,11,8,18,27,16,22,22,27,30,17,16,25,23,9,15,9,6,1,0
新外１丁目,437,204,233,22,21,31,39,48,47,36,34,69,42,49,36,30,40,37,23,18,13,6,0,0
新外２丁目,351,167,184,18,6,21,26,28,33,19,26,34,32,50,29,38,41,42,30,22,13,6,2,2
新外３丁目,1019,482,537,64,55,75,73,95,69,103,95,88,114,129,88,117,73,106,69,43,25,15,5,0
新外４丁目,437,225,212,47,25,33,31,46,46,37,28,48,34,62,46,29,34,29,37,28,17,4,1,0
新町１丁目,1958,846,1112,93,107,83,97,158,201,193,151,165,195,200,210,199,186,184,165,87,59,50,19,2
新町２丁目,994,458,536,68,44,26,49,133,111,135,116,103,98,82,96,72,75,65,58,56,27,31,6,1
新町３丁目,1936,856,1080,104,73,100,122,228,276,257,170,180,166,206,142,190,146,107,137,87,51,41,8,1
新町４丁目,1711,757,954,96,71,87,73,182,212,192,180,181,206,199,125,154,113,132,129,65,36,24,8,3
新港１丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
新屋敷１丁目,1502,673,829,67,92,102,112,161,133,129,108,111,127,186,234,150,156,128,56,48,34,27,12,2
新屋敷２丁目,1503,697,806,83,115,133,136,185,104,102,155,150,147,160,144,130,119,111,89,55,42,28,10,2
新屋敷３丁目,910,427,483,24,41,81,90,100,92,59,69,78,108,116,84,86,77,60,69,41,33,23,6,0
水源１丁目,691,318,373,28,40,69,44,29,18,37,38,65,57,76,51,55,53,99,98,70,43,32,6,1
水源２丁目,381,172,209,15,24,9,23,26,16,23,27,33,38,29,35,36,41,49,42,47,23,12,4,1
水前寺１丁目,3435,1502,1933,108,166,153,208,373,351,278,327,266,346,436,335,331,327,231,293,196,139,53,19,1
水前寺２丁目,1385,639,746,52,79,71,90,90,107,101,108,127,126,213,145,147,132,142,127,69,59,29,9,1
水前寺３丁目,2956,1346,1610,89,97,123,130,292,368,305,203,241,260,308,317,323,337,240,258,158,146,84,17,6
水前寺４丁目,2005,917,1088,113,110,149,147,120,161,171,146,179,215,245,177,143,204,196,172,135,64,52,20,3
水前寺５丁目,1283,604,679,75,65,79,91,113,116,104,105,125,126,111,145,163,108,101,89,71,48,38,10,4
水前寺６丁目,1216,593,623,54,46,36,55,105,158,137,112,123,125,145,108,102,108,114,103,73,48,35,17,5
水前寺公園,1036,443,593,59,44,65,63,48,51,65,65,87,97,141,135,126,108,96,104,63,38,19,3,2
水道町,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
菅原町,881,395,486,26,37,49,55,76,97,59,76,81,79,118,97,83,87,69,69,59,42,11,5,1
硯川町,873,418,455,59,139,84,59,44,45,82,94,123,77,62,64,57,54,76,65,48,36,16,5,2
砂原町,1595,782,813,129,174,132,87,102,93,151,156,157,185,151,117,128,118,174,160,84,44,26,9,0
銭塘町,1016,484,532,45,69,47,66,65,54,61,72,99,92,73,92,88,120,139,104,109,59,36,9,1
船場町２丁目,147,73,74,1,0,1,4,27,27,26,17,13,19,11,23,14,12,10,5,6,3,0,1,0
船場町３丁目,256,125,131,11,15,5,1,39,32,40,30,15,26,13,34,41,21,17,16,16,3,6,0,0
船場町下１丁目,205,84,121,9,6,6,13,14,4,9,7,9,15,20,18,18,29,28,31,22,21,8,2,0
高平１丁目,1614,761,853,41,110,150,123,118,63,65,94,129,155,181,152,168,147,153,192,146,104,65,18,1
高平２丁目,1188,571,617,75,84,97,62,90,93,109,101,104,125,145,94,103,94,113,126,60,41,27,15,1
高平３丁目,1480,703,777,66,74,90,114,92,94,73,99,123,157,193,130,173,137,139,162,137,68,46,14,2
田崎１丁目,720,345,375,49,42,31,39,64,77,68,71,75,83,66,90,82,60,61,50,25,24,4,4,0
田崎２丁目,794,328,466,10,22,45,45,60,44,44,26,51,63,84,80,75,64,118,121,103,43,21,3,0
田崎３丁目,1067,427,640,26,38,59,75,57,34,40,54,57,97,87,110,96,114,133,155,137,85,32,7,1
田崎本町,522,225,297,17,24,19,29,34,51,51,36,34,53,68,62,48,49,47,52,28,30,9,5,1
田崎町,578,278,300,28,24,42,44,62,38,32,40,48,65,70,51,58,40,53,70,45,21,21,4,0
龍田町弓削,309,155,154,9,25,14,20,54,28,18,30,28,36,46,23,26,29,27,31,10,6,4,0,0
谷尾崎町,1412,673,739,80,115,135,93,77,77,87,83,138,150,144,127,113,125,125,140,122,80,56,16,2
段山本町,512,219,293,47,41,18,26,72,89,76,74,57,48,35,29,25,20,27,24,12,3,7,1,0
田迎１丁目,551,259,292,37,37,53,52,38,26,59,55,28,66,75,68,44,41,35,33,26,24,12,1,0
田迎２丁目,724,348,376,72,61,56,67,49,82,83,83,60,73,72,74,70,42,46,32,22,16,6,4,2
田迎３丁目,835,396,439,49,59,67,93,78,63,78,79,79,95,83,77,67,74,63,57,35,19,15,1,0
田迎４丁目,543,265,278,25,33,47,54,49,36,48,51,52,43,58,62,55,50,41,29,34,22,11,7,1
田迎５丁目,579,272,307,23,26,53,31,62,74,41,61,56,53,85,64,50,58,33,27,30,14,10,0,0
田迎６丁目,647,298,349,31,25,44,52,67,90,40,48,68,75,66,54,54,48,71,52,38,20,1,1,0
田迎町大字田井島,57,27,30,2,2,3,2,8,6,3,10,10,6,7,3,2,4,11,0,3,2,0,0,0
田迎町大字良町,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
太郎迫町,255,120,135,5,6,11,10,10,25,23,17,9,16,25,28,46,20,13,54,24,21,8,3,1
近見１丁目,1012,482,530,41,48,64,80,106,99,79,81,80,95,132,116,84,71,57,101,76,43,36,5,0
近見２丁目,1082,492,590,79,72,61,83,79,115,107,70,82,146,143,92,74,73,81,76,64,45,19,13,0
近見３丁目,1259,613,646,72,116,127,101,103,132,97,127,157,166,126,124,91,81,75,71,43,36,21,4,2
近見４丁目,780,372,408,57,53,67,60,57,75,74,85,100,75,80,61,86,69,46,43,28,15,15,6,0
近見５丁目,1803,862,941,152,188,191,141,139,152,185,173,214,195,221,134,103,131,124,105,60,32,21,3,1
近見６丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
近見７丁目,683,313,370,46,30,36,49,58,119,79,85,56,82,84,59,41,54,31,29,32,14,12,0,0
近見８丁目,1893,865,1028,178,90,99,118,196,228,212,189,190,182,244,203,160,121,129,89,64,44,18,4,0
近見９丁目,86,44,42,5,3,19,12,8,7,2,12,10,16,16,8,2,2,0,1,2,5,0,0,0
近見町,56,22,34,0,3,0,1,1,8,3,4,3,5,8,9,6,7,5,10,3,2,0,0,0
千葉城町,586,268,318,12,57,88,56,33,24,20,28,57,132,73,74,48,38,57,24,15,10,7,1,0
中央街,389,202,187,30,15,19,11,29,51,36,53,41,51,55,38,53,32,26,20,11,15,4,1,0
月出１丁目,1435,683,752,63,78,93,142,162,158,119,102,128,180,208,179,134,102,98,48,53,39,27,4,1
月出２丁目,1651,788,863,59,56,80,104,190,145,116,135,137,150,173,214,227,225,154,126,82,37,21,6,2
月出３丁目,616,287,329,13,46,52,51,37,39,25,31,83,77,60,47,57,86,76,59,33,19,5,6,1
月出４丁目,1478,707,771,55,81,90,76,142,122,123,133,156,130,146,130,156,170,205,149,62,39,16,3,1
月出５丁目,534,249,285,14,9,17,31,69,42,26,24,34,47,75,75,80,61,53,56,27,19,18,6,0
月出６丁目,1196,575,621,59,54,88,66,62,77,105,70,117,125,120,125,106,147,156,146,75,48,23,2,0
月出７丁目,634,322,312,31,33,20,48,85,50,50,52,48,82,65,54,74,100,63,61,21,8,6,4,1
月出８丁目,384,193,191,30,21,18,24,40,22,39,30,45,29,39,31,60,34,53,21,16,12,7,6,0
津浦町,1744,831,913,75,137,143,132,135,92,146,111,175,158,179,174,146,162,168,169,95,98,64,16,0
坪井１丁目,985,483,502,25,31,34,50,115,171,119,75,102,119,122,134,96,88,51,55,32,24,20,4,1
坪井２丁目,675,293,382,13,18,35,43,56,55,56,44,57,56,68,77,88,71,59,86,38,22,20,6,0
坪井３丁目,844,368,476,28,34,32,54,73,80,88,66,78,76,78,60,86,83,92,64,51,45,34,10,0
坪井４丁目,773,376,397,33,33,24,43,112,108,97,63,95,81,76,43,60,47,74,54,49,31,18,8,0
坪井５丁目,903,417,486,32,59,54,72,90,95,57,67,94,78,82,75,81,57,88,98,66,51,15,6,3
坪井６丁目,86,41,45,11,10,8,7,0,5,11,11,18,3,4,4,4,6,6,11,6,1,1,0,0
鶴羽田町,715,355,360,50,71,94,52,58,54,74,71,71,97,56,54,57,52,51,52,22,14,15,2,3
手取本町,14,5,9,0,0,0,0,0,0,0,0,2,1,1,0,3,1,3,4,2,1,1,0,0
出町,774,339,435,20,51,41,50,52,51,42,36,54,93,93,110,79,66,79,81,52,36,17,10,0
通町,82,43,39,2,0,0,0,15,17,27,14,18,4,9,8,4,2,2,0,0,1,2,0,0
土河原町,828,384,444,27,15,56,133,116,44,44,27,44,119,141,147,99,49,40,46,27,23,9,4,2
徳王町,54,32,22,0,0,2,7,4,4,1,4,0,4,12,4,6,6,9,10,5,6,2,0,0
戸坂町,959,468,491,47,89,96,82,53,66,64,90,104,117,103,69,56,111,86,80,51,32,26,3,2
戸島町,543,275,268,46,32,30,45,51,52,66,37,35,58,61,45,52,35,62,30,38,24,12,7,0
渡鹿１丁目,1094,570,524,80,118,111,96,82,74,59,120,112,135,191,126,96,76,52,56,31,19,19,8,3
渡鹿２丁目,405,202,203,20,36,37,43,32,13,17,39,55,35,25,36,53,49,32,21,25,24,11,4,0
渡鹿３丁目,944,441,503,33,60,56,102,108,72,79,94,62,108,80,96,70,77,91,75,49,42,17,12,2
渡鹿４丁目,697,326,371,45,33,40,40,68,47,59,67,67,82,61,69,55,57,71,54,34,33,27,14,0
渡鹿５丁目,913,494,419,26,32,51,63,110,78,68,82,103,77,94,107,108,93,112,103,36,27,30,6,1
渡鹿６丁目,1355,731,624,61,80,65,66,180,140,132,128,120,137,175,143,120,167,123,133,50,36,18,10,2
渡鹿７丁目,1105,666,439,45,47,56,64,129,108,101,100,113,143,143,149,109,103,127,101,67,43,19,3,1
渡鹿８丁目,898,492,406,30,36,41,64,151,81,56,54,90,95,142,105,112,87,68,51,50,44,20,10,3
渡鹿９丁目,123,66,57,15,9,4,7,22,11,12,18,12,7,16,14,3,6,12,6,7,5,1,2,0
中江町,78,39,39,7,23,7,0,0,7,5,10,8,6,13,6,3,8,3,3,4,1,1,2,0
中島町,1189,590,599,108,129,123,64,30,54,118,147,124,105,105,93,116,103,118,96,69,48,22,5,2
中唐人町,165,76,89,12,1,7,19,3,12,15,6,10,13,22,13,21,30,13,14,17,8,2,3,0
中原町,111,55,56,1,6,4,6,10,3,2,3,8,20,14,21,9,14,24,10,3,6,2,0,0
長嶺西１丁目,1437,666,771,59,59,80,96,103,103,100,97,127,184,164,131,170,145,159,179,75,42,17,13,0
長嶺西２丁目,1570,769,801,113,82,99,91,115,155,142,122,127,165,186,151,118,137,159,145,99,83,39,10,1
長嶺西３丁目,348,161,187,38,33,31,27,10,18,45,41,42,25,37,19,28,24,32,29,9,11,10,0,0
長嶺東１丁目,1447,685,762,131,118,147,115,107,90,131,127,157,183,141,128,102,114,94,121,48,48,26,4,0
長嶺東２丁目,2165,1037,1128,123,158,150,161,132,114,146,167,208,217,211,159,170,265,277,283,134,70,42,12,3
長嶺東３丁目,829,394,435,43,82,82,58,66,58,41,63,77,90,109,87,88,82,84,44,26,19,22,0,2
長嶺東４丁目,1477,732,745,147,140,163,147,138,111,140,168,167,159,166,102,97,93,91,92,36,38,11,2,1
長嶺東５丁目,2579,1240,1339,207,194,215,218,259,238,224,250,269,245,275,217,201,219,247,146,99,48,38,9,1
長嶺東６丁目,1591,766,825,87,124,148,134,122,125,117,152,169,180,199,156,126,110,109,108,85,65,28,11,2
長嶺東７丁目,378,196,182,16,19,7,35,35,40,31,27,26,44,52,30,37,55,58,25,16,11,6,0,4
長嶺東８丁目,449,212,237,22,34,21,18,38,40,39,44,38,48,45,53,25,25,41,54,41,28,3,3,1
長嶺南１丁目,1124,516,608,55,50,54,44,89,123,79,80,98,84,118,118,118,120,133,88,88,60,34,6,1
長嶺南２丁目,692,326,366,31,43,33,34,80,82,59,63,49,66,89,64,54,55,51,44,62,31,21,7,0
長嶺南３丁目,2455,1130,1325,94,108,177,268,185,145,123,145,193,297,373,290,246,239,273,197,116,70,40,6,0
長嶺南４丁目,1903,935,968,57,110,132,172,154,158,105,109,163,229,231,223,216,194,224,135,116,55,40,14,1
長嶺南５丁目,590,285,305,22,30,34,37,61,42,40,54,64,75,70,55,55,55,76,52,27,16,6,4,0
長嶺南６丁目,2059,954,1105,113,154,158,176,152,154,140,168,192,224,287,177,159,221,177,174,75,53,40,15,4
長嶺南７丁目,2236,1071,1165,157,212,229,220,182,129,124,225,251,282,262,200,190,183,181,139,67,44,22,7,1
長嶺南８丁目,862,404,458,48,83,67,89,98,63,75,64,94,93,88,67,91,101,59,60,10,12,4,0,0
中無田町,433,212,221,13,25,41,31,19,8,21,27,44,40,38,23,38,78,52,55,48,22,18,3,1
並建町,900,436,464,65,70,87,65,48,46,80,96,85,94,91,51,73,84,86,81,56,41,30,5,2
西阿弥陀寺町,107,48,59,5,1,6,5,2,20,7,12,10,12,17,8,15,8,11,2,11,3,0,0,0
西梶尾町,1621,806,815,123,111,115,101,123,152,159,173,144,133,198,169,140,157,127,143,69,55,26,9,0
錦ケ丘,1360,618,742,77,83,70,109,121,133,119,112,111,135,206,150,115,135,60,96,71,42,22,9,2
西子飼町,290,141,149,5,11,10,12,64,30,23,15,20,21,18,31,30,27,30,26,27,19,8,3,1
西唐人町,24,11,13,0,0,3,1,0,1,2,0,0,6,5,0,0,3,2,3,4,4,1,0,0
西原１丁目,785,379,406,37,42,62,73,56,50,54,75,67,103,90,67,88,74,59,49,29,48,30,8,3
西原２丁目,930,427,503,69,57,67,70,53,55,65,68,104,89,91,96,88,73,92,42,51,64,44,16,3
西原３丁目,471,227,244,6,26,20,26,29,18,17,24,25,40,51,46,59,64,69,69,45,39,23,2,0
二の丸,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
二本木１丁目,249,122,127,14,4,6,6,26,38,45,33,16,14,35,22,18,21,8,25,16,14,8,1,1
二本木２丁目,1206,567,639,71,43,34,48,202,228,198,146,128,119,133,104,65,42,71,61,36,24,14,6,0
二本木３丁目,636,306,330,29,26,32,44,34,71,78,45,68,60,71,69,36,51,64,72,48,23,14,7,0
二本木４丁目,880,393,487,36,53,65,51,74,82,96,90,82,86,87,76,61,78,68,74,56,29,19,10,0
二本木５丁目,230,122,108,52,73,23,6,9,10,43,42,55,17,9,3,5,2,3,0,0,0,0,0,0
沼山津１丁目,1046,496,550,64,62,75,87,70,92,84,74,101,124,118,103,84,89,99,108,51,39,13,4,1
沼山津２丁目,1017,481,536,106,92,81,58,45,89,118,101,135,87,85,75,77,83,83,75,51,38,17,2,0
沼山津３丁目,1151,534,617,126,101,59,48,65,120,123,135,112,106,112,88,86,105,96,73,52,44,23,11,0
沼山津４丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
野口町,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
野田１丁目,776,370,406,26,55,66,83,55,48,29,65,57,91,85,61,63,61,90,82,41,48,35,3,2
野田２丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
野田３丁目,612,295,317,38,14,34,53,46,46,39,39,71,62,66,54,49,67,84,65,41,22,15,1,1
野中１丁目,541,247,294,30,40,38,23,37,49,39,60,60,45,46,54,56,41,57,37,21,31,19,5,0
野中２丁目,711,327,384,37,54,42,51,54,48,45,79,66,77,81,62,68,50,74,48,39,35,23,5,0
野中３丁目,403,187,216,21,20,12,24,32,55,53,43,29,54,42,58,25,22,25,26,25,14,9,1,0
乗越ヶ丘,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
萩原町,3040,1347,1693,144,111,183,204,182,309,235,195,229,298,287,268,358,269,353,343,206,116,77,16,4
白山１丁目,405,178,227,21,28,19,29,40,55,42,52,32,51,49,38,28,24,21,19,12,14,7,2,0
白山２丁目,627,301,326,15,25,30,32,89,109,87,67,56,64,48,49,66,45,45,37,30,21,12,0,1
白山３丁目,406,199,207,10,17,7,14,67,54,70,49,34,40,43,35,38,34,23,31,22,7,6,4,0
八景水谷１丁目,1006,477,529,65,54,52,53,66,78,69,84,98,98,111,106,108,105,89,95,61,49,29,10,3
八景水谷２丁目,2340,1441,899,87,91,109,208,848,528,199,167,180,171,226,156,171,149,122,130,94,84,41,19,1
八景水谷３丁目,1246,565,681,50,60,78,84,76,85,100,83,91,130,124,111,126,114,158,114,94,69,43,18,3
八景水谷４丁目,799,378,421,26,48,51,71,42,64,36,81,88,87,96,108,76,69,69,64,53,27,12,8,1
畠口町,623,299,324,20,44,38,71,38,26,27,39,62,59,63,41,46,93,87,84,33,25,20,6,0
八王寺町（中央区）,4375,2078,2297,272,231,221,204,334,618,520,448,453,472,428,440,361,364,375,327,210,108,51,15,1
八王寺町,70,32,38,2,2,4,6,11,5,7,7,7,12,8,2,9,2,7,6,4,1,0,0,0
八反田１丁目,739,344,395,41,53,46,59,50,47,55,85,74,79,79,71,61,47,56,51,59,41,17,12,0
八反田２丁目,1669,800,869,123,134,144,120,109,105,126,162,183,171,177,137,172,156,145,124,106,51,20,4,0
八反田３丁目,1417,651,766,94,110,97,135,105,68,106,131,108,150,152,128,118,144,144,114,79,37,34,12,2
花園１丁目,890,414,476,34,34,49,46,55,103,89,86,91,80,97,111,71,74,94,80,48,34,22,5,1
花園２丁目,420,188,232,5,13,16,19,70,42,24,31,33,37,36,50,33,33,47,47,22,23,19,5,3
花園３丁目,1282,596,686,46,69,59,71,92,110,98,94,123,119,126,162,115,129,128,131,105,66,27,7,1
花園４丁目,535,245,290,23,23,27,31,49,33,30,47,37,52,72,56,38,37,62,68,46,39,9,1,0
花園５丁目,2169,1002,1167,91,99,123,136,294,201,175,160,168,199,187,203,150,200,259,202,160,92,56,14,2
花園６丁目,1650,778,872,54,84,87,114,69,95,104,90,118,166,143,148,164,196,247,207,172,103,49,13,5
花園７丁目,2765,1315,1450,129,152,160,180,125,123,151,195,215,262,271,274,234,239,344,400,266,195,131,30,4
花立１丁目,363,171,192,17,31,31,18,18,26,21,21,39,31,41,32,48,45,27,34,20,19,7,6,2
花立２丁目,989,467,522,71,81,88,51,66,80,77,90,97,132,106,86,93,61,79,88,41,46,21,2,0
花立３丁目,1136,523,613,61,71,73,87,89,92,77,66,102,120,135,115,109,113,114,84,57,55,35,2,2
花立４丁目,659,327,332,35,39,59,62,94,64,44,41,70,71,89,62,49,51,58,32,29,18,15,4,0
花立５丁目,1554,730,824,75,101,117,106,106,115,94,124,162,156,152,204,180,171,150,102,75,55,29,9,1
花立６丁目,1799,845,954,128,142,151,153,128,115,135,181,138,166,205,159,166,156,184,127,107,62,35,5,1
花畑町,25,12,13,3,1,0,0,0,0,2,2,0,3,2,4,4,4,7,1,2,0,2,0,0
八分字町,3714,1774,1940,269,387,356,341,262,246,291,363,364,412,403,318,262,276,297,247,165,131,72,26,0
浜口町,775,361,414,82,85,68,59,18,50,62,82,76,79,55,58,50,88,60,70,44,30,8,12,0
春竹町大字春竹,446,219,227,40,19,45,26,21,44,76,48,58,36,30,40,34,39,38,35,24,9,2,1,0
稗田町,471,209,262,20,30,39,39,29,35,23,31,36,29,48,48,43,38,53,55,44,17,16,6,1
東阿弥陀寺町,7,2,5,0,0,0,0,0,0,0,0,0,3,2,1,0,1,0,1,1,0,0,0,0
東京塚町（中央区）,91,53,38,0,1,4,5,8,5,6,9,9,10,9,13,13,6,8,18,6,11,0,2,1
東京塚町,942,470,472,51,84,69,79,104,68,74,68,78,83,121,92,103,75,72,74,41,35,31,9,1
東子飼町,660,304,356,23,24,36,58,66,25,34,44,51,52,92,108,61,80,66,60,35,25,18,5,1
東野１丁目,991,449,542,64,43,48,57,80,56,94,90,84,98,123,115,109,86,74,74,79,37,25,4,0
東野２丁目,730,354,376,41,64,62,27,45,32,32,58,58,86,99,80,54,73,74,73,57,38,20,9,2
東野３丁目,808,406,402,68,74,100,50,55,57,84,101,74,74,90,77,54,90,63,38,28,15,13,8,1
東野４丁目,457,220,237,31,40,36,27,46,38,37,30,33,58,70,47,45,32,34,22,20,16,9,6,0
東本町,2041,878,1163,64,97,140,132,89,116,114,126,161,166,221,173,222,253,291,268,138,94,43,9,2
東町１丁目,291,220,71,0,0,0,48,223,122,65,22,14,10,4,2,1,0,0,0,0,0,0,0,0
東町２丁目,285,116,169,0,0,6,5,4,9,13,6,12,22,42,18,49,37,50,68,40,13,7,0,0
東町３丁目,2410,1136,1274,147,237,254,184,75,89,136,224,289,398,280,191,107,161,231,240,167,104,28,4,0
東町４丁目,3190,1517,1673,141,201,299,310,243,143,150,234,314,364,453,337,311,315,282,297,167,96,41,9,0
飛田１丁目,538,259,279,21,24,39,35,30,32,38,29,38,52,57,42,48,77,89,75,31,25,9,5,1
飛田２丁目,980,470,510,111,107,97,87,90,102,111,152,96,111,123,58,59,46,31,35,16,16,2,0,0
飛田３丁目,314,152,162,12,5,8,10,29,47,37,30,17,36,37,44,23,37,32,27,20,11,3,1,0
飛田４丁目,751,347,404,69,36,43,41,57,86,117,67,69,54,95,74,39,57,54,52,22,31,20,11,4
飛田町,33,17,16,0,2,0,0,0,9,7,4,2,0,2,5,4,5,2,5,2,0,1,0,0
日吉１丁目,950,448,502,46,64,83,88,68,65,46,75,74,119,118,80,81,81,124,96,48,23,14,4,1
日吉２丁目,1031,483,548,56,44,61,62,67,95,100,91,105,111,130,96,118,92,103,78,40,37,20,8,0
平田１丁目,502,248,254,39,28,23,22,30,67,65,40,42,33,57,59,42,31,46,47,47,20,6,4,2
平田２丁目,860,421,439,53,68,52,100,82,97,97,111,98,101,93,80,54,67,48,30,31,17,2,0,0
平山町,294,136,158,18,29,29,23,8,12,15,34,27,27,23,13,30,35,33,25,19,18,7,3,2
広木町,1777,836,941,152,185,191,146,98,112,135,159,222,210,207,129,168,120,123,84,76,51,34,7,4
古桶屋町,47,24,23,2,0,0,0,10,18,10,4,5,8,3,7,1,0,1,2,0,0,0,0,0
古川町,151,72,79,0,11,3,17,32,21,22,22,8,21,13,14,10,12,5,9,3,0,0,0,0
古京町,38,16,22,2,14,16,16,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,0
古大工町,82,37,45,3,6,8,2,8,11,17,5,10,13,8,5,3,2,1,7,4,5,1,0,0
平成１丁目（中央区）,172,71,101,16,17,2,14,25,29,23,15,19,26,16,14,13,5,2,2,3,0,0,2,0
